Generations;0;1;2;3;4
0;-0.009726583596455797;-0.008283385476150347;-0.009146894731193364;-0.008589668277272606;-0.008621274253098846
1;-0.005618584318358791;-0.0059262693146057985;-0.008514386405239273;-0.007300346827911675;-0.00816901827527715
2;-0.0055409657993499405;-0.0059262693146057985;-0.00599233865096138;-0.006975652578843032;-0.005389542052795424
3;-0.005383418854226589;-0.005533855284961274;-0.0047778709781687466;-0.006389578519572023;-0.004442374189491271
4;-0.004802350315388144;-0.0046065559381559705;-0.0047778709781687466;-0.005719941455083876;-0.004328415834701444
5;-0.0046654227101947795;-0.004075134927844692;-0.004462764556533383;-0.004465921797373751;-0.003914258276943781
6;-0.004624615575927707;-0.004020846080043837;-0.004199583146962788;-0.004222893599227889;-0.003914258276943781
7;-0.004552596859989939;-0.004020846080043837;-0.004183088911927326;-0.00420047715318724;-0.003909768774764618
8;-0.004513443996312388;-0.004000253190148021;-0.0041391694488945585;-0.004030302209701453;-0.003909768774764618
9;-0.004393735745088047;-0.003983813544681811;-0.003963111134180673;-0.004030302209701453;-0.0038803344303112966
10;-0.00433485729945828;-0.003978204601740722;-0.003880229310009264;-0.004026638839439479;-0.0038659728296572145
11;-0.004138185293237391;-0.003949026903817958;-0.003874590086719406;-0.003975520630189602;-0.0037947808777084157
12;-0.004034601355244741;-0.003945092783971587;-0.003870896841143418;-0.003973102348069026;-0.0037947808777084157
13;-0.004020839562212275;-0.003945092783971587;-0.003870441485385423;-0.003973102348069026;-0.0037947808777084157
14;-0.003900495384723866;-0.003945092783971587;-0.0038573671628576176;-0.003969787582202066;-0.003768366072875401
15;-0.003900495384723866;-0.003945092783971587;-0.003851755405705768;-0.0038836965130930015;-0.003768366072875401
16;-0.0038543868805789184;-0.003945092783971587;-0.003851755405705768;-0.0038836965130930015;-0.003768366072875401
17;-0.0038541121947472624;-0.003945092783971587;-0.003851755405705768;-0.0038802921416261115;-0.003768366072875401
18;-0.003844764409535145;-0.003821309573531664;-0.003851755405705768;-0.0038802921416261115;-0.003768366072875401
19;-0.003827975576773238;-0.003821309573531664;-0.003847517141322503;-0.0038802921416261115;-0.003768366072875401
20;-0.003827975576773238;-0.003821309573531664;-0.003847517141322503;-0.0038802921416261115;-0.003768366072875401
21;-0.0038268224866345683;-0.003821309573531664;-0.003847517141322503;-0.00388028781240504;-0.003768366072875401
22;-0.0038268224866345683;-0.003821309573531664;-0.0038471298253683053;-0.00388028781240504;-0.003768366072875401
23;-0.0038198395876515015;-0.003821309573531664;-0.0038471298253683053;-0.00388028781240504;-0.003768366072875401
24;-0.0038198395876515015;-0.003821309573531664;-0.0038471298253683053;-0.00388028781240504;-0.003768366072875401
25;-0.0038198395876515015;-0.003821309573531664;-0.0038471298253683053;-0.00388028781240504;-0.003768366072875401
26;-0.0038198395876515015;-0.003821309573531664;-0.003803056064293353;-0.003872844500333801;-0.00376505314403606
27;-0.0038198395876515015;-0.003821309573531664;-0.003803056064293353;-0.003872844500333801;-0.00376505314403606
28;-0.0038198395876515015;-0.003821309573531664;-0.0038023972546205828;-0.003872844500333801;-0.00376505314403606
29;-0.003757410301799358;-0.003821309573531664;-0.0038023972546205828;-0.003872844500333801;-0.0037600497142715066
30;-0.003757410301799358;-0.0038211782402573025;-0.0038023972546205828;-0.003872844500333801;-0.0037600497142715066
31;-0.003757410301799358;-0.0038211782402573025;-0.0038023972546205828;-0.003872844500333801;-0.0037600497142715066
32;-0.0037536416048499217;-0.003819511143894439;-0.0038015311401264564;-0.003872844500333801;-0.0037600497142715066
33;-0.0037536416048499217;-0.0038191195759015644;-0.0038015311401264564;-0.003872844500333801;-0.0037600497142715066
34;-0.0037536416048499217;-0.0038191195759015644;-0.0038015311401264564;-0.0038723028830833727;-0.0037579562846312103
35;-0.003752698675629919;-0.0038191195759015644;-0.0038015311401264564;-0.0038441054908837924;-0.0037568103713207387
36;-0.0037514291763069752;-0.003817079482804539;-0.0038015311401264564;-0.003842991233351054;-0.0037568103713207387
37;-0.0037514291763069752;-0.0038158745647601995;-0.003736243366800044;-0.003842991233351054;-0.0037568103713207387
38;-0.0037514291763069752;-0.0038158745647601995;-0.003736243366800044;-0.003842991233351054;-0.0037568103713207387
39;-0.003750347241411903;-0.0038158745647601995;-0.003736243366800044;-0.003842991233351054;-0.0037568103713207387
40;-0.003750347241411903;-0.0038158745647601995;-0.003736243366800044;-0.0037298015942161702;-0.0037568103713207387
41;-0.0037490991179698874;-0.003814817225753445;-0.003736243366800044;-0.003726248215163935;-0.0037568103713207387
42;-0.003748704834794027;-0.0038142107528008427;-0.0037360803995113313;-0.0037227312419352036;-0.0037568103713207387
43;-0.003748704834794027;-0.0038142107528008427;-0.0037360803995113313;-0.0037227312419352036;-0.0037568103713207387
44;-0.003748195850962458;-0.0038142107528008427;-0.0037360803995113313;-0.003722692480926328;-0.0037568103713207387
45;-0.003748195850962458;-0.0038142107528008427;-0.0037360803995113313;-0.003722692480926328;-0.0037567993856508753
46;-0.003748195850962458;-0.0038142107528008427;-0.0037360803995113313;-0.003722692480926328;-0.0037567993856508753
47;-0.003748195850962458;-0.0038142107528008427;-0.0037360803995113313;-0.003722692480926328;-0.0037567993856508753
48;-0.003748195850962458;-0.0038142107528008427;-0.0037360803995113313;-0.003722692480926328;-0.0037567993856508753
49;-0.003748195850962458;-0.0038142107528008427;-0.0037360803995113313;-0.003722692480926328;-0.0037567993856508753
50;-0.003748195850962458;-0.0038142107528008427;-0.0037360803995113313;-0.003722692480926328;-0.0037567993856508753
51;-0.003748195850962458;-0.0037456818907663928;-0.0037360803995113313;-0.003722692480926328;-0.0037567993856508753
52;-0.003748195850962458;-0.0037456818907663928;-0.0037360803995113313;-0.003722692480926328;-0.0037552132689825037
53;-0.003748195850962458;-0.003743705316049362;-0.0037360803995113313;-0.003722692480926328;-0.0037552132689825037
54;-0.003748195850962458;-0.003743705316049362;-0.0037359519286740573;-0.003722692480926328;-0.0037552132689825037
55;-0.003748195850962458;-0.003743705316049362;-0.0037359519286740573;-0.003722692480926328;-0.0037552132689825037
56;-0.003748195850962458;-0.003743705316049362;-0.0037359519286740573;-0.003722692480926328;-0.0037552132689825037
57;-0.003748195850962458;-0.003743705316049362;-0.0037359519286740573;-0.003722692480926328;-0.0037552132689825037
58;-0.0037206721609049477;-0.003743705316049362;-0.0037359519286740573;-0.003722692480926328;-0.0037552132689825037
59;-0.0037206721609049477;-0.003743705316049362;-0.003735927682907045;-0.003722692480926328;-0.0037552132689825037
