Generations;0;1;2;3;4
0;-0.008388813258457714;-0.008074461032261847;-0.011581907368602781;-0.010780406397888968;-0.011520465070334877
1;-0.008388813258457714;-0.008074461032261847;-0.008844660302194513;-0.010323623848793697;-0.009794231907114665
2;-0.007843335705467509;-0.008074461032261847;-0.008844660302194513;-0.009485005788213974;-0.009794231907114665
3;-0.007843335705467509;-0.008074461032261847;-0.008829951285208956;-0.007767083832154552;-0.008267161521337578
4;-0.007843335705467509;-0.008059214425662785;-0.008496854465154;-0.007767083832154552;-0.008237620334101832
5;-0.007843335705467509;-0.008006063051848393;-0.008496854465154;-0.007767083832154552;-0.007780531007888334
6;-0.007600980962333721;-0.007647967406589407;-0.008323999651973623;-0.007766212889979176;-0.007780531007888334
7;-0.007566214618209924;-0.007647967406589407;-0.008323999651973623;-0.007766212889979176;-0.007780531007888334
8;-0.007175192275954891;-0.007647967406589407;-0.007180243790373436;-0.007694225029052415;-0.007780531007888334
9;-0.007175192275954891;-0.007572028925593658;-0.007180243790373436;-0.007573538900277183;-0.007289722809227999
10;-0.007175192275954891;-0.007572028925593658;-0.007180243790373436;-0.007573538900277183;-0.007289722809227999
11;-0.007046593380467299;-0.007492458882308656;-0.007180243790373436;-0.007573538900277183;-0.007289722809227999
12;-0.007046593380467299;-0.007492458882308656;-0.007180243790373436;-0.00753972173854798;-0.007289722809227999
13;-0.007046593380467299;-0.007492458882308656;-0.007180243790373436;-0.007346731720497914;-0.007289722809227999
14;-0.007046593380467299;-0.007351834862914166;-0.007180243790373436;-0.007346731720497914;-0.007289722809227999
15;-0.007046593380467299;-0.007351834862914166;-0.007180243790373436;-0.007181430540834546;-0.007289722809227999
16;-0.007046593380467299;-0.007351834862914166;-0.006946116124780197;-0.007181430540834546;-0.007289722809227999
17;-0.007046593380467299;-0.007351834862914166;-0.006946116124780197;-0.007181430540834546;-0.007289722809227999
18;-0.007046593380467299;-0.007351834862914166;-0.006946116124780197;-0.007181430540834546;-0.007289722809227999
19;-0.007046593380467299;-0.007304553187167795;-0.006946116124780197;-0.007181430540834546;-0.007289722809227999
