Generations;0;1;2;3;4
0;-0.016664511772474664;-0.0173139884269237;-0.014348860059538794;-0.017121023882674728;-0.017207097712689776
1;-0.016303408828001513;-0.016767134645727013;-0.014348860059538794;-0.01551227105452971;-0.015409324268773502
2;-0.015183064715936155;-0.016292361094572272;-0.014261580067313278;-0.015235021815876663;-0.015409324268773502
3;-0.01380656742060868;-0.014973979431610497;-0.014027622343158394;-0.014682876838527908;-0.014017312147513483
4;-0.01341700492056117;-0.014862050783352556;-0.013402821800255467;-0.01385444192771311;-0.013668678278783646
5;-0.01337346371362749;-0.013587065005294788;-0.013402821800255467;-0.01338507851590536;-0.013598726779139822
6;-0.012854299741876112;-0.013411181950258927;-0.012812671472442388;-0.013103053778320935;-0.0132314468490644
7;-0.01262828914454721;-0.013038715555509152;-0.012812671472442388;-0.012672644162784635;-0.012839909132738855
8;-0.012382144067413274;-0.012883595929888296;-0.012620161366687322;-0.012320003345420924;-0.012515863317464293
9;-0.011940350466851444;-0.012618250974546151;-0.012486911892083969;-0.012320003345420924;-0.012010282965013917
10;-0.011940350466851444;-0.012564683587445028;-0.012042808833793418;-0.012320003345420924;-0.011977465775424346
11;-0.011793726820048808;-0.012533154990950594;-0.011810852568414734;-0.012320003345420924;-0.011951037977450094
12;-0.011793726820048808;-0.012424804065320533;-0.011810852568414734;-0.012320003345420924;-0.011921403956478074
13;-0.01163842946650767;-0.01233015020243437;-0.011613942917872806;-0.012039354716687406;-0.011750033538902745
14;-0.01135641408838863;-0.01194396740352922;-0.011568351281044248;-0.012039354716687406;-0.01162045891429836
15;-0.01135641408838863;-0.01194396740352922;-0.011568351281044248;-0.012039354716687406;-0.01160680167563358
16;-0.011342507253581314;-0.011804354334810117;-0.011501504585133248;-0.012039354716687406;-0.011451271126242238
17;-0.011342507253581314;-0.011804354334810117;-0.011452783948543545;-0.011980168747570095;-0.011451271126242238
18;-0.011318886351998823;-0.011804354334810117;-0.011362555352168248;-0.011930475776245545;-0.011395456303302496
19;-0.011318886351998823;-0.011804354334810117;-0.011362555352168248;-0.01186297321981291;-0.011395456303302496
20;-0.011318886351998823;-0.011696740127664371;-0.011336795536329682;-0.01186297321981291;-0.011370290640070151
21;-0.011287697221210768;-0.011696740127664371;-0.011336795536329682;-0.011715084479642862;-0.011370290640070151
22;-0.011266320960982434;-0.011593727657163787;-0.011334839709471798;-0.011638426174777255;-0.011349243628502146
23;-0.01126397447499205;-0.011593727657163787;-0.011334648019044333;-0.0114496485972282;-0.01131247580774221
24;-0.01122554455792449;-0.011509713983317155;-0.011152391111777186;-0.0114496485972282;-0.01127666087713664
25;-0.01122554455792449;-0.011504638615877204;-0.011141648912835376;-0.011415208568695944;-0.01127666087713664
26;-0.01122554455792449;-0.011504638615877204;-0.011141648912835376;-0.011408521998509042;-0.01127666087713664
27;-0.011207033481751059;-0.011504638615877204;-0.011141648912835376;-0.011370518764493208;-0.011194672749954216
