begin;end;id;id2;sampledSeconds;traveltime;overlapTraveltime;density;laneDensity;occupancy;waitingTime;timeLoss;speed;speedRelative;departed;arrived;entered;left;laneChangedFrom;laneChangedTo
48;50;dump;-E2;6,08;6,71;7,23;60,81;60,81;29,05;0;1,45;7,61;0,38;1;0;0;1;0;0
48;50;dump;-link;17,45;28,4;29,82;87,24;87,24;42,95;3;11,3;3,52;0,18;0;0;1;0;0;0
48;50;dump;E0;12;58,03;63,83;120;120;60;5;10,97;0,86;0,04;1;0;0;0;0;0
48;50;dump;E2;5,84;6,23;6,82;58,41;58,41;25,73;0;1,13;8,07;0,4;0;1;2;0;0;0
48;50;dump;link;4,57;11,03;11,61;22,83;22,83;10,66;0;0,44;9,04;0,45;0;0;0;2;0;0
50;52;dump;-E2;5,47;6,4;6,88;54,75;54,75;26,09;0;1,1;7,99;0,4;0;0;0;1;0;0
50;52;dump;-link;19,03;37,45;39,33;95,15;95,15;46,93;5;13,95;2,67;0,13;0;0;1;0;0;0
50;52;dump;E0;14;89,54;98,49;140;140;70;8;13,22;0,56;0,03;0;0;0;0;0;0
50;52;dump;E2;5,02;6,03;6,62;50,24;50,24;24,08;0;0,85;8,3;0,42;0;1;1;0;0;0
50;52;dump;link;2,46;11,42;12,2;12,3;12,3;5,42;0;0,34;8,61;0,43;0;0;0;1;0;0
52;54;dump;-E2;3,61;5,7;6,37;36,05;36,05;16,45;0;0,49;8,63;0,43;0;0;0;1;0;0
52;54;dump;-link;21,01;46,54;48,87;105,06;105,06;51,74;8;16,5;2,15;0,11;0;0;1;0;0;0
52;54;dump;E0;14;422,44;464,68;140;140;70;11;13,83;0,12;0,01;0;0;0;0;0;0
52;54;dump;E2;6;6,09;6,7;60;60;28,51;0;1,07;8,21;0,41;0;0;0;0;0;0
52;54;dump;link;0,61;;13,51;3,03;3,03;0,72;0;0,14;7,77;0,39;0;0;0;0;0;0
54;56;dump;-E2;1,76;6,29;7,71;17,57;17,57;6,72;0;0,5;7,13;0,36;0;0;0;1;0;0
54;56;dump;-link;23,04;53,72;56,4;115,2;115,2;56,6;10;18,75;1,86;0,09;0;0;1;0;0;0
54;56;dump;E0;14;1299,48;1429,42;140;140;70;12;13,95;0,04;0;0;0;0;0;0;0
54;56;dump;E2;4,62;6,37;6,89;46,21;46,21;21,71;0;0,93;7,99;0,4;0;1;0;0;0;0
56;58;dump;-E2;1;21,36;23,5;10;10;5;0;0,77;2,34;0,12;1;0;0;0;0;0
56;58;dump;-link;24;84,4;88,62;120;120;60;12;21,16;1,18;0,06;0;0;0;0;0;0
56;58;dump;E0;14;15352,79;16888,07;140;140;70;14;14;0;0;0;0;0;0;0;0
56;58;dump;E2;2,55;5,52;6,02;25,47;25,47;11,4;0;0,22;9,13;0,46;0;1;0;0;0;0
58;60;dump;-E2;2;12,6;13,86;20;20;10;0;1,21;3,97;0,2;1;0;0;0;0;0
58;60;dump;-link;24;135,74;142,53;120;120;60;14;22,23;0,74;0,04;0;0;0;0;0;0
58;60;dump;E0;14;61585,02;67743,52;140;140;70;14;14;0;0;0;0;0;0;0;0
58;60;dump;E2;0,57;5,55;6,11;5,68;5,68;1,45;0;0,06;9,01;0,45;0;1;0;0;0;0
60;62;dump;-E0;1,72;9;9,9;17,24;17,24;5,71;0;0,77;5,55;0,28;0;0;1;0;0;0
60;62;dump;-E2;4;9,57;10,53;40;40;20;0;1,91;5,22;0,26;1;0;0;0;0;0
60;62;dump;-link;23,3;188,14;145,4;116,5;116,5;57,09;12;21,62;0,72;0,04;0;0;0;1;0;0
60;62;dump;E0;14;231,85;106,58;140;140;67,11;11;13,28;0,52;0,03;0;0;0;1;0;0
60;62;dump;link;1,41;31,85;33,45;7,04;7,04;1,37;0;0,97;3,14;0,16;0;0;1;0;0;0
62;64;dump;-E0;3,39;6,42;7,07;33,86;33,86;15,09;0;0,75;7,78;0,39;0;0;1;0;0;0
62;64;dump;-E2;6;9,19;10,11;60;60;30;0;2,73;5,44;0,27;0;0;0;0;0;0
62;64;dump;-link;21,33;116,39;98,69;106,67;106,67;52,42;13;19,06;1,06;0,05;0;0;0;1;0;0
62;64;dump;E0;12,09;58,62;59,34;120,9;120,9;59,98;7;10,97;0,93;0,05;0;0;0;1;0;0
62;64;dump;link;2,12;16,81;17,65;10,6;10,6;5;0;0,86;5,95;0,3;0;0;1;0;0;0
64;66;dump;-E0;5,16;5,92;6,51;51,58;51,58;24,04;0;0,8;8,45;0,42;0;0;1;0;0;0
64;66;dump;-E2;6;14,42;15,86;60;60;30;0;3,92;3,47;0,17;0;0;0;0;0;0
64;66;dump;-link;19,5;92,43;80,7;97,48;97,48;47,95;13;16,96;1,3;0,07;0;0;0;1;0;0
64;66;dump;E0;10,78;34,23;31,21;107,79;107,79;51,71;3;8,88;1,76;0,09;0;0;0;0;0;0
64;66;dump;link;4;13,04;13,69;20;20;9,11;0;0,93;7,67;0,38;0;0;0;0;0;0
66;68;dump;-E0;5,81;6,33;6,91;58,14;58,14;26,96;0;1,19;7,96;0,4;0;1;1;0;0;0
66;68;dump;-E2;6;34,82;38,3;60;60;30;2;5,14;1,44;0,07;0;0;0;0;0;0
66;68;dump;-link;17,88;50,58;48,19;89,38;89,38;43,81;9;13,98;2,18;0,11;0;0;0;1;0;0
66;68;dump;E0;9,25;18,83;18,44;92,46;92,46;44,35;0;6,49;2,98;0,15;0;0;0;1;0;0
66;68;dump;link;5,48;11,69;12,27;27,4;27,4;12,79;0;0,79;8,56;0,43;0;0;1;0;0;0
68;70;dump;-E0;5,33;6,16;6,75;53,27;53,27;24,82;0;0,99;8,15;0,41;0;1;1;0;0;0
68;70;dump;-E2;6;32,56;35,81;60;60;30;3;5,08;1,54;0,08;1;0;0;0;0;0
68;70;dump;-link;16;43,76;44,69;80;80;39,84;5;12,24;2,35;0,12;0;0;0;1;0;0
68;70;dump;E0;8,57;12,75;13,15;85,74;85,74;41,17;0;4,99;4,18;0,21;1;0;0;1;0;0
68;70;dump;link;7,11;11,51;12,08;35,55;35,55;16,88;0;0,93;8,69;0,43;0;0;1;0;0;0
70;72;dump;-E0;5,7;6,04;6,57;56,98;56,98;26,46;0;0,93;8,37;0,42;0;1;0;0;0;0
70;72;dump;-E2;8;16,76;18,44;80;80;40;4;5,61;2,98;0,15;1;0;0;0;0;0
70;72;dump;-link;14,4;31,1;31,37;71,99;71,99;35,32;1;9,58;3,35;0,17;0;0;0;0;0;0
70;72;dump;E0;8;10,77;11,5;80;80;38,48;0;4,17;4,78;0,24;0;0;0;1;0;0
70;72;dump;link;8,68;11,87;12,46;43,4;43,4;20,72;0;1,37;8,43;0,42;0;0;1;0;0;0
72;74;dump;-E0;5,89;6;6,53;58,86;58,86;26,57;0;0,93;8,42;0,42;0;1;1;0;0;0
72;74;dump;-E2;10;31,09;34,2;100;100;50;5;8,39;1,61;0,08;1;0;0;0;0;0
72;74;dump;-link;12,64;22,06;22,29;63,22;63,22;30,85;0;6,69;4,71;0,24;0;0;0;1;0;0
72;74;dump;E0;7,1;8,74;9,55;70,99;70,99;34,78;0;3,01;5,76;0,29;1;0;0;1;0;0
72;74;dump;link;10,27;13,87;14,56;51,34;51,34;25,09;0;2,86;7,21;0,36;0;0;1;0;0;0
74;76;dump;-E0;5,69;5,68;6,3;56,87;56,87;26,5;0;0,72;8,73;0,44;0;1;1;0;0;0
74;76;dump;-E2;12;44,61;49,07;120;120;60;7;10,66;1,12;0,06;0;0;0;0;0;0
74;76;dump;-link;10,9;18,6;18,95;54,49;54,49;26,5;0;4,86;5,54;0,28;0;0;0;1;0;0
74;76;dump;E0;7,36;9,65;10,25;73,58;73,58;35,57;0;3,41;5,37;0,27;1;0;0;0;0;0
74;76;dump;link;12;16,07;16,87;60;60;29,69;1;4,53;6,22;0,31;0;0;0;0;0;0
76;78;dump;-E0;5,59;5,63;6,21;55,9;55,9;26,66;0;0,64;8,86;0,44;0;1;1;0;0;0
76;78;dump;-E2;13;82,39;90,63;130;130;65;8;12,21;0,61;0,03;1;0;0;0;0;0
76;78;dump;-link;8,9;14,6;14,95;44,52;44,52;21,63;0;2,65;7,02;0,35;0;0;0;1;0;0
76;78;dump;E0;7,64;10,13;10,58;76,41;76,41;36,69;0;3,67;5,2;0,26;1;0;0;1;0;0
76;78;dump;link;13,95;20,17;21,18;69,77;69,77;34,13;3;7,04;4,96;0,25;0;0;1;0;0;0
78;80;dump;-E0;5,63;5,84;6,42;56,31;56,31;26,79;0;0,81;8,57;0,43;0;1;1;0;0;0
78;80;dump;-E2;14;448,5;493,35;140;140;70;11;13,84;0,11;0,01;0;0;0;0;0;0
78;80;dump;-link;6,9;12,74;13,2;34,51;34,51;16,58;0;1,41;7,95;0,4;0;0;0;1;0;0
78;80;dump;E0;6,88;8,53;9,13;68,8;68,8;32,74;0;2,74;6,02;0,3;0;0;0;1;0;0
78;80;dump;link;15,77;22,81;23,95;78,85;78,85;38,6;4;8,86;4,38;0,22;0;0;1;0;0;0
80;82;dump;-E0;5,35;5,65;6,21;53,46;53,46;25,29;0;0,61;8,86;0,44;0;0;1;0;0;0
80;82;dump;-E2;14;241,99;119,33;140;140;67,51;9;13,35;0,46;0,02;0;0;0;1;0;0
80;82;dump;-link;6,61;14,29;14,72;33,06;33,06;13,5;0;1,9;7,13;0,36;0;0;1;1;0;0
80;82;dump;E0;5,81;8,19;8,67;58,08;58,08;27,57;0;2,12;6,35;0,32;1;0;0;1;0;0
80;82;dump;E2;0,98;16,42;18,06;9,82;9,82;1,47;0;0,68;3,05;0,15;0;0;1;0;0;0
80;82;dump;link;17,77;24,93;26,58;88,84;88,84;42,9;2;10,75;3,95;0,2;0;0;1;1;0;0
82;84;dump;-E0;5,9;5,56;6,11;59,01;59,01;26,58;0;0,59;9;0,45;0;2;1;0;0;0
82;84;dump;-E2;12,24;67,01;66,02;122,44;122,44;60,14;7;11,22;0,83;0,04;0;0;0;1;0;0
82;84;dump;-link;5,41;14,05;14,43;27,05;27,05;12,69;0;1,47;7,27;0,36;0;0;1;1;0;0
82;84;dump;E0;6,39;7,12;7,73;63,89;63,89;30,29;0;1,85;7,11;0,36;1;0;0;1;0;0
82;84;dump;E2;2;8,91;9,8;20;20;9,58;0;0,88;5,61;0,28;0;0;0;0;0;0
82;84;dump;link;17,63;29,5;30,7;88,16;88,16;42,52;1;11,6;3,42;0,17;0;0;1;0;0;0
84;86;dump;-E0;5,27;5,49;6,04;52,74;52,74;24,99;0;0,47;9,1;0,46;0;0;1;0;0;0
84;86;dump;-E2;11,04;52,56;42,24;110,44;110,44;52,58;3;9,61;1,3;0,07;0;0;0;0;0;0
84;86;dump;-link;5,27;14,24;14,52;26,34;26,34;11,14;0;1,46;7,23;0,36;0;0;0;1;0;0
84;86;dump;E0;6,69;7,9;8,53;66,9;66,9;31,79;0;2,38;6,45;0,32;1;0;0;1;0;0
84;86;dump;E2;3,97;6,19;6,8;39,72;39,72;17,76;0;0,76;8,08;0,4;0;0;1;0;0;0
84;86;dump;link;17,81;30,51;30,85;89,06;89,06;42,65;0;11,75;3,4;0,17;0;0;1;1;0;0
86;88;dump;-E0;4,9;5,35;5,96;48,97;48,97;23,01;0;0,38;9,23;0,46;0;1;0;0;0;0
86;88;dump;-E2;10;24,44;26,89;100;100;50;0;7,95;2,05;0,1;0;0;0;0;0;0
86;88;dump;-link;4;11,6;12,18;20;20;10;0;0,55;8,62;0,43;0;0;0;0;0;0
86;88;dump;E0;6;8,02;8,78;60;60;29,32;0;2,24;6,27;0,31;1;0;0;1;0;0
86;88;dump;E2;5,53;6,08;6,64;55,28;55,28;25,66;0;0,95;8,28;0,41;0;1;1;0;0;0
86;88;dump;link;17,62;27,46;27,81;88,08;88,08;42,35;0;10,97;3,78;0,19;0;0;1;1;0;0
88;90;dump;-E0;2,87;5,33;5,94;28,67;28,67;12,9;0;0,21;9,26;0,46;0;1;0;0;0;0
88;90;dump;-E2;10,52;19,65;20;105,2;105,2;49,88;1;7,63;2,75;0,14;1;0;0;1;0;0
88;90;dump;-link;5,57;12,49;13,12;27,86;27,86;12,51;0;1,11;8;0,4;0;0;1;0;0;0
88;90;dump;E0;6,29;10,43;11,15;62,91;62,91;30,26;0;3,19;4,93;0,25;0;0;0;1;0;0
88;90;dump;E2;5,08;6,02;6,62;50,85;50,85;23,71;0;0,86;8,31;0,42;0;0;1;0;0;0
88;90;dump;link;17,63;26,42;26,75;88,17;88,17;42,96;0;10,71;3,92;0,2;0;0;1;1;0;0
90;92;dump;-E0;0,62;5,46;6,01;6,17;6,17;1,72;0;0,05;9,15;0,46;0;1;0;0;0;0
90;92;dump;-E2;10;14,85;15,52;100;100;48,01;0;6,46;3,54;0,18;0;0;0;1;0;0
90;92;dump;-link;6,84;13,2;13,86;34,18;34,18;15,95;0;1,66;7,57;0,38;0;0;1;0;0;0
90;92;dump;E0;5,67;7,87;8,64;56,69;56,69;26,45;0;2,06;6,37;0,32;1;0;0;0;0;0
90;92;dump;E2;6,02;5,88;6,51;60,22;60,22;27,01;0;0,93;8,45;0,42;0;1;1;0;0;0
90;92;dump;link;17,49;24,84;25,19;87,45;87,45;42,19;0;10,2;4,17;0,21;0;0;0;1;0;0
92;94;dump;-E0;0,5;5,53;6,08;4,96;4,96;1,11;0;0,05;9,05;0,45;0;0;1;0;0;0
92;94;dump;-E2;8,08;13,8;14,96;80,77;80,77;39,67;0;5,11;3,68;0,18;1;0;0;1;0;0
92;94;dump;-link;8,37;13,29;13,78;41,83;41,83;19,56;0;1,99;7,62;0,38;0;0;1;1;0;0
92;94;dump;E0;6,66;7,33;7,91;66,63;66,63;31,81;0;2,03;6,95;0,35;1;0;0;1;0;0
92;94;dump;E2;5,94;6,64;7,25;59,44;59,44;27,07;0;1,43;7,59;0,38;0;1;1;0;0;0
92;94;dump;link;16,82;21,74;22,51;84,09;84,09;40,23;0;8,97;4,66;0,23;0;0;1;1;0;0
94;96;dump;-E0;2;5,42;5,96;20;20;9,99;0;0,15;9,23;0,46;0;0;0;0;0;0
94;96;dump;-E2;8,52;12,76;13,51;85,19;85,19;40,83;0;5,05;4,07;0,2;0;0;0;1;0;0
94;96;dump;-link;8,08;12,91;13,55;40,4;40,4;19,56;0;1,82;7,75;0,39;0;0;1;0;0;0
94;96;dump;E0;6;7,1;7,81;60;60;29,34;0;1,77;7,05;0,35;1;0;0;1;0;0
94;96;dump;E2;5,66;5,98;6,56;56,6;56,6;26,73;0;0,92;8,38;0,42;0;1;1;0;0;0
94;96;dump;link;16,36;22,72;23,11;81,78;81,78;39,39;0;8,93;4,54;0,23;0;0;1;1;0;0
96;98;dump;-E0;3,69;5,39;5,93;36,9;36,9;17,03;0;0,27;9,27;0,46;0;0;1;0;0;0
96;98;dump;-E2;7,67;12,13;12,57;76,65;76,65;36,56;0;4,31;4,38;0,22;1;0;0;0;0;0
96;98;dump;-link;8,87;12,57;13,11;44,34;44,34;20,64;0;1,77;8,01;0,4;0;0;0;1;0;0
96;98;dump;E0;6,41;8,7;9,68;64,1;64,1;30,39;0;2,77;5,68;0,28;1;0;0;1;0;0
96;98;dump;E2;6,2;6,17;6,72;62,01;62,01;27,92;0;1,12;8,19;0,41;0;1;1;0;0;0
96;98;dump;link;16;22,19;23,02;80;80;39,39;0;8,7;4,56;0,23;0;0;0;1;0;0
98;100;dump;-E0;3;5,74;6,3;30;30;14,95;0;0,38;8,74;0,44;0;1;0;0;0;0
98;100;dump;-E2;7,14;9,77;10,35;71,43;71,43;33,92;0;3,35;5,32;0,27;1;0;0;1;0;0
98;100;dump;-link;9,55;12,03;12,63;47,74;47,74;23;0;1,61;8,31;0,42;0;0;1;0;0;0
98;100;dump;E0;8;9,67;12,56;80;80;35,54;0;4,5;4,38;0,22;0;0;0;0;0;0
98;100;dump;E2;6,54;6,13;6,74;65,36;65,36;29,55;0;1,21;8,16;0,41;0;1;1;0;0;0
