Generations;0;1;2;3;4
0;-0.01563492799957528;-0.014807542349078159;-0.014410138429931248;-0.01541573592017273;-0.014601100698164773
1;-0.012441621702129278;-0.013448640056093378;-0.013101200528722897;-0.013488363875647676;-0.01337516662910825
2;-0.012245045483856222;-0.011833151122108775;-0.01158107517569437;-0.01212634428451354;-0.011658946768289512
3;-0.011817239928552435;-0.011663136357776133;-0.010568163436269307;-0.01146766973317821;-0.010845083019822292
4;-0.010906308911799502;-0.010797031340473256;-0.01054207087081875;-0.010560508158826313;-0.010100687910227574
5;-0.010034544963934331;-0.01040119809934948;-0.009974882444137172;-0.010560508158826313;-0.01004962005199192
6;-0.010034544963934331;-0.010015012398381427;-0.009818171019234873;-0.01022147141579146;-0.010041067098467596
7;-0.009869982633318742;-0.009846875186723796;-0.009549983088680946;-0.010156546627225902;-0.009708252178621753
8;-0.009839130602688836;-0.00944595141748748;-0.009390559130917145;-0.009944715842835032;-0.009584249615090074
9;-0.009625239587998052;-0.009232193486712755;-0.009390559130917145;-0.009657252280376293;-0.009584249615090074
10;-0.009619702199689535;-0.009089725653561151;-0.009390559130917145;-0.009499924401900927;-0.009373459518045689
11;-0.009506814608263687;-0.009089725653561151;-0.009225883551689634;-0.009364202259098222;-0.009373459518045689
12;-0.009496000222702784;-0.009089725653561151;-0.009224455194546156;-0.009331841942209677;-0.009373459518045689
13;-0.009350482990270645;-0.008985766525131488;-0.009132591265501056;-0.009331841942209677;-0.009243300517595112
14;-0.009350482990270645;-0.008985766525131488;-0.009104532778832629;-0.009269722641424998;-0.009243300517595112
15;-0.009324424399272186;-0.008805910946426297;-0.009104532778832629;-0.009113698063630646;-0.009192653045868358
16;-0.009324424399272186;-0.008805910946426297;-0.008978520148767558;-0.009113698063630646;-0.009192653045868358
17;-0.009280510664471745;-0.008805910946426297;-0.008887084667700733;-0.008948664379659197;-0.009137271032403084
18;-0.009198402361983295;-0.008805910946426297;-0.008887084667700733;-0.008948664379659197;-0.009053611173173213
19;-0.009115831474149181;-0.008717741300606556;-0.008887084667700733;-0.008948664379659197;-0.009053611173173213
20;-0.009115831474149181;-0.008717741300606556;-0.008838517926213325;-0.008948664379659197;-0.008972091762166614
21;-0.009076175012328914;-0.008717741300606556;-0.0087521943578191;-0.008948664379659197;-0.008947819098284801
22;-0.009074051654902078;-0.008717741300606556;-0.0087521943578191;-0.008948664379659197;-0.008947819098284801
23;-0.00906131275901113;-0.008690429513423385;-0.0087521943578191;-0.008948664379659197;-0.00889089032416072
