Generations;0;1;2;3;4
0;-0.02380836665051675;-0.026223561998409358;-0.022592503235193594;-0.021868879750256625;-0.025381869905070336
1;-0.023463367616826943;-0.02338890200013062;-0.021402622746394293;-0.021868879750256625;-0.022704311509607774
2;-0.021282591033717543;-0.021362129297582872;-0.021402622746394293;-0.021868879750256625;-0.022029066833183883
3;-0.021282591033717543;-0.020541182171306474;-0.020515943307818942;-0.020846732092034897;-0.02184612987784901
4;-0.02092457856298633;-0.020541182171306474;-0.02025813037059924;-0.020846732092034897;-0.02184612987784901
5;-0.02061183221425042;-0.020541182171306474;-0.01917989880350645;-0.020030094086913842;-0.019524311805664836
6;-0.02061183221425042;-0.019491298398085766;-0.01893765016493538;-0.020030094086913842;-0.019156605233776738
7;-0.018946719324725986;-0.019491298398085766;-0.01893765016493538;-0.020030094086913842;-0.019156605233776738
8;-0.018216958773321332;-0.01931444523045752;-0.018767474160688375;-0.020030094086913842;-0.019156605233776738
9;-0.017940730502021333;-0.01931444523045752;-0.018758922096761912;-0.020030094086913842;-0.019156605233776738
10;-0.017940730502021333;-0.018808764377052638;-0.018758922096761912;-0.020030094086913842;-0.019156605233776738
11;-0.017940730502021333;-0.018145590225609198;-0.018758922096761912;-0.019875652640905937;-0.019156605233776738
12;-0.017940730502021333;-0.018145590225609198;-0.018758922096761912;-0.01774330909154939;-0.019156605233776738
13;-0.017940730502021333;-0.018145590225609198;-0.018538996040322074;-0.01774330909154939;-0.019156605233776738
14;-0.017940730502021333;-0.018145590225609198;-0.018538996040322074;-0.01774330909154939;-0.019156605233776738
15;-0.017940730502021333;-0.018145590225609198;-0.01803117118287701;-0.01774330909154939;-0.018244705623114595
16;-0.017940730502021333;-0.018145590225609198;-0.01803117118287701;-0.01774330909154939;-0.018244705623114595
17;-0.017940730502021333;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.018244705623114595
18;-0.017940730502021333;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.018244705623114595
19;-0.017940730502021333;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.018244705623114595
20;-0.017940730502021333;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.017844461120878116
21;-0.017940730502021333;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.017844461120878116
22;-0.017940730502021333;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.017757287724658087
23;-0.017940730502021333;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.017656159755006423
24;-0.017940730502021333;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.01744793988981739
25;-0.01777333547900501;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.01744793988981739
26;-0.01777333547900501;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.01744793988981739
27;-0.01777333547900501;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.01744793988981739
28;-0.01777333547900501;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.01744793988981739
29;-0.01777333547900501;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.01744793988981739
30;-0.01777333547900501;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.01744793988981739
31;-0.01777333547900501;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.01744793988981739
32;-0.01777333547900501;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.01744793988981739
33;-0.01777333547900501;-0.01790136178036879;-0.01803117118287701;-0.01774330909154939;-0.01744793988981739
34;-0.01777333547900501;-0.017886270038026928;-0.01803117118287701;-0.01774330909154939;-0.01744793988981739
35;-0.01777333547900501;-0.017886270038026928;-0.01803117118287701;-0.01774330909154939;-0.01744793988981739
36;-0.01777333547900501;-0.017838291253616186;-0.01803117118287701;-0.01774330909154939;-0.01744793988981739
37;-0.01777333547900501;-0.017740371796398632;-0.01803117118287701;-0.01774330909154939;-0.01744793988981739
38;-0.01777333547900501;-0.017740371796398632;-0.017576273103191084;-0.01774330909154939;-0.01744793988981739
39;-0.01777333547900501;-0.017740371796398632;-0.017576273103191084;-0.01774330909154939;-0.01744793988981739
40;-0.01777333547900501;-0.017740371796398632;-0.017576273103191084;-0.01774330909154939;-0.01744793988981739
41;-0.01777333547900501;-0.017740371796398632;-0.017576273103191084;-0.01774330909154939;-0.01744793988981739
42;-0.01777333547900501;-0.017740371796398632;-0.017576273103191084;-0.01774330909154939;-0.01744793988981739
43;-0.01777333547900501;-0.017740371796398632;-0.017576273103191084;-0.01774330909154939;-0.01744793988981739
44;-0.01777333547900501;-0.017740371796398632;-0.017576273103191084;-0.01774330909154939;-0.01744793988981739
45;-0.01777333547900501;-0.01766535692965625;-0.017576273103191084;-0.01774330909154939;-0.01744793988981739
46;-0.01777333547900501;-0.01766535692965625;-0.01750338755445977;-0.01774330909154939;-0.01744793988981739
47;-0.01777333547900501;-0.01766535692965625;-0.01750338755445977;-0.01774330909154939;-0.01744793988981739
48;-0.01777333547900501;-0.01766535692965625;-0.01750338755445977;-0.01774330909154939;-0.01744793988981739
49;-0.01777333547900501;-0.01766535692965625;-0.01750338755445977;-0.01774330909154939;-0.01744793988981739
50;-0.01777333547900501;-0.01766535692965625;-0.01750338755445977;-0.01774330909154939;-0.01744793988981739
51;-0.01777333547900501;-0.017626066162719434;-0.01750338755445977;-0.01774330909154939;-0.01744793988981739
52;-0.01777333547900501;-0.017626066162719434;-0.01750338755445977;-0.01774330909154939;-0.01744793988981739
53;-0.01777333547900501;-0.017626066162719434;-0.01750338755445977;-0.01774330909154939;-0.01744793988981739
54;-0.01777333547900501;-0.017626066162719434;-0.01750338755445977;-0.01774330909154939;-0.01744793988981739
55;-0.01777333547900501;-0.017626066162719434;-0.01750338755445977;-0.01774330909154939;-0.01744793988981739
56;-0.01777333547900501;-0.017334393936014013;-0.01750338755445977;-0.01774330909154939;-0.01744793988981739
57;-0.01777333547900501;-0.017334393936014013;-0.01750338755445977;-0.01774330909154939;-0.01744793988981739
58;-0.01777333547900501;-0.017334393936014013;-0.01750338755445977;-0.01774330909154939;-0.01744793988981739
59;-0.01777333547900501;-0.017334393936014013;-0.01750338755445977;-0.01774330909154939;-0.01744793988981739
