begin;end;id;id2;sampledSeconds;traveltime;overlapTraveltime;density;laneDensity;occupancy;waitingTime;timeLoss;speed;speedRelative;departed;arrived;entered;left;laneChangedFrom;laneChangedTo
50;52;dump;link;2,46;11,42;12,2;12,3;12,3;5,42;0;0,34;8,61;0,43;0;0;0;1;0;0
52;54;dump;-link;2;100000;100000;10;10;5;2;2;0;0;0;0;0;0;0;0
52;54;dump;E0;14;197,71;217,49;140;140;70;8;13,65;0,25;0,01;0;0;0;0;0;0
52;54;dump;E2;6;6,09;6,7;60;60;28,51;0;1,07;8,21;0,41;0;0;0;0;0;0
52;54;dump;link;0,61;;13,51;3,03;3,03;0,72;0;0,14;7,77;0,39;0;0;0;0;0;0
54;56;dump;-link;2;;100000;10;10;5;2;2;0;0;0;0;0;0;0;0
54;56;dump;E0;14;521,69;573,86;140;140;70;9;13,87;0,1;0;0;0;0;0;0;0
54;56;dump;E2;4,62;6,37;6,89;46,21;46,21;21,71;0;0,93;7,99;0,4;0;1;0;0;0;0
56;58;dump;-link;2;;100000;10;10;5;2;2;0;0;0;0;0;0;0;0
56;58;dump;E0;14;1394,65;1534,12;140;140;70;13;13,95;0,04;0;0;0;0;0;0;0
56;58;dump;E2;2,55;5,52;6,02;25,47;25,47;11,4;0;0,22;9,13;0,46;0;1;0;0;0;0
58;60;dump;-link;2;;100000;10;10;5;2;2;0;0;0;0;0;0;0;0
58;60;dump;E0;14;10566,7;11623,37;140;140;70;14;13,99;0;0;0;0;0;0;0;0
58;60;dump;E2;0,57;5,55;6,11;5,68;5,68;1,45;0;0,06;9,01;0,45;0;1;0;0;0;0
60;62;dump;-E0;1,03;18,91;20,81;10,28;10,28;1,37;0;0,76;2,64;0,13;0;0;1;0;0;0
60;62;dump;-E2;1;11,23;12,36;10;10;5;0;0,55;4,45;0,22;1;0;0;0;0;0
60;62;dump;-link;2;88,31;55,01;10;10;4,26;0;1,62;1,91;0,1;0;0;0;1;0;0
60;62;dump;E0;14;277,19;135,25;140;140;68,13;11;13,43;0,41;0,02;0;0;0;1;0;0
60;62;dump;link;1,15;34,94;36,69;5,75;5,75;0,88;0;0,82;2,86;0,14;0;0;1;0;0;0
62;64;dump;-E0;2;10,9;11,99;20;20;9,35;0;1,08;4,59;0,23;0;0;0;0;0;0
62;64;dump;-E2;2;8,96;9,86;20;20;10;0;0,88;5,58;0,28;0;0;0;0;0;0
62;64;dump;-link;0,54;;26,02;2,71;2,71;0,3;0;0,32;4,03;0,2;0;0;0;0;0;0
62;64;dump;E0;12,34;65,27;62,8;123,36;123,36;60,27;7;11,26;0,88;0,04;0;0;0;0;0;0
62;64;dump;link;2;18,24;19,15;10;10;4,85;0;0,9;5,48;0,27;0;0;0;0;0;0
64;66;dump;-E0;2;7,04;7,74;20;20;10;0;0,58;7,11;0,36;0;0;0;0;0;0
64;66;dump;-E2;2;7,18;7,9;20;20;10;0;0,61;6,96;0,35;0;0;0;0;0;0
64;66;dump;E0;11,09;31,75;29,02;110,88;110,88;53,24;3;8,99;1,9;0,09;0;0;0;1;0;0
64;66;dump;link;3,81;13,76;14,45;19,06;19,06;8,33;0;1,04;7,26;0,36;0;0;1;0;0;0
66;68;dump;-E0;2;5,32;5,86;20;20;10;0;0,12;9,39;0,47;0;0;0;0;0;0
66;68;dump;-E2;2;7,53;8,28;20;20;10;0;0,67;6,64;0,33;0;0;0;0;0;0
66;68;dump;E0;9,11;21,51;20,48;91,15;91,15;43,8;0;6,67;2,69;0,13;0;0;0;1;0;0
66;68;dump;link;5,6;11,57;12,14;28,02;28,02;13,06;0;0,76;8,65;0,43;0;0;1;0;0;0
68;70;dump;-E0;1;5,37;5,91;10;10;4,05;0;0,07;9,31;0,47;0;1;0;0;0;0
68;70;dump;-E2;2;94,18;103,6;20;20;10;1;1,89;0,53;0,03;0;0;0;0;0;0
68;70;dump;E0;8,67;13,68;13,82;86,75;86,75;41,88;0;5,22;3,98;0,2;1;0;0;1;0;0
68;70;dump;link;6,91;11,46;12,03;34,56;34,56;16,53;0;0,88;8,73;0,44;0;0;1;0;0;0
70;72;dump;-E2;2;6415,33;7056,86;20;20;10;2;2;0,01;0;0;0;0;0;0;0
70;72;dump;E0;7,83;9,78;10,31;78,26;78,26;37,52;0;3,65;5,33;0,27;0;0;0;1;0;0
70;72;dump;link;8,8;11,8;12,38;44,02;44,02;21,21;0;1,34;8,48;0,42;0;0;1;0;0;0
72;74;dump;-E2;2;50149,57;55164,53;20;20;10;2;2;0;0;0;0;0;0;0;0
72;74;dump;E0;7;9,06;9,77;70;70;34,18;0;3,06;5,63;0,28;1;0;0;1;0;0
72;74;dump;link;10,46;13,31;13,97;52,32;52,32;25,39;0;2,6;7,52;0,38;0;0;1;0;0;0
74;76;dump;-E2;2;;100000;20;20;10;2;2;0;0;0;0;0;0;0;0
74;76;dump;E0;7,25;8,9;9,72;72,52;72,52;35,14;0;3,15;5,66;0,28;1;0;0;1;0;0
74;76;dump;link;12,11;16,07;16,87;60,57;60,57;29,91;1;4,57;6,22;0,31;0;0;1;0;0;0
76;78;dump;-E2;2;;100000;20;20;10;2;2;0;0;0;0;0;0;0;0
76;78;dump;E0;6,56;8,38;9,04;65,63;65,63;31,17;0;2,57;6,08;0,3;1;0;0;0;0;0
76;78;dump;link;14;20,64;21,67;70;70;34,39;3;7,22;4,84;0,24;0;0;0;0;0;0
78;80;dump;-E2;2;;100000;20;20;10;2;2;0;0;0;0;0;0;0;0
78;80;dump;E0;6,89;8,72;9,37;68,9;68,9;32,68;0;2,85;5,87;0,29;0;0;0;1;0;0
78;80;dump;link;15,81;23,96;25,15;79,03;79,03;38,63;6;9,21;4,17;0,21;0;0;1;0;0;0
80;82;dump;-E2;2;72,35;69,07;20;20;9,84;0;1,84;0,8;0,04;0;0;0;1;0;0
80;82;dump;-link;0,46;93,2;97,86;2,29;2,29;0,06;0;0,41;1,07;0,05;0;0;1;0;0;0
80;82;dump;E0;6;6,48;7,13;60,03;60,03;28,39;0;1,37;7,72;0,39;1;0;0;1;0;0
80;82;dump;E2;1,28;17,49;19,23;12,79;12,79;2,1;0;0,91;2,86;0,14;0;0;1;0;0;0
80;82;dump;link;17,63;25,43;27,3;88,17;88,17;42,15;3;10,85;3,85;0,19;0;0;1;1;0;0
82;84;dump;-E2;2;;29,04;20;20;5,29;0;1,62;1,89;0,09;0;0;0;0;0;0
82;84;dump;-link;2;52,81;55,45;10;10;2,26;0;1,62;1,89;0,09;0;0;0;0;0;0
82;84;dump;E0;6,11;6,52;7,09;61,11;61,11;29,09;0;1,37;7,76;0,39;1;0;0;1;0;0
82;84;dump;E2;2;8,52;9,38;20;20;9,82;0;0,83;5,87;0,29;0;0;0;0;0;0
82;84;dump;link;17,71;26,96;28,17;88,54;88,54;43,01;0;11,11;3,73;0,19;0;0;1;0;0;0
84;86;dump;-E2;0,21;;18,88;2,13;2,13;0,07;0;0,15;2,91;0,15;0;0;0;0;0;0
84;86;dump;-link;2;30,55;32,08;10;10;4,96;0;1,35;3,27;0,16;0;0;0;0;0;0
84;86;dump;E0;6,5;7,78;8,39;64,96;64,96;30,87;0;2,24;6,55;0,33;1;0;0;1;0;0
84;86;dump;E2;3,97;6,07;6,68;39,72;39,72;17,68;0;0,7;8,23;0,41;0;0;1;0;0;0
84;86;dump;link;18,02;28,3;28,85;90,11;90,11;43,15;0;11,46;3,64;0,18;0;0;1;1;0;0
86;88;dump;-link;2;21,61;22,69;10;10;5;0;1,07;4,63;0,23;0;0;0;0;0;0
86;88;dump;E0;7;8,04;8,76;70;70;33,77;0;2,6;6,28;0,31;1;0;0;1;0;0
86;88;dump;E2;5,75;5,83;6,4;57,48;57,48;26,54;0;0,81;8,6;0,43;0;1;1;0;0;0
86;88;dump;link;17,56;28,51;28,82;87,81;87,81;42,11;0;11,16;3,64;0,18;0;0;1;1;0;0
88;90;dump;-link;2;17,43;18,3;10;10;5;0;0,85;5,74;0,29;0;0;0;0;0;0
88;90;dump;E0;6,14;7,6;8,42;61,38;61,38;29,55;0;2,13;6,53;0,33;1;0;0;1;0;0
88;90;dump;E2;5,11;5,82;6,4;51,14;51,14;23,67;0;0,72;8,59;0,43;0;0;1;0;0;0
88;90;dump;link;18,02;27,31;27,74;90,11;90,11;43,33;0;11,2;3,79;0,19;0;0;1;1;0;0
90;92;dump;-link;2;14,36;15,08;10;10;5;0;0,61;6,96;0,35;0;0;0;0;0;0
90;92;dump;E0;6,42;8,31;9,14;64,21;64,21;30,53;0;2,56;6,02;0,3;1;0;0;0;0;0
90;92;dump;E2;5,54;5,67;6,15;55,38;55,38;24,62;0;0,59;8,94;0,45;0;2;1;0;0;0
90;92;dump;link;17,72;26;26,43;88,59;88,59;43,11;0;10,68;3,97;0,2;0;0;0;1;0;0
92;94;dump;-link;2;12,29;12,9;10;10;5;0;0,37;8,14;0,41;0;0;0;0;0;0
92;94;dump;E0;7,48;8,33;9,34;74,8;74,8;34,87;0;3,07;5,89;0,29;1;0;0;1;0;0
92;94;dump;E2;4,73;6,03;6,64;47,33;47,33;22,34;0;0,81;8,29;0,41;0;0;1;0;0;0
92;94;dump;link;17,26;23,85;24,12;86,29;86,29;41,32;0;9,74;4,35;0,22;0;0;1;1;0;0
94;96;dump;-link;2;10,86;11,41;10;10;5;0;0,16;9,21;0,46;0;0;0;0;0;0
94;96;dump;E0;8;9,57;10,87;80;80;39,15;0;3,95;5,06;0,25;1;0;0;1;0;0
94;96;dump;E2;5,56;6,31;6,94;55,59;55,59;26;0;1,15;7,92;0,4;0;1;1;0;0;0
94;96;dump;link;16,68;23,64;24,4;83,41;83,41;39,87;0;9,5;4,3;0,22;0;0;1;1;0;0
96;98;dump;-link;2;10,21;10,72;10;10;5;0;0,04;9,79;0,49;0;0;0;0;0;0
96;98;dump;E0;8,58;11,66;12,79;85,83;85,83;40,76;0;4,89;4,3;0,21;0;0;0;0;0;0
96;98;dump;E2;5,94;5,83;6,5;59,4;59,4;26,97;0;0,91;8,46;0,42;0;1;1;0;0;0
96;98;dump;link;16,13;21,36;21,98;80,67;80,67;39,51;0;8,43;4,78;0,24;0;0;0;1;0;0
98;100;dump;-E0;1,96;5,03;5,53;19,65;19,65;8,56;0;0,01;9,94;0,5;0;0;1;0;0;0
98;100;dump;-link;0,53;10,12;10,63;2,66;2,66;0,7;0;0,01;9,88;0,49;0;0;0;1;0;0
98;100;dump;E0;9;12,07;14,85;90;90;40,81;0;5,67;3,7;0,19;1;0;0;1;0;0
98;100;dump;E2;5,79;5,97;6,55;57,9;57,9;26,87;0;0,93;8,4;0,42;0;1;1;0;0;0
98;100;dump;link;16,29;21,19;21,88;81,45;81,45;37,28;0;8,47;4,8;0,24;0;0;1;1;0;0
100;102;dump;-E0;2;5,08;5,58;20;20;10;0;0,03;9,85;0,49;0;0;0;0;0;0
100;102;dump;E0;9,57;16,29;18,52;95,72;95,72;45,23;0;6,73;2,97;0,15;1;0;0;0;0;0
100;102;dump;E2;6,1;5,76;6,38;60,96;60,96;27,69;0;0,84;8,62;0,43;0;1;1;0;0;0
100;102;dump;link;14,61;18,57;19,04;73,03;73,03;35,56;0;6,55;5,52;0,28;0;0;0;1;0;0
102;104;dump;-E0;1,6;5,06;5,57;15,98;15,98;6,72;0;0,02;9,87;0,49;0;1;0;0;0;0
102;104;dump;E0;10;20,42;22,46;100;100;50;0;7,55;2,45;0,12;1;0;0;0;0;0
102;104;dump;E2;6;5,79;6,35;60;60;28,04;0;0,8;8,66;0,43;0;1;0;0;0;0
102;104;dump;link;12,45;15,59;16,12;62,23;62,23;30,46;0;4,34;6,52;0,33;0;0;0;0;0;0
104;106;dump;E0;12;41,79;45,97;120;120;60;2;10,56;1,2;0,06;0;0;0;0;0;0
104;106;dump;E2;5,82;5,47;6,05;58,21;58,21;27,27;0;0,53;9,09;0,45;0;1;1;0;0;0
104;106;dump;link;10,75;14,29;14,83;53,77;53,77;26,15;0;3,14;7,08;0,35;0;0;0;1;0;0
106;108;dump;E0;13;67,6;74,36;130;130;65;5;12,04;0,74;0,04;1;0;0;0;0;0
106;108;dump;E2;5;5,77;6,26;50,01;50,01;22,16;0;0,61;8,79;0,44;0;1;1;0;0;0
106;108;dump;link;9,57;13,64;14,24;47,86;47,86;23,14;0;2,51;7,37;0,37;0;0;0;1;0;0
108;110;dump;E0;14;123,33;135,67;140;140;70;7;13,43;0,41;0,02;0;0;0;0;0;0
108;110;dump;E2;5,12;5,45;5,98;51,17;51,17;24,06;0;0,41;9,19;0,46;0;1;1;0;0;0
108;110;dump;link;7,41;12,15;12,64;37,07;37,07;17,87;0;1,26;8,3;0,42;0;0;0;1;0;0
110;112;dump;E0;14;290,83;319,91;140;140;70;9;13,76;0,17;0,01;0;0;0;0;0;0
110;112;dump;E2;4,96;6,21;6,83;49,57;49,57;22,97;0;0,96;8,05;0,4;0;0;1;0;0;0
110;112;dump;link;5,76;11,8;12,69;28,78;28,78;13,48;0;0,99;8,28;0,41;0;0;0;1;0;0
112;114;dump;E0;14;1245,32;1369,86;140;140;70;12;13,94;0,04;0;0;0;0;0;0;0
112;114;dump;E2;5,78;5,64;6,21;57,78;57,78;27,07;0;0,66;8,85;0,44;0;1;1;0;0;0
112;114;dump;link;3,86;12,29;13,04;19,32;19,32;8,84;0;0,75;8,05;0,4;0;0;0;1;0;0
114;116;dump;E0;14;13443,04;14787,35;140;140;70;14;13,99;0;0;0;0;0;0;0;0
114;116;dump;E2;5,84;5,71;6,24;58,44;58,44;26,52;0;0,7;8,81;0,44;0;1;1;0;0;0
114;116;dump;link;1,73;12,89;13,05;8,63;8,63;3,59;0;0,34;8,05;0,4;0;0;0;1;0;0
116;118;dump;E0;14;100000;100000;140;140;70;14;14;0;0;0;0;0;0;0;0
116;118;dump;E2;5;5,31;5,83;50;50;24,84;0;0,29;9,43;0,47;0;1;0;0;0;0
118;120;dump;E0;14;;100000;140;140;70;14;14;0;0;0;0;0;0;0;0
118;120;dump;E2;3;5,49;6,05;30;30;14,99;0;0,27;9,09;0,45;0;1;0;0;0;0
120;122;dump;-E2;1;5,75;6,32;10;10;5;0;0,13;8,7;0,43;1;0;0;0;0;0
120;122;dump;E0;13,45;189,78;89,77;134,45;134,45;64,67;11;12,62;0,61;0,03;0;0;0;1;0;0
120;122;dump;E2;1;5,49;6,04;10;10;4,33;0;0,09;9,11;0,46;0;1;0;0;0;0
120;122;dump;link;1,68;20,98;22,03;8,42;8,42;2,61;0;0,88;4,77;0,24;0;0;1;0;0;0
122;124;dump;-E2;2;5,23;5,75;20;20;10;0;0,09;9,57;0,48;0;0;0;0;0;0
122;124;dump;E0;11,6;39;33,65;116;116;56,27;7;9,7;1,63;0,08;0;0;0;1;0;0
122;124;dump;link;3,09;11,68;12,27;15,46;15,46;6,83;0;0,45;8,56;0,43;0;0;1;0;0;0
124;126;dump;-E2;2;6,66;7,33;20;20;10;0;0,5;7,5;0,38;0;0;0;0;0;0
124;126;dump;E0;9,68;22,37;21,08;96,8;96,8;46,85;3;7,15;2,61;0,13;0;0;0;1;0;0
124;126;dump;link;4,93;11,73;12,31;24,63;24,63;11,54;0;0,73;8,53;0,43;0;0;1;0;0;0
126;128;dump;-E2;2;94,45;103,89;20;20;10;1;1,89;0,53;0,03;0;0;0;0;0;0
126;128;dump;E0;8;14,3;14,68;80;80;39,27;0;5;3,75;0,19;1;0;0;1;0;0
126;128;dump;link;6,41;11,42;11,99;32,05;32,05;15,35;0;0,8;8,76;0,44;0;0;1;0;0;0
128;130;dump;-E2;2;33922,06;37314,26;20;20;10;2;2;0;0;0;0;0;0;0;0
128;130;dump;E0;8,17;11,25;12,12;81,69;81,69;40,13;0;4,46;4,54;0,23;0;0;0;0;0;0
128;130;dump;link;8;11,47;12,04;40;40;19,93;0;1,02;8,72;0,44;0;0;0;0;0;0
130;132;dump;-E2;2;;100000;20;20;10;2;2;0;0;0;0;0;0;0;0
