timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
10.00;90.00;f1.5;E0_0;5.10;0.00;2.27;CarD;-44.90;-1.60
10.00;270.00;f2.0;-E2_0;42.48;0.00;0.03;CarA;107.52;1.60
10.00;270.00;f2.1;-E2_0;35.85;0.00;0.41;CarB;114.15;1.60
10.00;270.00;f2.2;-E2_0;24.93;0.00;5.90;CarB;125.07;1.60
10.00;270.00;f2.3;-E2_0;5.10;0.00;9.67;CarD;144.90;1.60
10.00;270.00;test0;-E2_0;49.00;0.00;0.01;test;101.00;1.60
11.00;90.00;f1.0;link_0;44.70;0.00;8.84;CarA;44.70;-1.60
11.00;90.00;f1.1;link_0;27.66;0.00;8.01;CarC;27.66;-1.60
11.00;90.00;f1.2;link_0;9.25;0.00;8.37;CarB;9.25;-1.60
11.00;90.00;f1.3;E0_0;40.55;0.00;9.08;CarA;-9.45;-1.60
11.00;90.00;f1.4;E0_0;21.32;0.00;7.45;CarC;-28.68;-1.60
11.00;90.00;f1.5;E0_0;7.32;0.00;2.22;CarD;-42.68;-1.60
11.00;270.00;f2.0;-E2_0;42.50;0.00;0.01;CarA;107.50;1.60
11.00;270.00;f2.1;-E2_0;35.94;0.00;0.09;CarB;114.06;1.60
11.00;270.00;f2.2;-E2_0;28.80;0.00;3.87;CarB;121.20;1.60
11.00;270.00;f2.3;-E2_0;14.01;0.00;8.91;CarD;135.99;1.60
11.00;270.00;f2.4;-E2_0;5.10;0.00;5.32;CarD;144.90;1.60
11.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
12.00;90.00;f1.0;link_0;54.56;0.00;9.86;CarA;54.56;-1.60
12.00;90.00;f1.1;link_0;37.25;0.00;9.59;CarC;37.25;-1.60
12.00;90.00;f1.2;link_0;16.81;0.00;7.55;CarB;16.81;-1.60
12.00;90.00;f1.3;E0_0;46.98;0.00;6.43;CarA;-3.02;-1.60
12.00;90.00;f1.4;E0_0;30.10;0.00;8.78;CarC;-19.90;-1.60
12.00;90.00;f1.5;E0_0;11.35;0.00;4.03;CarD;-38.65;-1.60
12.00;270.00;f2.0;-E2_0;42.50;0.00;0.00;CarA;107.50;1.60
12.00;270.00;f2.1;-E2_0;35.97;0.00;0.04;CarB;114.03;1.60
12.00;270.00;f2.2;-E2_0;29.16;0.00;0.36;CarB;120.84;1.60
12.00;270.00;f2.3;-E2_0;20.96;0.00;6.95;CarD;129.04;1.60
12.00;270.00;f2.4;-E2_0;9.81;0.00;4.71;CarD;140.19;1.60
12.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
13.00;90.00;f1.0;link_0;63.41;0.00;8.85;CarA;63.41;-1.60
13.00;90.00;f1.1;link_0;45.79;0.00;8.53;CarC;45.79;-1.60
13.00;90.00;f1.2;link_0;25.81;0.00;9.00;CarB;25.81;-1.60
13.00;90.00;f1.3;link_0;4.48;0.00;7.59;CarA;4.48;-1.60
13.00;90.00;f1.4;E0_0;38.19;0.00;8.10;CarC;-11.81;-1.60
13.00;90.00;f1.5;E0_0;16.87;0.00;5.51;CarD;-33.13;-1.60
13.00;90.00;f1.6;E0_0;5.10;0.00;5.13;CarC;-44.90;-1.60
13.00;270.00;f2.0;-E2_0;42.50;0.00;0.00;CarA;107.50;1.60
13.00;270.00;f2.1;-E2_0;36.00;0.00;0.02;CarB;114.00;1.60
13.00;270.00;f2.2;-E2_0;29.33;0.00;0.17;CarB;120.67;1.60
13.00;270.00;f2.3;-E2_0;22.25;0.00;1.29;CarD;127.75;1.60
13.00;270.00;f2.4;-E2_0;15.30;0.00;5.50;CarD;134.70;1.60
13.00;270.00;f2.5;-E2_0;5.10;0.00;3.70;CarB;144.90;1.60
13.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
14.00;90.00;f1.0;link_0;72.27;0.00;8.86;CarA;72.27;-1.60
14.00;90.00;f1.1;link_0;54.64;0.00;8.86;CarC;54.64;-1.60
14.00;90.00;f1.2;link_0;35.07;0.00;9.26;CarB;35.07;-1.60
14.00;90.00;f1.3;link_0;12.96;0.00;8.48;CarA;12.96;-1.60
14.00;90.00;f1.4;E0_0;45.82;0.00;7.63;CarC;-4.18;-1.60
14.00;90.00;f1.5;E0_0;23.79;0.00;6.92;CarD;-26.21;-1.60
14.00;90.00;f1.6;E0_0;9.72;0.00;4.62;CarC;-40.28;-1.60
14.00;270.00;f2.0;-E2_0;42.50;0.00;0.00;CarA;107.50;1.60
14.00;270.00;f2.1;-E2_0;36.00;0.00;0.00;CarB;114.00;1.60
14.00;270.00;f2.2;-E2_0;29.44;0.00;0.10;CarB;120.56;1.60
14.00;270.00;f2.3;-E2_0;22.76;0.00;0.51;CarD;127.24;1.60
14.00;270.00;f2.4;-E2_0;15.70;0.00;0.40;CarD;134.30;1.60
14.00;270.00;f2.5;-E2_0;7.78;0.00;2.68;CarB;142.22;1.60
14.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
15.00;90.00;f1.0;link_0;79.91;0.00;7.64;CarA;79.91;-1.60
15.00;90.00;f1.1;link_0;63.41;0.00;8.77;CarC;63.41;-1.60
15.00;90.00;f1.2;link_0;43.58;0.00;8.50;CarB;43.58;-1.60
15.00;90.00;f1.3;link_0;21.81;0.00;8.85;CarA;21.81;-1.60
15.00;90.00;f1.4;link_0;4.86;0.00;9.13;CarC;4.86;-1.60
15.00;90.00;f1.5;E0_0;32.62;0.00;8.83;CarD;-17.38;-1.60
15.00;90.00;f1.6;E0_0;16.23;0.00;6.51;CarC;-33.77;-1.60
15.00;90.00;f1.7;E0_0;5.10;0.00;0.32;CarA;-44.90;-1.60
15.00;270.00;f2.0;-E2_0;42.50;0.00;0.00;CarA;107.50;1.60
15.00;270.00;f2.1;-E2_0;36.00;0.00;0.00;CarB;114.00;1.60
15.00;270.00;f2.2;-E2_0;29.48;0.00;0.04;CarB;120.52;1.60
15.00;270.00;f2.3;-E2_0;22.89;0.00;0.13;CarD;127.11;1.60
15.00;270.00;f2.4;-E2_0;16.06;0.00;0.37;CarD;133.94;1.60
15.00;270.00;f2.5;-E2_0;8.76;0.00;0.98;CarB;141.24;1.60
15.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
16.00;90.00;f1.0;link_0;86.77;0.00;6.86;CarA;86.77;-1.60
16.00;90.00;f1.1;link_0;71.97;0.00;8.57;CarC;71.97;-1.60
16.00;90.00;f1.2;link_0;51.81;0.00;8.24;CarB;51.81;-1.60
16.00;90.00;f1.3;link_0;31.06;0.00;9.25;CarA;31.06;-1.60
16.00;90.00;f1.4;link_0;13.65;0.00;8.79;CarC;13.65;-1.60
16.00;90.00;f1.5;E0_0;42.76;0.00;10.14;CarD;-7.24;-1.60
16.00;90.00;f1.6;E0_0;24.61;0.00;8.38;CarC;-25.39;-1.60
16.00;90.00;f1.7;E0_0;8.90;0.00;3.80;CarA;-41.10;-1.60
16.00;270.00;f2.0;-E2_0;42.50;0.00;0.00;CarA;107.50;1.60
16.00;270.00;f2.1;-E2_0;36.00;0.00;0.00;CarB;114.00;1.60
16.00;270.00;f2.2;-E2_0;29.49;0.00;0.01;CarB;120.51;1.60
16.00;270.00;f2.3;-E2_0;22.94;0.00;0.05;CarD;127.06;1.60
16.00;270.00;f2.4;-E2_0;16.39;0.00;0.32;CarD;133.61;1.60
16.00;270.00;f2.5;-E2_0;9.33;0.00;0.57;CarB;140.67;1.60
16.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
17.00;90.00;f1.0;link_0;91.62;0.00;4.85;CarA;91.62;-1.60
17.00;90.00;f1.1;link_0;78.40;0.00;6.42;CarC;78.40;-1.60
17.00;90.00;f1.2;link_0;59.84;0.00;8.03;CarB;59.84;-1.60
17.00;90.00;f1.3;link_0;39.92;0.00;8.86;CarA;39.92;-1.60
17.00;90.00;f1.4;link_0;23.08;0.00;9.43;CarC;23.08;-1.60
17.00;90.00;f1.5;link_0;3.91;0.00;11.25;CarD;3.91;-1.60
17.00;90.00;f1.6;E0_0;33.71;0.00;9.10;CarC;-16.29;-1.60
17.00;90.00;f1.7;E0_0;14.24;0.00;5.35;CarA;-35.76;-1.60
17.00;90.00;f1.8;E0_0;5.10;0.00;3.99;CarA;-44.90;-1.60
17.00;270.00;f2.0;-E2_0;42.50;0.00;0.00;CarA;107.50;1.60
17.00;270.00;f2.1;-E2_0;36.00;0.00;0.00;CarB;114.00;1.60
17.00;270.00;f2.2;-E2_0;29.50;0.00;0.00;CarB;120.50;1.60
17.00;270.00;f2.3;-E2_0;22.97;0.00;0.04;CarD;127.03;1.60
17.00;270.00;f2.4;-E2_0;16.42;0.00;0.04;CarD;133.58;1.60
17.00;270.00;f2.5;-E2_0;9.79;0.00;0.46;CarB;140.21;1.60
17.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
18.00;90.00;f1.0;link_0;95.08;0.00;3.46;CarA;95.08;-1.60
18.00;90.00;f1.1;link_0;83.91;0.00;5.51;CarC;83.91;-1.60
18.00;90.00;f1.2;link_0;66.79;0.00;6.95;CarB;66.79;-1.60
18.00;90.00;f1.3;link_0;48.28;0.00;8.37;CarA;48.28;-1.60
18.00;90.00;f1.4;link_0;31.46;0.00;8.37;CarC;31.46;-1.60
18.00;90.00;f1.5;link_0;13.99;0.00;10.08;CarD;13.99;-1.60
18.00;90.00;f1.6;E0_0;42.81;0.00;9.10;CarC;-7.19;-1.60
18.00;90.00;f1.7;E0_0;21.77;0.00;7.53;CarA;-28.23;-1.60
18.00;90.00;f1.8;E0_0;7.36;0.00;2.26;CarA;-42.64;-1.60
18.00;270.00;f2.0;-E2_0;42.50;0.00;0.00;CarA;107.50;1.60
18.00;270.00;f2.1;-E2_0;36.00;0.00;0.00;CarB;114.00;1.60
18.00;270.00;f2.2;-E2_0;29.50;0.00;0.00;CarB;120.50;1.60
18.00;270.00;f2.3;-E2_0;22.99;0.00;0.02;CarD;127.01;1.60
18.00;270.00;f2.4;-E2_0;16.46;0.00;0.03;CarD;133.54;1.60
18.00;270.00;f2.5;-E2_0;9.90;0.00;0.12;CarB;140.10;1.60
18.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
19.00;90.00;f1.0;link_0;97.24;0.00;2.16;CarA;97.24;-1.60
19.00;90.00;f1.1;link_0;87.15;0.00;3.24;CarC;87.15;-1.60
19.00;90.00;f1.2;link_0;73.34;0.00;6.54;CarB;73.34;-1.60
19.00;90.00;f1.3;link_0;56.18;0.00;7.89;CarA;56.18;-1.60
19.00;90.00;f1.4;link_0;40.14;0.00;8.68;CarC;40.14;-1.60
19.00;90.00;f1.5;link_0;23.12;0.00;9.13;CarD;23.12;-1.60
19.00;90.00;f1.6;link_0;2.03;0.00;9.32;CarC;2.03;-1.60
19.00;90.00;f1.7;E0_0;30.61;0.00;8.84;CarA;-19.39;-1.60
19.00;90.00;f1.8;E0_0;13.02;0.00;5.66;CarA;-36.98;-1.60
19.00;90.00;f1.9;E0_0;5.10;0.00;1.42;CarD;-44.90;-1.60
19.00;270.00;f2.0;-E2_0;42.50;0.00;0.00;CarA;107.50;1.60
19.00;270.00;f2.1;-E2_0;36.00;0.00;0.00;CarB;114.00;1.60
19.00;270.00;f2.2;-E2_0;29.50;0.00;0.00;CarB;120.50;1.60
19.00;270.00;f2.3;-E2_0;22.99;0.00;0.00;CarD;127.01;1.60
19.00;270.00;f2.4;-E2_0;16.49;0.00;0.03;CarD;133.51;1.60
19.00;270.00;f2.5;-E2_0;9.93;0.00;0.03;CarB;140.07;1.60
19.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
20.00;90.00;f1.0;link_0;98.95;0.00;1.71;CarA;98.95;-1.60
20.00;90.00;f1.1;link_0;89.51;0.00;2.37;CarC;89.51;-1.60
20.00;90.00;f1.2;link_0;78.08;0.00;4.74;CarB;78.08;-1.60
20.00;90.00;f1.3;link_0;62.94;0.00;6.77;CarA;62.94;-1.60
20.00;90.00;f1.4;link_0;48.71;0.00;8.57;CarC;48.71;-1.60
20.00;90.00;f1.5;link_0;31.98;0.00;8.87;CarD;31.98;-1.60
20.00;90.00;f1.6;link_0;11.19;0.00;9.17;CarC;11.19;-1.60
20.00;90.00;f1.7;E0_0;37.74;0.00;7.14;CarA;-12.26;-1.60
20.00;90.00;f1.8;E0_0;20.99;0.00;7.97;CarA;-29.01;-1.60
20.00;90.00;f1.9;E0_0;5.84;0.00;0.74;CarD;-44.16;-1.60
20.00;270.00;f2.0;-E2_0;42.50;0.00;0.00;CarA;107.50;1.60
20.00;270.00;f2.1;-E2_0;36.00;0.00;0.00;CarB;114.00;1.60
20.00;270.00;f2.2;-E2_0;29.50;0.00;0.00;CarB;120.50;1.60
20.00;270.00;f2.3;-E2_0;22.99;0.00;0.00;CarD;127.01;1.60
20.00;270.00;f2.4;-E2_0;16.49;0.00;0.00;CarD;133.51;1.60
20.00;270.00;f2.5;-E2_0;9.96;0.00;0.03;CarB;140.04;1.60
20.00;270.00;test0;-E2_0;49.45;0.00;0.45;test;100.55;1.60
21.00;90.00;f1.0;link_0;98.98;0.00;0.02;CarA;98.98;-1.60
21.00;90.00;f1.1;link_0;91.45;0.00;1.94;CarC;91.45;-1.60
21.00;90.00;f1.2;link_0;80.99;0.00;2.91;CarB;80.99;-1.60
21.00;90.00;f1.3;link_0;68.39;0.00;5.45;CarA;68.39;-1.60
21.00;90.00;f1.4;link_0;55.88;0.00;7.17;CarC;55.88;-1.60
21.00;90.00;f1.5;link_0;40.68;0.00;8.69;CarD;40.68;-1.60
21.00;90.00;f1.6;link_0;19.85;0.00;8.66;CarC;19.85;-1.60
21.00;90.00;f1.7;E0_0;46.21;0.00;8.47;CarA;-3.79;-1.60
21.00;90.00;f1.8;E0_0;28.76;0.00;7.77;CarA;-21.24;-1.60
21.00;90.00;f1.9;E0_0;7.90;0.00;2.07;CarD;-42.10;-1.60
21.00;270.00;f2.0;-E2_0;42.74;0.00;0.24;CarA;107.26;1.60
21.00;270.00;f2.1;-E2_0;36.00;0.00;0.00;CarB;114.00;1.60
21.00;270.00;f2.2;-E2_0;29.50;0.00;0.00;CarB;120.50;1.60
21.00;270.00;f2.3;-E2_0;22.99;0.00;0.00;CarD;127.01;1.60
21.00;270.00;f2.4;-E2_0;16.49;0.00;0.00;CarD;133.51;1.60
21.00;270.00;f2.5;-E2_0;9.98;0.00;0.02;CarB;140.02;1.60
21.00;270.00;test0;-link_0;0.50;0.00;1.15;test;99.50;1.60
22.00;90.00;f1.0;link_0;98.99;0.00;0.02;CarA;98.99;-1.60
22.00;90.00;f1.1;link_0;92.29;0.00;0.84;CarC;92.29;-1.60
22.00;90.00;f1.10;E0_0;5.10;0.00;0.32;CarA;-44.90;-1.60
22.00;90.00;f1.2;link_0;83.34;0.00;2.35;CarB;83.34;-1.60
22.00;90.00;f1.3;link_0;71.23;0.00;2.84;CarA;71.23;-1.60
22.00;90.00;f1.4;link_0;60.69;0.00;4.81;CarC;60.69;-1.60
22.00;90.00;f1.5;link_0;48.43;0.00;7.75;CarD;48.43;-1.60
22.00;90.00;f1.6;link_0;28.84;0.00;8.99;CarC;28.84;-1.60
22.00;90.00;f1.7;link_0;4.88;0.00;8.77;CarA;4.88;-1.60
22.00;90.00;f1.8;E0_0;37.80;0.00;9.04;CarA;-12.20;-1.60
22.00;90.00;f1.9;E0_0;11.92;0.00;4.02;CarD;-38.08;-1.60
22.00;270.00;f2.0;-E2_0;43.58;0.00;0.84;CarA;106.42;1.60
22.00;270.00;f2.1;-E2_0;36.21;0.00;0.21;CarB;113.79;1.60
22.00;270.00;f2.2;-E2_0;29.50;0.00;0.00;CarB;120.50;1.60
22.00;270.00;f2.3;-E2_0;22.99;0.00;0.00;CarD;127.01;1.60
22.00;270.00;f2.4;-E2_0;16.49;0.00;0.00;CarD;133.51;1.60
22.00;270.00;f2.5;-E2_0;9.99;0.00;0.01;CarB;140.01;1.60
22.00;270.00;test0;-link_0;2.28;0.00;1.78;test;97.72;1.60
23.00;90.00;f1.0;link_0;99.00;0.00;0.00;CarA;99.00;-1.60
23.00;90.00;f1.1;link_0;92.46;0.00;0.17;CarC;92.46;-1.60
23.00;90.00;f1.10;E0_0;5.28;0.00;0.18;CarA;-44.72;-1.60
23.00;90.00;f1.2;link_0;84.95;0.00;1.61;CarB;84.95;-1.60
23.00;90.00;f1.3;link_0;74.50;0.00;3.27;CarA;74.50;-1.60
23.00;90.00;f1.4;link_0;63.59;0.00;2.90;CarC;63.59;-1.60
23.00;90.00;f1.5;link_0;53.28;0.00;4.86;CarD;53.28;-1.60
23.00;90.00;f1.6;link_0;37.52;0.00;8.67;CarC;37.52;-1.60
23.00;90.00;f1.7;link_0;13.90;0.00;9.03;CarA;13.90;-1.60
23.00;90.00;f1.8;E0_0;46.69;0.00;8.88;CarA;-3.31;-1.60
23.00;90.00;f1.9;E0_0;17.13;0.00;5.20;CarD;-32.87;-1.60
23.00;270.00;f2.0;-E2_0;45.00;0.00;1.42;CarA;105.00;1.60
23.00;270.00;f2.1;-E2_0;36.75;0.00;0.54;CarB;113.25;1.60
23.00;270.00;f2.2;-E2_0;29.63;0.00;0.14;CarB;120.37;1.60
23.00;270.00;f2.3;-E2_0;22.99;0.00;0.00;CarD;127.01;1.60
23.00;270.00;f2.4;-E2_0;16.49;0.00;0.00;CarD;133.51;1.60
23.00;270.00;f2.5;-E2_0;9.99;0.00;0.00;CarB;140.01;1.60
23.00;270.00;test0;-link_0;4.62;0.00;2.34;test;95.38;1.60
24.00;90.00;f1.0;link_0;99.00;0.00;0.00;CarA;99.00;-1.60
24.00;90.00;f1.1;link_0;92.50;0.00;0.03;CarC;92.50;-1.60
24.00;90.00;f1.10;E0_0;8.33;0.00;3.05;CarA;-41.67;-1.60
24.00;90.00;f1.2;link_0;85.87;0.00;0.92;CarB;85.87;-1.60
24.00;90.00;f1.3;link_0;76.78;0.00;2.28;CarA;76.78;-1.60
24.00;90.00;f1.4;link_0;67.65;0.00;4.06;CarC;67.65;-1.60
24.00;90.00;f1.5;link_0;56.81;0.00;3.52;CarD;56.81;-1.60
24.00;90.00;f1.6;link_0;44.09;0.00;6.58;CarC;44.09;-1.60
24.00;90.00;f1.7;link_0;22.53;0.00;8.63;CarA;22.53;-1.60
24.00;90.00;f1.8;link_0;3.56;0.00;6.97;CarA;3.56;-1.60
24.00;90.00;f1.9;E0_0;23.74;0.00;6.61;CarD;-26.26;-1.60
24.00;270.00;f2.0;-E2_0;47.47;0.00;2.47;CarA;102.53;1.60
24.00;270.00;f2.1;-E2_0;37.80;0.00;1.05;CarB;112.20;1.60
24.00;270.00;f2.2;-E2_0;30.16;0.00;0.53;CarB;119.84;1.60
24.00;270.00;f2.3;-E2_0;23.12;0.00;0.13;CarD;126.88;1.60
24.00;270.00;f2.4;-E2_0;16.49;0.00;0.00;CarD;133.51;1.60
24.00;270.00;f2.5;-E2_0;9.99;0.00;0.00;CarB;140.01;1.60
24.00;270.00;test0;-link_0;7.68;0.00;3.06;test;92.32;1.60
25.00;90.00;f1.0;link_0;99.00;0.00;0.00;CarA;99.00;-1.60
25.00;90.00;f1.1;link_0;92.50;0.00;0.00;CarC;92.50;-1.60
25.00;90.00;f1.10;E0_0;12.16;0.00;3.83;CarA;-37.84;-1.60
25.00;90.00;f1.11;E0_0;5.10;0.00;0.56;CarD;-44.90;-1.60
25.00;90.00;f1.2;link_0;85.95;0.00;0.08;CarB;85.95;-1.60
25.00;90.00;f1.3;link_0;78.33;0.00;1.55;CarA;78.33;-1.60
25.00;90.00;f1.4;link_0;69.08;0.00;1.43;CarC;69.08;-1.60
25.00;90.00;f1.5;link_0;60.60;0.00;3.79;CarD;60.60;-1.60
25.00;90.00;f1.6;link_0;48.22;0.00;4.13;CarC;48.22;-1.60
25.00;90.00;f1.7;link_0;30.70;0.00;8.17;CarA;30.70;-1.60
25.00;90.00;f1.8;link_0;11.92;0.00;8.36;CarA;11.92;-1.60
25.00;90.00;f1.9;E0_0;31.41;0.00;7.67;CarD;-18.59;-1.60
25.00;270.00;f2.0;-E2_0;49.19;0.00;1.72;CarA;100.81;1.60
25.00;270.00;f2.1;-E2_0;39.46;0.00;1.66;CarB;110.54;1.60
25.00;270.00;f2.2;-E2_0;31.28;0.00;1.12;CarB;118.72;1.60
25.00;270.00;f2.3;-E2_0;23.56;0.00;0.44;CarD;126.44;1.60
25.00;270.00;f2.4;-E2_0;16.59;0.00;0.10;CarD;133.41;1.60
25.00;270.00;f2.5;-E2_0;9.99;0.00;0.00;CarB;140.01;1.60
25.00;270.00;test0;-link_0;11.51;0.00;3.83;test;88.49;1.60
26.00;90.00;f1.0;link_0;99.00;0.00;0.00;CarA;99.00;-1.60
26.00;90.00;f1.1;link_0;92.50;0.00;0.00;CarC;92.50;-1.60
26.00;90.00;f1.10;E0_0;19.48;0.00;7.31;CarA;-30.52;-1.60
26.00;90.00;f1.11;E0_0;5.48;0.00;0.38;CarD;-44.52;-1.60
26.00;90.00;f1.2;link_0;85.98;0.00;0.03;CarB;85.98;-1.60
26.00;90.00;f1.3;link_0;78.99;0.00;0.66;CarA;78.99;-1.60
26.00;90.00;f1.4;link_0;71.36;0.00;2.27;CarC;71.36;-1.60
26.00;90.00;f1.5;link_0;61.96;0.00;1.37;CarD;61.96;-1.60
26.00;90.00;f1.6;link_0;52.61;0.00;4.38;CarC;52.61;-1.60
26.00;90.00;f1.7;link_0;36.95;0.00;6.25;CarA;36.95;-1.60
26.00;90.00;f1.8;link_0;19.48;0.00;7.55;CarA;19.48;-1.60
26.00;90.00;f1.9;E0_0;40.14;0.00;8.73;CarD;-9.86;-1.60
26.00;270.00;f2.0;-link_0;1.42;0.00;2.34;CarA;98.58;1.60
26.00;270.00;f2.1;-E2_0;41.90;0.00;2.44;CarB;108.10;1.60
26.00;270.00;f2.2;-E2_0;32.86;0.00;1.58;CarB;117.14;1.60
26.00;270.00;f2.3;-E2_0;24.58;0.00;1.02;CarD;125.42;1.60
26.00;270.00;f2.4;-E2_0;16.90;0.00;0.31;CarD;133.10;1.60
26.00;270.00;f2.5;-E2_0;10.08;0.00;0.09;CarB;139.92;1.60
