begin;end;id;id2;sampledSeconds;traveltime;overlapTraveltime;density;laneDensity;occupancy;waitingTime;timeLoss;speed;speedRelative;departed;arrived;entered;left;laneChangedFrom;laneChangedTo
326;328;dump;-E2;9,16;17,77;17,46;91,57;91,57;44,17;0;6,69;3,15;0,16;0;0;0;1;0;0
326;328;dump;-link;12,3;13,11;13,65;61,51;61,51;29,16;0;4,96;7,69;0,38;0;0;1;1;0;0
326;328;dump;E0;9;17,75;19,52;90;90;45;0;6,52;2,82;0,14;1;0;0;0;0;0
326;328;dump;link;30;1014,88;1065,62;150;150;75;27;29,83;0,1;0;0;0;0;0;0;0
328;330;dump;-E0;5,8;5,98;6,48;57,99;57,99;26,19;0;0,88;8,49;0,42;0;2;1;0;0;0
328;330;dump;-E2;7,95;13,02;13,07;79,52;79,52;38,4;0;5,6;4,21;0,21;1;0;0;1;0;0
328;330;dump;-link;12,95;13,01;13,64;64,76;64,76;30,87;0;5,4;7,7;0,38;0;0;1;1;0;0
328;330;dump;E0;10;17,3;22,01;100;100;48,56;0;7,83;2,5;0,12;1;0;0;1;0;0
328;330;dump;link;31,72;2114,92;2220,67;153,85;153,85;75,63;29;31,58;0,05;0;0;0;1;0;0;0
330;332;dump;-E0;5,15;5,58;6,14;51,55;51,55;24,21;0;1,02;8,96;0,45;0;0;1;0;0;0
330;332;dump;-E2;7,53;9,79;10,2;75,35;75,35;36,27;0;4,8;5,39;0,27;1;0;0;1;0;0
330;332;dump;-link;12,46;12,4;13;62,28;62,28;29,7;0;5,06;8,08;0,4;0;0;1;1;0;0
330;332;dump;E0;12;25,05;32,72;120;120;57,04;1;10,34;1,68;0,08;0;0;0;0;0;0
330;332;dump;link;32;12192,32;12801,94;153,85;153,85;76,38;31;31,98;0,01;0;0;0;0;0;0;0
332;334;dump;-E0;5,87;5,68;6,31;58,69;58,69;26,33;0;2,22;8,72;0,44;0;1;1;0;0;0
332;334;dump;-E2;7,52;10,07;10,4;75,19;75,19;36,31;1;4,25;5,29;0,26;0;0;0;1;0;0
332;334;dump;-link;12,32;12,13;12,7;61,58;61,58;29,45;0;4,79;8,27;0,41;0;0;1;1;0;0
332;334;dump;E0;12;39,85;52,48;120;120;56,88;4;10,94;1,05;0,05;1;0;0;0;0;0
332;334;dump;link;32;73029,24;76680,7;153,85;153,85;76,46;32;32;0;0;0;0;0;0;0;0
334;336;dump;-E0;6,36;5,77;6,37;63,57;63,57;30,27;0;3,23;8,64;0,43;0;1;1;0;0;0
334;336;dump;-E2;7;7,76;8,38;70;70;33,81;0;2,42;6,56;0,33;1;0;0;1;0;0
334;336;dump;-link;11,7;11,86;12,39;58,5;58,5;27,83;0;4,07;8,47;0,42;0;0;1;1;0;0
334;336;dump;E0;14;55,77;71,52;140;140;66,84;5;13;0,77;0,04;0;0;0;0;0;0
334;336;dump;E2;0,66;15,48;17,02;6,59;6,59;0,7;0;0,45;3,23;0,16;0;0;1;0;0;0
334;336;dump;link;32;3104,07;1037,57;153,85;153,85;76,1;31;31,68;0,1;0,01;0;0;0;1;0;0
336;338;dump;-E0;5,86;5,66;6,13;58,59;58,59;26,54;0;2,88;8,97;0,45;0;1;1;0;0;0
336;338;dump;-E2;6,09;7,99;8,62;60,89;60,89;29,2;0;2,44;6,38;0,32;0;0;0;1;0;0
336;338;dump;-link;12,2;12,11;12,74;60,98;60,98;28,94;0;3,8;8,24;0,41;0;0;1;1;0;0
336;338;dump;E0;14;160,54;205,97;140;140;66,83;9;13,64;0,27;0,01;1;0;0;0;0;0
336;338;dump;E2;2;6,47;7,12;20;20;9,45;0;0,45;7,73;0,39;0;0;0;0;0;0
336;338;dump;link;30,37;436,92;330,92;151,85;151,85;71,74;27;29,41;0,32;0,02;0;0;0;0;0;0
338;340;dump;-E0;5,56;5,3;5,71;55,62;55,62;25,25;0;1,61;9,64;0,48;0;2;1;0;0;0
338;340;dump;-E2;5,2;8,66;9,32;51,97;51,97;24,81;0;2,66;5,9;0,3;1;0;0;1;0;0
338;340;dump;-link;11,87;12,19;12,81;59,37;59,37;28,25;0;3,85;8,19;0,41;0;0;1;1;0;0
338;340;dump;E0;16;499,38;627,73;153,85;153,85;76,83;11;15,86;0,09;0;0;0;0;0;0;0
338;340;dump;E2;3,67;5,83;6,41;36,66;36,66;16,19;0;0,52;8,58;0,43;0;0;1;0;0;0
338;340;dump;link;29,13;202,04;160,83;145,63;145,63;68,35;23;27,22;0,65;0,03;0;0;0;1;0;0
340;342;dump;-E0;4;5,83;6,41;40;40;20;0;0,57;8,57;0,43;0;0;0;0;0;0
340;342;dump;-E2;5,37;9,08;9,73;53,74;53,74;25,53;0;3,14;5,65;0,28;1;0;0;0;0;0
340;342;dump;-link;12;14,55;15,27;60;60;29,72;0;5,28;6,87;0,34;0;0;0;0;0;0
340;342;dump;E0;16;1040,79;1308,42;153,85;153,85;76,83;13;15,93;0,04;0;0;0;0;0;0;0
340;342;dump;E2;5,43;5,86;6,47;54,34;54,34;24,95;0;0,82;8,5;0,42;0;1;1;0;0;0
340;342;dump;link;27,17;113,79;100,67;135,83;135,83;63,65;19;24,33;1,04;0,05;0;0;0;1;0;0
342;344;dump;-E0;3;5,5;6,04;30;30;14,88;0;0,27;9,11;0,46;0;1;0;0;0;0
342;344;dump;-E2;5,66;6,36;6,74;56,63;56,63;27,27;0;1,95;8,16;0,41;1;0;0;1;0;0
342;344;dump;-link;12,75;18,86;19,8;63,73;63,73;31,34;0;6,9;5,3;0,27;0;0;1;0;0;0
342;344;dump;E0;16;4142,44;5207,64;153,85;153,85;76,83;16;15,98;0,01;0;0;0;0;0;0;0
342;344;dump;E2;4,96;5,44;5,98;49,59;49,59;23,4;0;0,4;9,19;0,46;0;0;1;0;0;0
342;344;dump;link;25,59;72,17;67,71;127,94;127,94;59,76;15;21,62;1,55;0,08;0;0;0;1;0;0
344;346;dump;-E0;1;5,44;5,99;10;10;4,85;0;0,08;9,18;0,46;0;1;0;0;0;0
344;346;dump;-E2;6;6,52;7,04;60;60;29,17;0;1,31;7,81;0,39;1;0;0;1;0;0
344;346;dump;-link;14,4;21,85;22,94;72,02;72,02;35,4;4;9,03;4,58;0,23;0;0;1;0;0;0
344;346;dump;E0;16;24598,56;30923,91;153,85;153,85;76,83;16;16;0;0;0;0;0;0;0;0
344;346;dump;E2;5,88;5,69;6,24;58,81;58,81;26,66;0;0,7;8,81;0,44;0;1;1;0;0;0
344;346;dump;link;23,43;53,21;51,23;117,16;117,16;54,4;12;18,63;2,05;0,1;0;0;0;1;0;0
346;348;dump;-E2;6,12;8,07;8,79;61,21;61,21;30,04;0;2,29;6,25;0,31;0;0;0;1;0;0
346;348;dump;-link;16,05;30,71;32,24;80,26;80,26;39,97;6;11,62;3,26;0,16;0;0;1;0;0;0
346;348;dump;E0;16;100000;100000;153,85;153,85;76,83;16;16;0;0;0;0;0;0;0;0
346;348;dump;E2;5,87;5,84;6,42;58,68;58,68;26,47;0;0,84;8,57;0,43;0;1;1;0;0;0
346;348;dump;link;21,4;38,3;37,86;107;107;49,24;9;15,46;2,77;0,14;0;0;0;1;0;0
348;350;dump;-E2;5,59;9,46;9,96;55,93;55,93;26,32;0;2,5;5,52;0,28;1;0;0;0;0;0
348;350;dump;-link;18;35,5;37,27;90;90;44,31;7;13,36;2,82;0,14;0;0;0;0;0;0
348;350;dump;E0;16;100000;100000;153,85;153,85;76,83;16;16;0;0;0;0;0;0;0;0
348;350;dump;E2;6,24;5,93;6,51;62,4;62,4;29,31;0;0,97;8,45;0,42;0;1;1;0;0;0
348;350;dump;link;19,38;30,77;30,87;96,91;96,91;44,14;5;12,79;3,4;0,17;0;0;0;1;0;0
350;352;dump;-E2;4,76;10,74;10,7;47,61;47,61;22,36;0;2,31;5,14;0,26;1;0;0;1;0;0
350;352;dump;-link;19,81;44,29;46,51;99,03;99,03;48,79;10;15,51;2,26;0,11;0;0;1;0;0;0
350;352;dump;E0;16;100000;4625,05;153,85;153,85;76,73;15;15,98;0,01;0;0;0;0;0;0;0
350;352;dump;E2;5,91;5,79;6,3;59,11;59,11;27,18;0;0,75;8,72;0,44;0;1;1;0;0;0
350;352;dump;link;17,66;24,19;24,52;88,29;88,29;39,95;1;10,14;4,28;0,21;0;0;0;1;0;0
352;354;dump;-E2;6;9,67;10,64;60;60;30;0;3,14;5,17;0,26;0;0;0;0;0;0
352;354;dump;-link;20;71,45;75,02;100;100;50;12;17,22;1,4;0,07;0;0;0;0;0;0
352;354;dump;E0;16;1075,84;463,77;153,85;153,85;75,25;11;15,81;0,12;0,01;0;0;0;0;0;0
352;354;dump;E2;5,58;6,32;6,95;55,77;55,77;26,02;0;1,16;7,92;0,4;0;1;1;0;0;0
352;354;dump;link;16;20,51;21,21;80;80;36,67;0;8,26;4,95;0,25;0;0;0;1;0;0
354;356;dump;-E2;6,63;9,11;9,6;66,28;66,28;31,58;0;3,31;5,73;0,29;1;0;0;1;0;0
354;356;dump;-link;20,98;94,61;99,34;104,92;104,92;51,68;15;18,77;1,06;0,05;0;0;1;0;0;0
354;356;dump;E0;14,72;183,87;139,71;147,15;147,15;70,71;7;14,14;0,39;0,02;0;0;0;0;0;0
354;356;dump;E2;5,03;6,15;6,71;50,28;50,28;24,35;0;0,91;8,19;0,41;0;1;1;0;0;0
354;356;dump;link;14,13;15,67;16,44;70,67;70,67;34,64;0;5,58;6,39;0,32;0;0;0;1;0;0
356;358;dump;-E2;5,66;8,21;8,65;56,63;56,63;26,89;0;2,79;6,36;0,32;1;0;0;1;0;0
356;358;dump;-link;22,9;79,28;83,24;114,48;114,48;56,53;17;20,01;1,26;0,06;0;0;1;0;0;0
356;358;dump;E0;14;143,12;157,43;140;140;70;5;13,54;0,35;0,02;0;0;0;0;0;0
356;358;dump;E2;5,96;5,57;6,09;59,56;59,56;26,36;0;0,58;9,03;0,45;0;1;1;0;0;0
356;358;dump;link;12,54;14,16;14,68;62,72;62,72;30,56;0;4,28;7,15;0,36;0;0;0;1;0;0
358;360;dump;-E2;6;7,54;7,95;60;60;29,17;0;2,87;6,91;0,35;0;0;0;1;0;0
358;360;dump;-link;24,38;97,12;101,98;121,9;121,9;60,4;20;22,08;1,03;0,05;0;0;1;0;0;0
358;360;dump;E0;14;114,87;126,36;140;140;70;4;13,49;0,44;0,02;0;0;0;0;0;0
358;360;dump;E2;6;5,57;6,09;59,97;59,97;27,22;0;0,58;9,03;0,45;0;1;1;0;0;0
358;360;dump;link;10,37;13,29;13,8;51,84;51,84;25,2;0;3,24;7,61;0,38;0;0;0;1;0;0
360;362;dump;-E0;1,54;12,09;13,3;15,41;15,41;4;0;0,9;4,14;0,21;0;0;1;0;0;0
360;362;dump;-E2;5,09;7,77;8,51;50,91;50,91;25,03;0;1,84;6,46;0,32;1;0;0;0;0;0
360;362;dump;-link;25,71;112,17;100,85;128,55;128,55;62,91;18;23,8;1,04;0,05;0;0;0;1;0;0
360;362;dump;E0;13,3;67,63;51,95;132,96;132,96;64,4;1;11,94;1,06;0,05;0;0;0;1;0;0
360;362;dump;E2;6;5,67;6,28;60;60;28,95;0;0,75;8,75;0,44;0;1;0;0;0;0
360;362;dump;link;10,06;13,76;14,36;50,29;50,29;23,03;0;3,5;7,31;0,37;0;0;1;0;0;0
362;364;dump;-E0;2,01;6,49;7,13;20,09;20,09;10;0;0,46;7,71;0,39;0;0;1;0;0;0
362;364;dump;-E2;7;10,25;11,28;70;70;35;0;3,59;4,88;0,24;1;0;0;0;0;0
362;364;dump;-link;24;197,16;205,11;120;120;60;16;23,33;0,51;0,03;0;0;0;1;0;0
362;364;dump;E0;11,53;33,52;29,94;115,31;115,31;55,98;0;9,47;1,84;0,09;0;0;0;1;0;0
362;364;dump;E2;3,96;5,38;5,95;39,63;39,63;18,41;0;0,3;9,24;0,46;0;1;0;0;0;0
362;364;dump;link;11,14;17,06;17,91;55,69;55,69;26,98;0;5,32;5,86;0,29;0;0;1;0;0;0
364;366;dump;-E0;4;6,54;7,19;40;40;17,75;0;1,56;7,65;0,38;0;0;0;0;0;0
364;366;dump;-E2;9;15,76;17,34;90;90;45;1;6,28;3,17;0,16;1;0;0;0;0;0
364;366;dump;-link;22,89;126,08;107,67;114,43;114,43;56,08;13;21,38;0,98;0,05;0;0;0;0;0;0
364;366;dump;E0;9,62;25,09;22,95;96,21;96,21;46,7;0;7,59;2,4;0,12;0;0;0;1;0;0
364;366;dump;E2;1,92;5,45;6,02;19,24;19,24;8,24;0;0,16;9,14;0,46;0;1;0;0;0;0
364;366;dump;link;12,93;20,95;22;64,65;64,65;31,62;1;6,94;4,77;0,24;0;0;1;0;0;0
366;368;dump;-E0;5,42;5,68;6,21;54,24;54,24;23,98;0;2,27;8,86;0,44;0;1;1;0;0;0
366;368;dump;-E2;11;25,58;28,14;110;110;55;2;9,33;1,95;0,1;1;0;0;0;0;0
366;368;dump;-link;20,9;87,48;78,21;104,51;104,51;51,35;11;18,46;1,34;0,07;0;0;0;1;0;0
366;368;dump;E0;8;17,88;19,67;80;80;40;0;6,29;2,8;0,14;0;0;0;0;0;0
366;368;dump;link;14;26,82;28,16;70;70;35;4;8,81;3,73;0,19;0;0;0;0;0;0
368;370;dump;-E0;5,24;5,13;5,5;52,43;52,43;23,55;0;2,18;10;0,5;0;1;1;0;0;0
368;370;dump;-E2;12;44,21;48,63;120;120;60;5;10,87;1,13;0,06;1;0;0;0;0;0
368;370;dump;-link;19,4;60,35;56,64;97;97;47,57;7;16,13;1,85;0,09;0;0;0;1;0;0
368;370;dump;E0;8,1;14,68;14,64;81,04;81,04;38,97;0;5,49;3,76;0,19;1;0;0;1;0;0
368;370;dump;link;15,52;30,66;32,2;77,58;77,58;37,98;6;11,1;3,26;0,16;0;0;1;0;0;0
370;372;dump;-E0;4,42;4,87;5,21;44,18;44,18;19,75;0;0,8;10,55;0,53;0;1;1;0;0;0
370;372;dump;-E2;14;105,27;115,79;140;140;70;7;13,37;0,47;0,02;0;0;0;0;0;0
370;372;dump;-link;17,82;45,22;43,36;89,11;89,11;43,84;3;13,81;2,42;0,12;0;0;0;1;0;0
370;372;dump;E0;7,63;9,57;10,07;76,25;76,25;36,59;0;3,46;5,46;0,27;1;0;0;1;0;0
370;372;dump;link;16,98;31,58;33,16;84,88;84,88;41,67;7;12,71;3,17;0,16;0;0;1;0;0;0
372;374;dump;-E0;4,5;5,89;6,48;45,01;45,01;21,13;0;0,68;8,49;0,42;0;0;1;0;0;0
372;374;dump;-E2;14;291,16;320,28;140;140;70;10;13,77;0,17;0,01;0;0;0;0;0;0
372;374;dump;-link;16;31,43;31,17;80;80;39,41;1;11,31;3,37;0,17;0;0;0;1;0;0
372;374;dump;E0;7,67;9,7;10,2;76,67;76,67;36,81;0;3,63;5,39;0,27;0;0;0;1;0;0
372;374;dump;link;18,93;42,19;44,3;94,66;94,66;46,57;10;15,05;2,37;0,12;0;0;1;0;0;0
374;376;dump;-E0;5,65;5,69;6,21;56,46;56,46;25,5;0;0,91;8,85;0,44;0;1;1;0;0;0
374;376;dump;-E2;14;871,92;959,11;140;140;70;11;13,92;0,06;0;0;0;0;0;0;0
374;376;dump;-link;14,01;25,24;25,26;70,05;70,05;34,13;0;9,17;4,16;0,21;0;0;0;1;0;0
374;376;dump;E0;5,85;7,75;8,31;58,46;58,46;27,67;0;2,4;6,61;0,33;1;0;0;1;0;0
374;376;dump;link;20,77;48,59;51,02;103,83;103,83;51,14;12;16,73;2,06;0,1;0;0;1;0;0;0
376;378;dump;-E0;5,2;5,65;6,21;51,96;51,96;25,15;0;1,48;8,86;0,44;0;1;1;0;0;0
376;378;dump;-E2;14;4155,55;4571,1;140;140;70;14;13,98;0,01;0;0;0;0;0;0;0
376;378;dump;-link;12;21,07;21,85;60;60;29,91;0;6,44;4,8;0,24;0;0;0;1;0;0
376;378;dump;E0;6;7,95;8,75;60;60;29,92;0;3,36;6,29;0,31;1;0;0;1;0;0
376;378;dump;link;22,14;62,7;65,84;110,7;110,7;55,03;12;18,67;1,59;0,08;0;0;1;0;0;0
378;380;dump;-E0;5,61;5,42;5,91;56,12;56,12;26,2;0;1,3;9,3;0,46;0;1;0;0;0;0
378;380;dump;-E2;14;34293,15;37722,47;140;140;70;14;14;0;0;0;0;0;0;0;0
378;380;dump;-link;10,35;19,1;19,52;51,73;51,73;25,29;0;5,13;5,38;0,27;0;0;0;0;0;0
378;380;dump;E0;6,64;7,6;8,39;66,43;66,43;31,3;0;3,89;6,55;0,33;0;0;0;0;0;0
378;380;dump;link;24;93,47;98,14;120;120;59,32;15;21,45;1,07;0,05;0;0;0;0;0;0
380;382;dump;-E0;4,68;5,32;5,81;46,85;46,85;21,87;0;0,81;9,47;0,47;0;1;1;0;0;0
380;382;dump;-E2;13,35;154,03;81,63;133,54;133,54;64,75;11;12,45;0,67;0,03;0;0;0;1;0;0
380;382;dump;-link;10,5;17,27;17,59;52,49;52,49;24,01;0;4,61;5,97;0,3;0;0;1;1;0;0
380;382;dump;E0;6,2;7,06;7,94;62,03;62,03;28,84;0;3,02;6,93;0,35;1;0;0;1;0;0
380;382;dump;link;25,63;109,04;114,49;128,13;128,13;63,04;17;23,72;0,92;0,05;0;0;1;0;0;0
382;384;dump;-E0;5,29;5,73;6,31;52,86;52,86;23,56;0;0,68;8,72;0,44;0;1;1;0;0;0
382;384;dump;-E2;11,46;36,83;31,95;114,64;114,64;55,92;7;9,49;1,72;0,09;0;0;0;1;0;0
382;384;dump;-link;10,42;13,38;13,96;52,12;52,12;24,46;0;3,17;7,52;0,38;0;0;1;1;0;0
382;384;dump;E0;6,88;7,58;8,83;68,77;68,77;31,38;0;3,01;6,23;0,31;1;0;0;1;0;0
382;384;dump;link;27,24;154,03;161,73;136,22;136,22;66,75;19;26,05;0,65;0,03;0;0;1;0;0;0
384;386;dump;-E0;4;5,35;5,88;40;40;19,8;0;0,26;9,36;0,47;0;1;0;0;0;0
384;386;dump;-E2;9,6;20,45;19,76;96,03;96,03;46,22;3;7,16;2,78;0,14;0;0;0;1;0;0
384;386;dump;-link;11,1;12,95;13,6;55,49;55,49;26,85;0;3,17;7,72;0,39;0;0;1;0;0;0
384;386;dump;E0;7;9,44;10,44;70;70;34,98;0;3,31;5,27;0,26;1;0;0;1;0;0
384;386;dump;link;28,07;245,42;257,7;140,35;140,35;70;22;27,36;0,41;0,02;0;0;1;0;0;0
386;388;dump;-E0;3,86;5,83;6,42;38,57;38,57;17,89;0;0,55;8,57;0,43;0;0;1;0;0;0
386;388;dump;-E2;7,73;12,28;12,56;77,31;77,31;37,04;0;4,88;4,38;0,22;1;0;0;1;0;0
386;388;dump;-link;11,59;13,06;13,6;57,96;57,96;27,48;0;3,5;7,72;0,39;0;0;1;1;0;0
386;388;dump;E0;8,51;11,45;13,28;85,09;85,09;38,06;0;4,98;4,14;0,21;1;0;0;0;0;0
386;388;dump;link;30;301,8;316,89;150;150;73,39;24;29,21;0,33;0,02;0;0;0;0;0;0
388;390;dump;-E0;4,98;5,31;5,86;49,83;49,83;22,04;0;0,36;9,39;0,47;0;1;2;0;0;0
388;390;dump;-E2;7,94;10,52;10,89;79,4;79,4;38,3;0;4,74;5,05;0,25;0;0;0;1;0;0
388;390;dump;-link;11,25;12,6;13,07;56,23;56,23;26,73;0;3,4;8,03;0,4;0;0;1;2;0;0
388;390;dump;E0;9;13,31;14,65;90;90;45;0;5,62;3,76;0,19;1;0;0;0;0;0
388;390;dump;link;30;1166,18;1224,49;150;150;75;25;29,79;0,09;0;0;0;0;0;0;0
390;392;dump;-E0;5,81;5,33;5,83;58,14;58,14;26,92;0;1,21;9,43;0,47;0;1;0;0;0;0
390;392;dump;-E2;6;7,6;8,25;60;60;29,28;0;2;6,67;0,33;1;0;0;1;0;0
390;392;dump;-link;10,86;11,64;12,21;54,3;54,3;25,76;0;2,46;8,6;0,43;0;0;1;0;0;0
390;392;dump;E0;10;17,87;22,06;100;100;49,28;0;7,51;2,49;0,12;1;0;0;1;0;0
390;392;dump;link;31,3;1955,69;2053,47;153,85;153,85;75,29;27;31,15;0,05;0;0;0;1;0;0;0
392;394;dump;-E0;5,31;5,32;5,91;53,13;53,13;23,98;0;1,38;9,31;0,47;0;1;1;0;0;0
392;394;dump;-E2;6,24;7,26;7,97;62,37;62,37;30,13;0;1,93;6,9;0,34;1;0;0;1;0;0
392;394;dump;-link;11,36;11,47;12,04;56,8;56,8;27,27;0;2,3;8,72;0,44;0;0;1;1;0;0
392;394;dump;E0;12;26,3;33,85;120;120;57,39;1;10,23;1,62;0,08;0;0;0;0;0;0
392;394;dump;link;32;5821,55;6112,63;153,85;153,85;76,2;31;31,95;0,02;0;0;0;0;0;0;0
394;396;dump;-E0;4,27;5,16;5,66;42,71;42,71;19,8;0;0,7;9,71;0,49;0;1;1;0;0;0
394;396;dump;-E2;6,41;6,72;7,25;64,15;64,15;30,84;0;1,55;7,58;0,38;1;0;0;0;0;0
394;396;dump;-link;11,3;12,48;13,06;56,51;56,51;27,13;0;3,01;8,04;0,4;0;0;0;1;0;0
394;396;dump;E0;13;34,95;45,13;130;130;61,93;3;11,77;1,22;0,06;1;0;0;0;0;0
394;396;dump;E2;0,65;15,79;17,37;6,52;6,52;0,67;0;0,45;3,17;0,16;0;0;1;0;0;0
394;396;dump;link;32;2823,07;1025,91;153,85;153,85;76,07;31;31,67;0,1;0,01;0;0;0;1;0;0
396;398;dump;-E0;4,62;5,71;6,29;46,16;46,16;21,72;0;0,58;8,75;0,44;0;0;1;0;0;0
396;398;dump;-E2;6,88;8,1;8,89;68,85;68,85;32,45;0;2,62;6,19;0,31;1;0;0;1;0;0
396;398;dump;-link;11,8;12;12,54;59,02;59,02;27,85;0;2,78;8,37;0,42;0;0;1;1;0;0
396;398;dump;E0;14;71,24;91,34;140;140;66,84;7;13,25;0,6;0,03;0;0;0;0;0;0
396;398;dump;E2;2;6,91;7,61;20;20;9,24;0;0,55;7,23;0,36;0;0;0;0;0;0
396;398;dump;link;30,5;377,39;297;152,51;152,51;71,84;27;29,49;0,35;0,02;0;0;0;0;0;0
398;400;dump;-E0;5,55;5,74;6,3;55,55;55,55;24,97;0;0,7;8,73;0,44;0;1;1;0;0;0
398;400;dump;-E2;7,09;9,63;10,21;70,92;70,92;33,76;0;3,27;5,39;0,27;0;0;0;1;0;0
398;400;dump;-link;11,54;11,97;12,53;57,71;57,71;27,25;0;2,68;8,38;0,42;0;0;1;1;0;0
398;400;dump;E0;14;185,95;238,61;140;140;66,83;9;13,73;0,23;0,01;1;0;0;0;0;0
398;400;dump;E2;3,89;5,62;6,18;38,9;38,9;18;0;0,43;8,9;0,45;0;0;1;0;0;0
398;400;dump;link;28,68;236,04;178,13;143,39;143,39;67,45;23;27,35;0,59;0,03;0;0;0;1;0;0
400;402;dump;-E0;4,97;5,45;6,04;49,72;49,72;23,4;0;0,44;9,11;0,46;0;1;0;0;0;0
400;402;dump;-E2;6,67;8,25;8,76;66,66;66,66;31,87;0;2,63;6,28;0,31;1;0;0;1;0;0
400;402;dump;-link;10,9;12,98;13,63;54,52;54,52;26,53;0;3,02;7,7;0,39;0;0;1;0;0;0
400;402;dump;E0;16;529,53;665,7;153,85;153,85;76,83;12;15,89;0,08;0;0;0;0;0;0;0
400;402;dump;E2;5,07;5,7;6,22;50,71;50,71;22,68;0;0,99;8,84;0,44;0;1;1;0;0;0
400;402;dump;link;27,59;143,11;121,69;137,95;137,95;64,63;19;25,73;0,86;0,04;0;0;0;1;0;0
402;404;dump;-E0;3,58;5,85;6,35;35,77;35,77;16,54;0;0,48;8,66;0,43;0;1;0;0;0;0
402;404;dump;-E2;6,63;8,18;8,63;66,33;66,33;31,82;0;3,04;6,37;0,32;1;0;0;1;0;0
402;404;dump;-link;12,89;15,65;16,43;64,47;64,47;31,56;1;4,67;6,39;0,32;0;0;1;0;0;0
402;404;dump;E0;16;1157,05;1454,58;153,85;153,85;76,83;15;15,96;0,04;0;0;0;0;0;0;0
402;404;dump;E2;4,34;5,49;6,04;43,43;43,43;20,32;0;1,35;9,1;0,45;0;1;1;0;0;0
402;404;dump;link;26;82,48;80,77;130;130;61,24;15;22,68;1,3;0,06;0;0;0;1;0;0
404;406;dump;-E0;1,65;5,79;6,42;16,54;16,54;6,79;0;0,24;8,56;0,43;0;1;0;0;0;0
404;406;dump;-E2;6;7,84;8,52;60;60;29,37;0;3,27;6,46;0,32;1;0;0;1;0;0
404;406;dump;-link;14,4;23,19;24,35;71,98;71,98;35,29;4;8,19;4,31;0,22;0;0;1;0;0;0
404;406;dump;E0;16;3197,34;4019,51;153,85;153,85;76,83;16;15,98;0,01;0;0;0;0;0;0;0
404;406;dump;E2;4,1;4,89;5,34;40,96;40,96;19,59;0;1,1;10,29;0,51;0;1;1;0;0;0
404;406;dump;link;24,28;61,98;61,33;121,39;121,39;56,62;11;20,38;1,71;0,09;0;0;0;1;0;0
406;408;dump;-E2;6,21;9,82;10,05;62,15;62,15;29,56;0;4,24;5,47;0,27;0;0;0;1;0;0
406;408;dump;-link;16,37;27,25;28,61;81,83;81,83;40,19;6;10,53;3,67;0,18;0;0;1;0;0;0
406;408;dump;E0;16;9672,73;12160;153,85;153,85;76,83;16;15,99;0;0;0;0;0;0;0;0
406;408;dump;E2;4;6,08;6,69;40;40;18,84;0;0,71;8,23;0,41;0;0;0;0;0;0
406;408;dump;link;22,52;46,69;46,01;112,59;112,59;52,04;8;17,88;2,28;0,11;0;0;0;0;0;0
408;410;dump;-E2;5,25;8,17;8,98;52,47;52,47;25,19;0;3,02;6,12;0,31;1;0;0;0;0;0
408;410;dump;-link;18;34,11;35,81;90;90;44,89;6;13,45;2,93;0,15;0;0;0;0;0;0
408;410;dump;E0;16;31267,38;39307,56;153,85;153,85;76,83;16;16;0;0;0;0;0;0;0;0
408;410;dump;E2;5,88;6,1;6,67;58,8;58,8;27,32;0;1,03;8,24;0,41;0;1;1;0;0;0
408;410;dump;link;20,71;37,19;36,8;103,53;103,53;47,5;5;15,53;2,85;0,14;0;0;0;1;0;0
410;412;dump;-E2;5,26;7,02;7,34;52,56;52,56;25,24;0;2,35;7,49;0,37;1;0;0;1;0;0
410;412;dump;-link;19,16;40,12;42,13;95,81;95,81;47,36;9;15,72;2,49;0,12;0;0;1;0;0;0
410;412;dump;E0;16;17943,31;4025,43;153,85;153,85;76,71;15;15,98;0,01;0;0;0;0;0;0;0
410;412;dump;E2;5,82;6,01;6,61;58,19;58,19;27,51;0;0,97;8,33;0,42;0;0;1;0;0;0
410;412;dump;link;18,8;28,89;29,08;94;94;42,76;1;13,12;3,61;0,18;0;0;0;1;0;0
412;414;dump;-E2;5,72;9,09;9,4;57,23;57,23;27,26;0;3,22;5,85;0,29;0;0;0;1;0;0
412;414;dump;-link;20,81;51,83;54,43;104,04;104,04;51,34;11;17,9;1,93;0,1;0;0;1;0;0;0
412;414;dump;E0;16;1440,51;461,83;153,85;153,85;75,46;12;15,81;0,12;0,01;0;0;0;0;0;0
412;414;dump;E2;6,65;6,46;7,11;66,55;66,55;30,02;0;2,31;7,74;0,39;0;1;1;0;0;0
412;414;dump;link;16,7;23,91;24,33;83,51;83,51;38,1;0;10,2;4,32;0,22;0;0;0;1;0;0
414;416;dump;-E2;5;8,22;9,04;50;50;25;0;3,41;6,08;0,3;1;0;0;0;0;0
414;416;dump;-link;22;67,13;70,48;110;110;55;13;19,42;1,49;0,07;0;0;0;0;0;0
414;416;dump;E0;14,96;172,1;139,84;149,63;149,63;70,87;9;14,37;0,39;0,02;0;0;0;0;0;0
414;416;dump;E2;6,04;6,82;7,32;60,44;60,44;27,3;0;2,2;7,51;0,38;0;1;1;0;0;0
414;416;dump;link;15,43;20,71;21,26;77,17;77,17;37,16;0;8,47;4,94;0,25;0;0;0;1;0;0
