Generations;0;1;2;3;4
0;-0.01469429650631238;-0.013003867599480662;-0.013504839356664584;-0.013687674642158214;-0.0145469995558263
1;-0.012029104387936262;-0.009682213162277;-0.012515486209967772;-0.01313939343860877;-0.011558608882601757
2;-0.009972788693135164;-0.009390269683912562;-0.010448438141472893;-0.010522492928177465;-0.00866300868626894
3;-0.00918779387298566;-0.008513820668849195;-0.009703745111820327;-0.009353222933973913;-0.008209204339754748
4;-0.008281177597758602;-0.008101651357422695;-0.008527074229374959;-0.008930309986683389;-0.0074847125029087825
5;-0.008124681525613877;-0.007894444649702008;-0.0081477900505803;-0.008099038085371386;-0.0069919151297532225
6;-0.007652898154899177;-0.007308962235965741;-0.007510768441346556;-0.007336441372036783;-0.0069919151297532225
7;-0.006967640848347563;-0.006853289940142441;-0.007415558339423292;-0.006752890067150225;-0.0069919151297532225
8;-0.006967640848347563;-0.006853289940142441;-0.007123377862177836;-0.006741944769953493;-0.006843526886007082
9;-0.006643582397548305;-0.006742946966965389;-0.0062409381597281445;-0.006454735556280254;-0.0066236041139530796
10;-0.006181538321807576;-0.006573388427318384;-0.0062409381597281445;-0.006454735556280254;-0.0066236041139530796
11;-0.006181538321807576;-0.006573388427318384;-0.006228492045221501;-0.0062281824282313415;-0.00657580467239192
12;-0.005816978177300645;-0.006246202281215431;-0.005803986814899561;-0.005781462070451312;-0.005554705286602739
13;-0.005816978177300645;-0.005978045805764202;-0.005704704079749804;-0.005752284413358699;-0.005554705286602739
14;-0.005816978177300645;-0.0058046150000862695;-0.005550869526434938;-0.005650460940337152;-0.005554705286602739
15;-0.005580442556756109;-0.005659667290681079;-0.005329342965853022;-0.005650460940337152;-0.005554705286602739
16;-0.005578983471303254;-0.00533590628945779;-0.005329342965853022;-0.0052835899676353226;-0.005300001476640185
17;-0.005578983471303254;-0.00533590628945779;-0.0053264254103732875;-0.0052835899676353226;-0.005300001476640185
18;-0.005578983471303254;-0.00533590628945779;-0.0053264254103732875;-0.005256659065260356;-0.005300001476640185
19;-0.005578983471303254;-0.00533590628945779;-0.0053264254103732875;-0.005256659065260356;-0.005300001476640185
20;-0.005277937112663726;-0.00533590628945779;-0.0053264254103732875;-0.005152955243925766;-0.005300001476640185
21;-0.005277937112663726;-0.005282785768056973;-0.0052139394583711595;-0.005152955243925766;-0.005300001476640185
22;-0.005277937112663726;-0.005282785768056973;-0.0052139394583711595;-0.005130465033687179;-0.005165484159724963
23;-0.005277937112663726;-0.005173005132958571;-0.0052139394583711595;-0.005130465033687179;-0.005132199313826312
24;-0.005277937112663726;-0.005104798367298685;-0.005194700604368923;-0.005130465033687179;-0.005053052988249065
25;-0.005277937112663726;-0.005028723403801285;-0.005051934808237587;-0.005106961339302955;-0.005053052988249065
26;-0.005240115634817198;-0.005028723403801285;-0.005051934808237587;-0.005106961339302955;-0.005053052988249065
27;-0.005139289819823461;-0.005028723403801285;-0.005051934808237587;-0.005069531346051423;-0.0050490721640597935
28;-0.005139289819823461;-0.005028723403801285;-0.005051934808237587;-0.005069531346051423;-0.004977459731161986
29;-0.005139289819823461;-0.005028723403801285;-0.005051934808237587;-0.005069531346051423;-0.004977459731161986
30;-0.005122295958614788;-0.004980165423487877;-0.005051934808237587;-0.005069531346051423;-0.004977459731161986
31;-0.005122295958614788;-0.004980165423487877;-0.005051934808237587;-0.004992685405230858;-0.004977459731161986
32;-0.00507911666625151;-0.00497194548368637;-0.005051934808237587;-0.004992685405230858;-0.004965392751437553
33;-0.00507911666625151;-0.00497194548368637;-0.005051934808237587;-0.004992685405230858;-0.004965392751437553
34;-0.00507911666625151;-0.00497194548368637;-0.005051934808237587;-0.004992685405230858;-0.004874070570223109
35;-0.005029046409646098;-0.004940460188440292;-0.005051934808237587;-0.004907956732976529;-0.004874070570223109
36;-0.005029046409646098;-0.004940460188440292;-0.005051934808237587;-0.004907956732976529;-0.004874070570223109
37;-0.005029046409646098;-0.004896323849193084;-0.005037898213500896;-0.004907956732976529;-0.004874070570223109
38;-0.005029046409646098;-0.004896323849193084;-0.005037898213500896;-0.004907956732976529;-0.004874070570223109
39;-0.005001090118762999;-0.004896323849193084;-0.005037898213500896;-0.004907956732976529;-0.004874070570223109
40;-0.004974999394791531;-0.004858880131866465;-0.005010009594936703;-0.0048152099620656095;-0.004874070570223109
41;-0.004961908046283052;-0.004858880131866465;-0.005010009594936703;-0.0048152099620656095;-0.004874070570223109
42;-0.004936186743052542;-0.004858880131866465;-0.0049709265046613705;-0.0048152099620656095;-0.004874070570223109
43;-0.004936186743052542;-0.004847903387746584;-0.0049709265046613705;-0.0048152099620656095;-0.004874070570223109
44;-0.004936186743052542;-0.004847903387746584;-0.0049709265046613705;-0.0048152099620656095;-0.004874070570223109
45;-0.004936186743052542;-0.004847903387746584;-0.0049709265046613705;-0.0048152099620656095;-0.004874070570223109
46;-0.004936186743052542;-0.004847903387746584;-0.0049709265046613705;-0.0048152099620656095;-0.004874070570223109
47;-0.004936186743052542;-0.004847903387746584;-0.0049709265046613705;-0.0048152099620656095;-0.004874070570223109
48;-0.004936186743052542;-0.004847903387746584;-0.004969572257340753;-0.0048152099620656095;-0.004874070570223109
49;-0.004936186743052542;-0.004847903387746584;-0.004947987664435854;-0.0048152099620656095;-0.004866383733794669
50;-0.004936186743052542;-0.004847903387746584;-0.004947987664435854;-0.0048152099620656095;-0.004866383733794669
51;-0.004936186743052542;-0.004847903387746584;-0.004947987664435854;-0.0048152099620656095;-0.004866383733794669
52;-0.004936186743052542;-0.004847903387746584;-0.004947987664435854;-0.0048152099620656095;-0.004855522777990165
53;-0.004936186743052542;-0.004847903387746584;-0.004947987664435854;-0.0048152099620656095;-0.004855522777990165
54;-0.004913763034742827;-0.004847903387746584;-0.004947987664435854;-0.0048152099620656095;-0.004855522777990165
55;-0.004913763034742827;-0.004847903387746584;-0.004947987664435854;-0.0048152099620656095;-0.0048364883989987055
56;-0.004913763034742827;-0.004847017344125125;-0.004899307380613049;-0.0048152099620656095;-0.0048364883989987055
57;-0.004913763034742827;-0.004847017344125125;-0.004899307380613049;-0.0048152099620656095;-0.0048084674899058315
58;-0.004913763034742827;-0.004847017344125125;-0.004899307380613049;-0.004809484807027208;-0.0048084674899058315
59;-0.004913763034742827;-0.004838784545892909;-0.004882388363132779;-0.004803612622214387;-0.0048084674899058315
