Generations;0;1;2;3;4
0;-0.006626152467210599;-0.01065628412901631;-0.005947924044176154;-0.009291459481326236;-0.0064302870336558696
1;-0.0035541424309772475;-0.006808328831618676;-0.00545765125676686;-0.004341391773073391;-0.004970479006606061
2;-0.0035541424309772475;-0.004181834837420969;-0.005148300107562901;-0.004341391773073391;-0.00488233893282276
3;-0.00351092465031992;-0.004181834837420969;-0.004328329174568607;-0.004201094584736913;-0.003457154909741342
4;-0.0031731079516653196;-0.0033030180753520163;-0.003963465886510542;-0.00380180146490027;-0.003457154909741342
5;-0.0031126587713912455;-0.003299072236308975;-0.0037514063423995047;-0.003565321469797709;-0.003457154909741342
6;-0.0031126587713912455;-0.003206056683663577;-0.003282206344112483;-0.0034138021762472547;-0.00331937347390572
7;-0.003077705394442137;-0.0031967388392128717;-0.003282206344112483;-0.0032726578663175316;-0.003203089723975973
8;-0.003077705394442137;-0.0031967388392128717;-0.003282206344112483;-0.003257717500463224;-0.003203089723975973
9;-0.003023584438891955;-0.003149165669832402;-0.0031311508560245022;-0.003257717500463224;-0.003179306306992566
10;-0.003023584438891955;-0.003149165669832402;-0.0030407997499143154;-0.0031418696266382364;-0.003179306306992566
11;-0.003023584438891955;-0.0031037397506538888;-0.0030407997499143154;-0.0031418696266382364;-0.003179306306992566
12;-0.003023584438891955;-0.0031037397506538888;-0.0030407997499143154;-0.0031418696266382364;-0.003179306306992566
13;-0.003023584438891955;-0.0031037397506538888;-0.0030407997499143154;-0.0031418696266382364;-0.0031748521913398035
14;-0.003023584438891955;-0.0030887297846093325;-0.0030407997499143154;-0.0031418696266382364;-0.0031606302156385324
15;-0.003023584438891955;-0.0030887297846093325;-0.0030272600174362893;-0.0030374527764932733;-0.00315987764682879
16;-0.003023584438891955;-0.0030887297846093325;-0.0030137930160965675;-0.0029912300361941923;-0.0031487655775064346
17;-0.003023584438891955;-0.0030887297846093325;-0.0030137930160965675;-0.0029912300361941923;-0.0031487655775064346
18;-0.0030231045880542793;-0.0030887297846093325;-0.0030136678176664973;-0.0029912300361941923;-0.0031473360708327864
19;-0.0030217791296700204;-0.0030887297846093325;-0.0030136678176664973;-0.0029912300361941923;-0.0030774487000494516
20;-0.0030217121187043174;-0.0030887297846093325;-0.0030136678176664973;-0.0029912300361941923;-0.0030774487000494516
21;-0.0030217121187043174;-0.0030887297846093325;-0.0030136678176664973;-0.0029912300361941923;-0.0030774487000494516
22;-0.003008091186328225;-0.0030887297846093325;-0.0030136678176664973;-0.0029912300361941923;-0.0030774487000494516
23;-0.003008091186328225;-0.003087331269490238;-0.0030136678176664973;-0.0029911943128081257;-0.0030667208468284717
24;-0.003008091186328225;-0.003087331269490238;-0.0030136678176664973;-0.0029908237660309406;-0.0030667208468284717
25;-0.003008091186328225;-0.003087331269490238;-0.0030136678176664973;-0.0029875493469426746;-0.0030667208468284717
26;-0.003005964522660406;-0.003085662061656776;-0.0030136678176664973;-0.002987219524687078;-0.0030615430424601603
27;-0.003005964522660406;-0.003085662061656776;-0.0030136678176664973;-0.002987219524687078;-0.0030615430424601603
28;-0.003005964522660406;-0.003085662061656776;-0.0030111854054653345;-0.002987219524687078;-0.003054871602191268
29;-0.003005964522660406;-0.003085662061656776;-0.0030111854054653345;-0.002987219524687078;-0.003054871602191268
30;-0.003005964522660406;-0.003085662061656776;-0.002998400081479607;-0.002987219524687078;-0.003054871602191268
31;-0.003005964522660406;-0.003085662061656776;-0.002998400081479607;-0.002987219524687078;-0.003054871602191268
32;-0.003005964522660406;-0.003085662061656776;-0.002998400081479607;-0.002987219524687078;-0.003054871602191268
33;-0.003005964522660406;-0.0030838770963617338;-0.002998400081479607;-0.0029869907935031036;-0.003054871602191268
34;-0.003005964522660406;-0.003048633474390255;-0.002998400081479607;-0.0029869907935031036;-0.003054871602191268
35;-0.003005964522660406;-0.0030465399959585964;-0.00299775212245689;-0.0029869907935031036;-0.003054871602191268
36;-0.003005931261356735;-0.003045566276926822;-0.00299775212245689;-0.0029857032531909605;-0.0030260658362224004
37;-0.003005463829909017;-0.003043209603308569;-0.00299775212245689;-0.0029857032531909605;-0.0030260658362224004
