Generations;0;1;2;3;4
0;-0.01227484547347984;-0.012076784390604486;-0.012933075577958102;-0.012377116431698929;-0.011376476485621458
1;-0.011179734717403807;-0.011717840510954735;-0.012500037020515699;-0.012377016863828466;-0.011092567426088662
2;-0.010910946799914154;-0.011051444849914042;-0.01129505919891686;-0.011559552794734028;-0.01055191942262972
3;-0.010689342070832176;-0.010806265359830215;-0.01129505919891686;-0.011217096036496114;-0.01055191942262972
4;-0.010308724179673706;-0.010563274808502473;-0.010550494893595531;-0.010788076789413037;-0.009742739326464422
5;-0.0101782110721643;-0.010202293365231995;-0.010550494893595531;-0.010010186388708282;-0.009742739326464422
6;-0.010134434339099422;-0.010129802248331885;-0.010529666751652147;-0.010010186388708282;-0.009739037851833554
7;-0.009987503410253989;-0.01007176027795374;-0.010295367227606711;-0.010010186388708282;-0.00966606953789348
8;-0.00990657588373268;-0.009901835719464668;-0.010295367227606711;-0.009694510444287263;-0.00966606953789348
9;-0.009748508018686229;-0.009901835719464668;-0.010295367227606711;-0.009694510444287263;-0.009585668690420216
10;-0.009745777989387111;-0.009893674423603824;-0.010186376774334443;-0.009694510444287263;-0.009585668690420216
11;-0.009724884444168361;-0.00955752133586093;-0.009994677279958713;-0.009694510444287263;-0.009559264841611828
12;-0.009574776867761087;-0.00955752133586093;-0.009994677279958713;-0.009694510444287263;-0.009471847839661455
13;-0.009574776867761087;-0.009516099987181535;-0.009929299061501331;-0.0096168975852758;-0.009471847839661455
14;-0.00955068557967346;-0.009516099987181535;-0.009918687050241433;-0.009561501984645846;-0.009441228852297161
15;-0.009495482679571112;-0.009484710084054633;-0.009812679939170392;-0.009561501984645846;-0.009441228852297161
16;-0.009495482679571112;-0.009484710084054633;-0.009812679939170392;-0.009561501984645846;-0.009425592887317428
17;-0.009488447866479354;-0.009469141545471838;-0.00978438624971993;-0.009514469269003619;-0.009425592887317428
18;-0.009488447866479354;-0.009469141545471838;-0.009627706697759454;-0.009514469269003619;-0.00942553091298037
19;-0.009456432863393692;-0.009456480577040436;-0.009627706697759454;-0.009514469269003619;-0.00942553091298037
20;-0.009456432863393692;-0.009449821873549057;-0.009627706697759454;-0.009508682760062535;-0.00942553091298037
21;-0.009456432863393692;-0.009446812113052323;-0.009627706697759454;-0.009505084532475554;-0.00942553091298037
22;-0.009445713440320726;-0.009438395392315647;-0.00960723239040415;-0.009505084532475554;-0.00942553091298037
23;-0.009445713440320726;-0.009438395392315647;-0.009587230322993247;-0.009494417514183276;-0.00942553091298037
24;-0.009441621459523215;-0.009436642366277314;-0.009564586674983755;-0.009494213914363132;-0.00942553091298037
25;-0.009439298550964393;-0.00943288265241609;-0.009540498726371882;-0.009485846724030725;-0.009424762576641672
26;-0.00943638407778489;-0.009430253551711395;-0.009540498726371882;-0.009485846724030725;-0.009424762576641672
27;-0.0094332085966529;-0.009426428655486967;-0.009529097835600592;-0.009481293464377481;-0.009424762576641672
28;-0.00943247909036427;-0.009426428655486967;-0.009529097835600592;-0.009466737079496844;-0.009424762576641672
29;-0.00943247909036427;-0.009423764670997477;-0.009514115476525812;-0.009455443299292026;-0.009424762576641672
30;-0.00942794374437661;-0.009423746602805556;-0.00951387082778456;-0.009455443299292026;-0.009424762576641672
31;-0.0094240439153711;-0.009405279047830875;-0.00951387082778456;-0.009444547419148528;-0.009424717275228176
32;-0.009412451610528838;-0.009405279047830875;-0.009505839879800904;-0.009444547419148528;-0.009424717275228176
33;-0.009412451610528838;-0.009405279047830875;-0.009491892851205911;-0.009444229272955395;-0.009424717275228176
34;-0.009412451610528838;-0.009404849628966481;-0.009491892851205911;-0.009444229272955395;-0.009424717275228176
