Generations;0;1;2;3;4
0;-0.009720330487802171;-0.010199140622720988;-0.009795973169873169;-0.009895116124907186;-0.010281313864574764
1;-0.009112458363288313;-0.009718474009901728;-0.00939371961063343;-0.00919379002225932;-0.009669331763611816
2;-0.009085328151175034;-0.009133649012507872;-0.009219919795729885;-0.009101137683393531;-0.009433262104804895
3;-0.009085328151175034;-0.009133649012507872;-0.009154372715795571;-0.009042884675368843;-0.009074579411705573
4;-0.009068038324152702;-0.009133649012507872;-0.009123476761878852;-0.009042884675368843;-0.009074579411705573
5;-0.009063128725380067;-0.009119260769352763;-0.009094071735209019;-0.009042884675368843;-0.009074579411705573
6;-0.00905564403416535;-0.009070161845351293;-0.009092560858060142;-0.00904274331296572;-0.009052914227148186
7;-0.009049669560197959;-0.009070161845351293;-0.009082819962295827;-0.009042708644758169;-0.009052914227148186
8;-0.009049669560197959;-0.009062205172396285;-0.009082819962295827;-0.009042708644758169;-0.009047554489028829
9;-0.00904862110523482;-0.009062205172396285;-0.009069374043635248;-0.009042708644758169;-0.00904661185346338
10;-0.00904862110523482;-0.009057035164510112;-0.009060472189777152;-0.009042708644758169;-0.00904661185346338
11;-0.009046894350287849;-0.009056384341695508;-0.009058505280433315;-0.009042708644758169;-0.00904661185346338
12;-0.009046894350287849;-0.009052339911637956;-0.009058505280433315;-0.009042708644758169;-0.00904661185346338
13;-0.009046894350287849;-0.009052339911637956;-0.009057176623159729;-0.009042676392351873;-0.009046191151541857
14;-0.009046061504019797;-0.009046938932795215;-0.009055823696047792;-0.009042676392351873;-0.009046191151541857
15;-0.009046061504019797;-0.009046938932795215;-0.009054579002652455;-0.00904258946157857;-0.009046191151541857
16;-0.009046061504019797;-0.009046938932795215;-0.009049907280409003;-0.00904258946157857;-0.00904381022434394
17;-0.009045058060271206;-0.009046938932795215;-0.009049907280409003;-0.00904258946157857;-0.009043784411841454
18;-0.009045058060271206;-0.009046938932795215;-0.00904884950182918;-0.009042483161899557;-0.009043356443428902
19;-0.009045058060271206;-0.009044643856873714;-0.00904592773204179;-0.009042483161899557;-0.009043356443428902
20;-0.009045058060271206;-0.009044643856873714;-0.009045761486179396;-0.009042468630578164;-0.009043349103324294
21;-0.009045058060271206;-0.009044643856873714;-0.009045761486179396;-0.009042468630578164;-0.009043349103324294
22;-0.009045058060271206;-0.009044252033077743;-0.009045404797395962;-0.009042468630578164;-0.009043040420068147
