timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
0.00;270.00;test0;-E2_0;5.10;0.00;8.91;test;144.90;1.60
1.00;270.00;test0;-E2_0;14.45;0.00;9.35;test;135.55;1.60
2.00;270.00;test0;-E2_0;24.45;0.00;10.00;test;125.55;1.60
3.00;270.00;test0;-E2_0;34.32;0.00;9.87;test;115.68;1.60
4.00;270.00;test0;-E2_0;43.66;0.00;9.34;test;106.34;1.60
5.00;270.00;f2.0;-E2_0;5.10;0.00;7.12;CarA;144.90;1.60
5.00;270.00;test0;-E2_0;48.50;0.00;4.84;test;101.50;1.60
6.00;90.00;f1.0;E0_0;5.10;0.00;0.45;CarA;-44.90;-1.60
6.00;270.00;f2.0;-E2_0;12.94;0.00;7.84;CarA;137.06;1.60
6.00;270.00;test0;-E2_0;48.96;0.00;0.47;test;101.04;1.60
7.00;90.00;f1.0;E0_0;10.35;0.00;5.25;CarA;-39.65;-1.60
7.00;270.00;f2.0;-E2_0;21.74;0.00;8.81;CarA;128.26;1.60
7.00;270.00;test0;-E2_0;48.98;0.00;0.02;test;101.02;1.60
8.00;90.00;f1.0;E0_0;18.93;0.00;8.58;CarA;-31.07;-1.60
8.00;90.00;f1.1;E0_0;5.10;0.00;5.90;CarC;-44.90;-1.60
8.00;270.00;f2.0;-E2_0;31.10;0.00;9.36;CarA;118.90;1.60
8.00;270.00;f2.1;-E2_0;5.10;0.00;0.44;CarB;144.90;1.60
8.00;270.00;test0;-E2_0;48.99;0.00;0.01;test;101.01;1.60
9.00;90.00;f1.0;E0_0;28.83;0.00;9.90;CarA;-21.17;-1.60
9.00;90.00;f1.1;E0_0;12.61;0.00;7.51;CarC;-37.39;-1.60
9.00;90.00;f1.2;E0_0;5.10;0.00;2.48;CarA;-44.90;-1.60
9.00;270.00;f2.0;-E2_0;37.45;0.00;6.36;CarA;112.55;1.60
9.00;270.00;f2.1;-E2_0;8.25;0.00;3.15;CarB;141.75;1.60
9.00;270.00;test0;-E2_0;49.00;0.00;0.01;test;101.00;1.60
10.00;90.00;f1.0;E0_0;38.52;0.00;9.68;CarA;-11.48;-1.60
10.00;90.00;f1.1;E0_0;22.01;0.00;9.40;CarC;-27.99;-1.60
10.00;90.00;f1.2;E0_0;7.14;0.00;2.04;CarA;-42.86;-1.60
10.00;270.00;f2.0;-E2_0;41.42;0.00;3.96;CarA;108.58;1.60
10.00;270.00;f2.1;-E2_0;14.91;0.00;6.65;CarB;135.09;1.60
10.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
11.00;90.00;f1.0;E0_0;48.43;0.00;9.91;CarA;-1.57;-1.60
11.00;90.00;f1.1;E0_0;31.45;0.00;9.44;CarC;-18.55;-1.60
11.00;90.00;f1.2;E0_0;14.16;0.00;7.02;CarA;-35.84;-1.60
11.00;270.00;f2.0;-E2_0;42.38;0.00;0.96;CarA;107.62;1.60
11.00;270.00;f2.1;-E2_0;24.37;0.00;9.46;CarB;125.63;1.60
11.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
12.00;90.00;f1.0;link_0;6.18;0.00;7.85;CarA;6.18;-1.60
12.00;90.00;f1.1;E0_0;40.30;0.00;8.85;CarC;-9.70;-1.60
12.00;90.00;f1.2;E0_0;20.57;0.00;6.41;CarA;-29.43;-1.60
12.00;270.00;f2.0;-E2_0;42.45;0.00;0.07;CarA;107.55;1.60
12.00;270.00;f2.1;-E2_0;31.54;0.00;7.17;CarB;118.46;1.60
12.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
13.00;90.00;f1.0;link_0;16.00;0.00;9.82;CarA;16.00;-1.60
13.00;90.00;f1.1;E0_0;48.06;0.00;7.76;CarC;-1.94;-1.60
13.00;90.00;f1.2;E0_0;27.37;0.00;6.80;CarA;-22.63;-1.60
13.00;270.00;f2.0;-E2_0;42.48;0.00;0.03;CarA;107.52;1.60
13.00;270.00;f2.1;-E2_0;35.71;0.00;4.16;CarB;114.29;1.60
13.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
14.00;90.00;f1.0;link_0;25.14;0.00;9.14;CarA;25.14;-1.60
14.00;90.00;f1.1;link_0;7.90;0.00;9.94;CarC;7.90;-1.60
14.00;90.00;f1.2;E0_0;35.36;0.00;7.99;CarA;-14.64;-1.60
14.00;270.00;f2.0;-E2_0;42.49;0.00;0.01;CarA;107.51;1.60
14.00;270.00;f2.1;-E2_0;35.91;0.00;0.20;CarB;114.09;1.60
14.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
15.00;90.00;f1.0;link_0;32.79;0.00;7.65;CarA;32.79;-1.60
15.00;90.00;f1.1;link_0;17.59;0.00;9.69;CarC;17.59;-1.60
15.00;90.00;f1.2;E0_0;43.82;0.00;8.46;CarA;-6.18;-1.60
15.00;270.00;f2.0;-E2_0;42.50;0.00;0.00;CarA;107.50;1.60
15.00;270.00;f2.1;-E2_0;35.97;0.00;0.06;CarB;114.03;1.60
15.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
16.00;90.00;f1.0;link_0;40.76;0.00;7.97;CarA;40.76;-1.60
16.00;90.00;f1.1;link_0;24.83;0.00;7.25;CarC;24.83;-1.60
16.00;90.00;f1.2;link_0;3.20;0.00;9.48;CarA;3.20;-1.60
16.00;270.00;f2.0;-E2_0;42.50;0.00;0.00;CarA;107.50;1.60
16.00;270.00;f2.1;-E2_0;35.99;0.00;0.03;CarB;114.01;1.60
16.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
17.00;90.00;f1.0;link_0;49.60;0.00;8.84;CarA;49.60;-1.60
17.00;90.00;f1.1;link_0;32.71;0.00;7.87;CarC;32.71;-1.60
17.00;90.00;f1.2;link_0;11.29;0.00;8.09;CarA;11.29;-1.60
17.00;270.00;f2.0;-E2_0;42.50;0.00;0.00;CarA;107.50;1.60
17.00;270.00;f2.1;-E2_0;36.00;0.00;0.00;CarB;114.00;1.60
17.00;270.00;f2.2;-E2_0;5.10;0.00;5.45;CarC;144.90;1.60
17.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
18.00;90.00;f1.0;link_0;59.46;0.00;9.86;CarA;59.46;-1.60
18.00;90.00;f1.1;link_0;42.22;0.00;9.52;CarC;42.22;-1.60
18.00;90.00;f1.2;link_0;18.44;0.00;7.15;CarA;18.44;-1.60
18.00;90.00;f1.3;E0_0;5.10;0.00;7.45;CarB;-44.90;-1.60
18.00;270.00;f2.0;-E2_0;42.50;0.00;0.00;CarA;107.50;1.60
18.00;270.00;f2.1;-E2_0;36.00;0.00;0.00;CarB;114.00;1.60
18.00;270.00;f2.2;-E2_0;13.31;0.00;8.21;CarC;136.69;1.60
18.00;270.00;f2.3;-E2_0;5.10;0.00;0.06;CarD;144.90;1.60
18.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
19.00;90.00;f1.0;link_0;68.31;0.00;8.85;CarA;68.31;-1.60
19.00;90.00;f1.1;link_0;50.76;0.00;8.53;CarC;50.76;-1.60
19.00;90.00;f1.2;link_0;27.14;0.00;8.70;CarA;27.14;-1.60
19.00;90.00;f1.3;E0_0;14.65;0.00;9.55;CarB;-35.35;-1.60
19.00;270.00;f2.0;-E2_0;42.50;0.00;0.00;CarA;107.50;1.60
19.00;270.00;f2.1;-E2_0;36.00;0.00;0.00;CarB;114.00;1.60
19.00;270.00;f2.2;-E2_0;23.15;0.00;9.84;CarC;126.85;1.60
19.00;270.00;f2.3;-E2_0;6.94;0.00;1.84;CarD;143.06;1.60
19.00;270.00;test0;-E2_0;49.00;0.00;0.00;test;101.00;1.60
20.00;90.00;f1.0;link_0;77.17;0.00;8.86;CarA;77.17;-1.60
20.00;90.00;f1.1;link_0;59.58;0.00;8.82;CarC;59.58;-1.60
20.00;90.00;f1.2;link_0;36.30;0.00;9.15;CarA;36.30;-1.60
20.00;90.00;f1.3;E0_0;23.38;0.00;8.73;CarB;-26.62;-1.60
20.00;270.00;f2.0;-E2_0;42.50;0.00;0.00;CarA;107.50;1.60
20.00;270.00;f2.1;-E2_0;36.00;0.00;0.00;CarB;114.00;1.60
20.00;270.00;f2.2;-E2_0;28.46;0.00;5.31;CarC;121.54;1.60
20.00;270.00;f2.3;-E2_0;10.57;0.00;3.62;CarD;139.43;1.60
20.00;270.00;test0;-E2_0;49.64;0.00;0.64;test;100.36;1.60
21.00;90.00;f1.0;link_0;85.94;0.00;8.77;CarA;85.94;-1.60
21.00;90.00;f1.1;link_0;68.14;0.00;8.56;CarC;68.14;-1.60
21.00;90.00;f1.2;link_0;43.91;0.00;7.61;CarA;43.91;-1.60
21.00;90.00;f1.3;E0_0;32.59;0.00;9.21;CarB;-17.41;-1.60
21.00;270.00;f2.0;-E2_0;43.06;0.00;0.56;CarA;106.94;1.60
21.00;270.00;f2.1;-E2_0;36.00;0.00;0.00;CarB;114.00;1.60
21.00;270.00;f2.2;-E2_0;29.25;0.00;0.79;CarC;120.75;1.60
21.00;270.00;f2.3;-E2_0;15.67;0.00;5.11;CarD;134.33;1.60
21.00;270.00;test0;-link_0;0.75;0.00;1.22;test;99.25;1.60
22.00;90.00;f1.0;link_0;94.52;0.00;8.58;CarA;94.52;-1.60
22.00;90.00;f1.1;link_0;77.45;0.00;9.31;CarC;77.45;-1.60
22.00;90.00;f1.2;link_0;51.32;0.00;7.41;CarA;51.32;-1.60
22.00;90.00;f1.3;E0_0;41.57;0.00;8.98;CarB;-8.43;-1.60
22.00;270.00;f2.0;-E2_0;44.02;0.00;0.96;CarA;105.98;1.60
22.00;270.00;f2.1;-E2_0;36.36;0.00;0.37;CarB;113.64;1.60
22.00;270.00;f2.2;-E2_0;29.42;0.00;0.17;CarC;120.58;1.60
22.00;270.00;f2.3;-E2_0;21.47;0.00;5.79;CarD;128.53;1.60
22.00;270.00;f2.4;-E2_0;5.10;0.00;6.73;CarC;144.90;1.60
22.00;270.00;test0;-link_0;2.59;0.00;1.84;test;97.41;1.60
23.00;90.00;f1.0;E2_0;3.99;0.00;9.57;CarA;103.99;-1.60
23.00;90.00;f1.1;link_0;85.92;0.00;8.48;CarC;85.92;-1.60
23.00;90.00;f1.2;link_0;61.01;0.00;9.68;CarA;61.01;-1.60
23.00;90.00;f1.3;link_0;1.44;0.00;9.97;CarB;1.44;-1.60
23.00;270.00;f2.0;-E2_0;46.15;0.00;2.12;CarA;103.85;1.60
23.00;270.00;f2.1;-E2_0;37.02;0.00;0.66;CarB;112.98;1.60
23.00;270.00;f2.2;-E2_0;29.80;0.00;0.39;CarC;120.20;1.60
23.00;270.00;f2.3;-E2_0;22.23;0.00;0.76;CarD;127.77;1.60
23.00;270.00;f2.4;-E2_0;12.49;0.00;7.39;CarC;137.51;1.60
23.00;270.00;f2.5;-E2_0;5.10;0.00;3.14;CarA;144.90;1.60
23.00;270.00;test0;-link_0;4.99;0.00;2.40;test;95.01;1.60
24.00;90.00;f1.0;E2_0;13.07;0.00;9.08;CarA;113.07;-1.60
24.00;90.00;f1.1;link_0;95.07;0.00;9.14;CarC;95.07;-1.60
24.00;90.00;f1.2;link_0;68.75;0.00;7.75;CarA;68.75;-1.60
24.00;90.00;f1.3;link_0;9.90;0.00;8.46;CarB;9.90;-1.60
24.00;270.00;f2.0;-E2_0;47.89;0.00;1.74;CarA;102.11;1.60
24.00;270.00;f2.1;-E2_0;38.98;0.00;1.97;CarB;111.02;1.60
24.00;270.00;f2.2;-E2_0;30.21;0.00;0.41;CarC;119.79;1.60
24.00;270.00;f2.3;-E2_0;22.78;0.00;0.55;CarD;127.22;1.60
24.00;270.00;f2.4;-E2_0;15.35;0.00;2.86;CarC;134.65;1.60
24.00;270.00;f2.5;-E2_0;7.20;0.00;2.10;CarA;142.80;1.60
24.00;270.00;test0;-link_0;8.12;0.00;3.12;test;91.88;1.60
25.00;90.00;f1.0;E2_0;22.74;0.00;9.68;CarA;122.74;-1.60
25.00;90.00;f1.1;E2_0;3.68;0.00;8.71;CarC;103.68;-1.60
25.00;90.00;f1.2;link_0;78.43;0.00;9.67;CarA;78.43;-1.60
25.00;90.00;f1.3;link_0;19.14;0.00;9.24;CarB;19.14;-1.60
25.00;270.00;f2.0;-link_0;0.40;0.00;2.61;CarA;99.60;1.60
25.00;270.00;f2.1;-E2_0;40.96;0.00;1.98;CarB;109.04;1.60
25.00;270.00;f2.2;-E2_0;31.66;0.00;1.45;CarC;118.34;1.60
25.00;270.00;f2.3;-E2_0;23.37;0.00;0.59;CarD;126.63;1.60
25.00;270.00;f2.4;-E2_0;15.93;0.00;0.58;CarC;134.07;1.60
25.00;270.00;f2.5;-E2_0;8.32;0.00;1.12;CarA;141.68;1.60
25.00;270.00;test0;-link_0;12.01;0.00;3.90;test;87.99;1.60
26.00;90.00;f1.0;E2_0;31.26;0.00;8.51;CarA;131.26;-1.60
26.00;90.00;f1.1;E2_0;13.12;0.00;9.43;CarC;113.12;-1.60
26.00;90.00;f1.2;link_0;86.70;0.00;8.27;CarA;86.70;-1.60
26.00;90.00;f1.3;link_0;28.67;0.00;9.53;CarB;28.67;-1.60
26.00;90.00;f1.4;E0_0;5.10;0.00;8.76;CarA;-44.90;-1.60
26.00;270.00;f2.0;-link_0;4.06;0.00;3.66;CarA;95.94;1.60
26.00;270.00;f2.1;-E2_0;43.43;0.00;2.47;CarB;106.57;1.60
26.00;270.00;f2.2;-E2_0;33.47;0.00;1.82;CarC;116.53;1.60
26.00;270.00;f2.3;-E2_0;24.88;0.00;1.51;CarD;125.12;1.60
26.00;270.00;f2.4;-E2_0;16.65;0.00;0.72;CarC;133.35;1.60
26.00;270.00;f2.5;-E2_0;8.96;0.00;0.64;CarA;141.04;1.60
26.00;270.00;test0;-link_0;16.43;0.00;4.42;test;83.57;1.60
27.00;90.00;f1.0;E2_0;41.01;0.00;9.75;CarA;141.01;-1.60
27.00;90.00;f1.1;E2_0;23.01;0.00;9.89;CarC;123.01;-1.60
27.00;90.00;f1.2;link_0;94.78;0.00;8.07;CarA;94.78;-1.60
27.00;90.00;f1.3;link_0;38.30;0.00;9.63;CarB;38.30;-1.60
27.00;90.00;f1.4;E0_0;13.34;0.00;8.24;CarA;-36.66;-1.60
27.00;270.00;f2.0;-link_0;6.83;0.00;2.77;CarA;93.17;1.60
27.00;270.00;f2.1;-E2_0;47.15;0.00;3.72;CarB;102.85;1.60
27.00;270.00;f2.2;-E2_0;36.70;0.00;3.22;CarC;113.30;1.60
27.00;270.00;f2.3;-E2_0;26.56;0.00;1.68;CarD;123.44;1.60
27.00;270.00;f2.4;-E2_0;18.31;0.00;1.66;CarC;131.69;1.60
27.00;270.00;f2.5;-E2_0;9.60;0.00;0.64;CarA;140.40;1.60
27.00;270.00;test0;-link_0;21.37;0.00;4.94;test;78.63;1.60
28.00;90.00;f1.0;E2_0;49.33;0.00;8.32;CarA;149.33;-1.60
28.00;90.00;f1.1;E2_0;32.86;0.00;9.85;CarC;132.86;-1.60
28.00;90.00;f1.2;E2_0;2.64;0.00;7.97;CarA;102.64;-1.60
28.00;90.00;f1.3;link_0;46.36;0.00;8.06;CarB;46.36;-1.60
28.00;90.00;f1.4;E0_0;23.21;0.00;9.88;CarA;-26.79;-1.60
28.00;270.00;f2.0;-link_0;10.65;0.00;3.82;CarA;89.35;1.60
28.00;270.00;f2.1;-E2_0;48.99;0.00;1.84;CarB;101.01;1.60
28.00;270.00;f2.2;-E2_0;39.70;0.00;3.00;CarC;110.30;1.60
28.00;270.00;f2.3;-E2_0;29.66;0.00;3.10;CarD;120.34;1.60
28.00;270.00;f2.4;-E2_0;20.05;0.00;1.73;CarC;129.95;1.60
28.00;270.00;f2.5;-E2_0;11.40;0.00;1.80;CarA;138.60;1.60
28.00;270.00;test0;-link_0;27.08;0.00;5.71;test;72.92;1.60
29.00;90.00;f1.1;E2_0;41.82;0.00;8.96;CarC;141.82;-1.60
29.00;90.00;f1.2;E2_0;11.88;0.00;9.24;CarA;111.88;-1.60
29.00;90.00;f1.3;link_0;54.86;0.00;8.50;CarB;54.86;-1.60
29.00;90.00;f1.4;E0_0;30.97;0.00;7.75;CarA;-19.03;-1.60
29.00;270.00;f2.0;-link_0;14.96;0.00;4.31;CarA;85.04;1.60
29.00;270.00;f2.1;-link_0;2.09;0.00;3.20;CarB;97.91;1.60
29.00;270.00;f2.2;-E2_0;41.25;0.00;1.56;CarC;108.75;1.60
29.00;270.00;f2.3;-E2_0;32.96;0.00;3.30;CarD;117.04;1.60
29.00;270.00;f2.4;-E2_0;21.77;0.00;1.72;CarC;128.23;1.60
29.00;270.00;f2.5;-E2_0;12.51;0.00;1.12;CarA;137.49;1.60
29.00;270.00;f2.6;-E2_0;5.10;0.00;0.46;CarA;144.90;1.60
29.00;270.00;test0;-link_0;33.57;0.00;6.50;test;66.43;1.60
30.00;90.00;f1.2;E2_0;20.28;0.00;8.40;CarA;120.28;-1.60
30.00;90.00;f1.3;link_0;62.94;0.00;8.08;CarB;62.94;-1.60
30.00;90.00;f1.4;E0_0;38.94;0.00;7.97;CarA;-11.06;-1.60
30.00;270.00;f2.0;-link_0;20.74;0.00;5.77;CarA;79.26;1.60
30.00;270.00;f2.1;-link_0;6.54;0.00;4.46;CarB;93.46;1.60
30.00;270.00;f2.2;-E2_0;45.65;0.00;4.40;CarC;104.35;1.60
30.00;270.00;f2.3;-E2_0;34.22;0.00;1.26;CarD;115.78;1.60
30.00;270.00;f2.4;-E2_0;25.20;0.00;3.43;CarC;124.80;1.60
30.00;270.00;f2.5;-E2_0;14.10;0.00;1.59;CarA;135.90;1.60
30.00;270.00;f2.6;-E2_0;5.66;0.00;0.56;CarA;144.34;1.60
30.00;270.00;test0;-link_0;40.49;0.00;6.91;test;59.51;1.60
31.00;90.00;f1.2;E2_0;29.77;0.00;9.49;CarA;129.77;-1.60
31.00;90.00;f1.3;link_0;71.92;0.00;8.98;CarB;71.92;-1.60
31.00;90.00;f1.4;E0_0;48.47;0.00;9.54;CarA;-1.53;-1.60
31.00;270.00;f2.0;-link_0;27.18;0.00;6.44;CarA;72.82;1.60
31.00;270.00;f2.1;-link_0;12.79;0.00;6.25;CarB;87.21;1.60
31.00;270.00;f2.2;-E2_0;49.82;0.00;4.17;CarC;100.18;1.60
31.00;270.00;f2.3;-E2_0;36.99;0.00;2.77;CarD;113.01;1.60
31.00;270.00;f2.4;-E2_0;26.94;0.00;1.74;CarC;123.06;1.60
31.00;270.00;f2.5;-E2_0;17.31;0.00;3.21;CarA;132.69;1.60
31.00;270.00;f2.6;-E2_0;7.20;0.00;1.54;CarA;142.80;1.60
31.00;270.00;test0;-link_0;47.99;0.00;7.51;test;52.01;1.60
32.00;90.00;f1.2;E2_0;38.75;0.00;8.98;CarA;138.75;-1.60
32.00;90.00;f1.3;link_0;81.85;0.00;9.93;CarB;81.85;-1.60
32.00;90.00;f1.4;link_0;7.31;0.00;8.94;CarA;7.31;-1.60
32.00;270.00;f2.0;-link_0;34.10;0.00;6.92;CarA;65.90;1.60
32.00;270.00;f2.1;-link_0;18.13;0.00;5.34;CarB;81.87;1.60
32.00;270.00;f2.2;-link_0;4.98;0.00;5.26;CarC;95.02;1.60
32.00;270.00;f2.3;-E2_0;41.00;0.00;4.01;CarD;109.00;1.60
32.00;270.00;f2.4;-E2_0;29.42;0.00;2.48;CarC;120.58;1.60
32.00;270.00;f2.5;-E2_0;19.11;0.00;1.80;CarA;130.89;1.60
32.00;270.00;f2.6;-E2_0;8.92;0.00;1.72;CarA;141.08;1.60
32.00;270.00;test0;-link_0;56.07;0.00;8.08;test;43.93;1.60
33.00;90.00;f1.2;E2_0;46.25;0.00;7.50;CarA;146.25;-1.60
33.00;90.00;f1.3;link_0;90.96;0.00;9.11;CarB;90.96;-1.60
33.00;90.00;f1.4;link_0;15.95;0.00;8.64;CarA;15.95;-1.60
33.00;90.00;f1.5;E0_0;5.10;0.00;3.97;CarD;-44.90;-1.60
33.00;270.00;f2.0;-link_0;41.40;0.00;7.30;CarA;58.60;1.60
33.00;270.00;f2.1;-link_0;24.42;0.00;6.29;CarB;75.58;1.60
33.00;270.00;f2.2;-link_0;10.24;0.00;5.26;CarC;89.76;1.60
33.00;270.00;f2.3;-E2_0;46.72;0.00;5.72;CarD;103.28;1.60
33.00;270.00;f2.4;-E2_0;33.85;0.00;4.42;CarC;116.15;1.60
33.00;270.00;f2.5;-E2_0;21.16;0.00;2.05;CarA;128.84;1.60
33.00;270.00;f2.6;-E2_0;11.80;0.00;2.89;CarA;138.20;1.60
33.00;270.00;f2.7;-E2_0;5.10;0.00;0.20;CarD;144.90;1.60
33.00;270.00;test0;-link_0;64.92;0.00;8.84;test;35.08;1.60
34.00;90.00;f1.3;E2_0;0.75;0.00;9.89;CarB;100.75;-1.60
34.00;90.00;f1.4;link_0;23.91;0.00;7.95;CarA;23.91;-1.60
34.00;90.00;f1.5;E0_0;10.86;0.00;5.76;CarD;-39.14;-1.60
34.00;270.00;f2.0;-link_0;49.56;0.00;8.16;CarA;50.44;1.60
34.00;270.00;f2.1;-link_0;33.00;0.00;8.58;CarB;67.00;1.60
34.00;270.00;f2.2;-link_0;16.30;0.00;6.06;CarC;83.70;1.60
34.00;270.00;f2.3;-link_0;3.06;0.00;6.44;CarD;96.94;1.60
34.00;270.00;f2.4;-E2_0;39.04;0.00;5.19;CarC;110.96;1.60
34.00;270.00;f2.5;-E2_0;23.51;0.00;2.35;CarA;126.49;1.60
34.00;270.00;f2.6;-E2_0;13.24;0.00;1.44;CarA;136.76;1.60
34.00;270.00;f2.7;-E2_0;5.21;0.00;0.11;CarD;144.79;1.60
34.00;270.00;test0;-link_0;74.41;0.00;9.49;test;25.59;1.60
35.00;90.00;f1.3;E2_0;10.52;0.00;9.77;CarB;110.52;-1.60
35.00;90.00;f1.4;link_0;32.76;0.00;8.86;CarA;32.76;-1.60
35.00;90.00;f1.5;E0_0;18.10;0.00;7.24;CarD;-31.90;-1.60
35.00;90.00;f1.6;E0_0;5.10;0.00;3.02;CarB;-44.90;-1.60
35.00;270.00;f2.0;-link_0;57.69;0.00;8.13;CarA;42.31;1.60
35.00;270.00;f2.1;-link_0;41.13;0.00;8.13;CarB;58.87;1.60
35.00;270.00;f2.2;-link_0;24.98;0.00;8.68;CarC;75.02;1.60
35.00;270.00;f2.3;-link_0;9.37;0.00;6.31;CarD;90.63;1.60
35.00;270.00;f2.4;-E2_0;45.52;0.00;6.48;CarC;104.48;1.60
35.00;270.00;f2.5;-E2_0;28.64;0.00;5.13;CarA;121.36;1.60
35.00;270.00;f2.6;-E2_0;15.79;0.00;2.55;CarA;134.21;1.60
35.00;270.00;f2.7;-E2_0;6.69;0.00;1.48;CarD;143.31;1.60
35.00;270.00;test0;-link_0;84.11;0.00;9.71;test;15.89;1.60
36.00;90.00;f1.3;E2_0;18.55;0.00;8.02;CarB;118.55;-1.60
36.00;90.00;f1.4;link_0;42.13;0.00;9.37;CarA;42.13;-1.60
36.00;90.00;f1.5;E0_0;26.60;0.00;8.50;CarD;-23.40;-1.60
36.00;90.00;f1.6;E0_0;9.78;0.00;4.68;CarB;-40.22;-1.60
36.00;270.00;f2.0;-link_0;66.98;0.00;9.29;CarA;33.02;1.60
36.00;270.00;f2.1;-link_0;49.10;0.00;7.97;CarB;50.90;1.60
36.00;270.00;f2.2;-link_0;32.95;0.00;7.98;CarC;67.05;1.60
36.00;270.00;f2.3;-link_0;16.71;0.00;7.34;CarD;83.29;1.60
36.00;270.00;f2.4;-link_0;0.37;0.00;4.95;CarC;99.63;1.60
36.00;270.00;f2.5;-E2_0;34.38;0.00;5.74;CarA;115.62;1.60
36.00;270.00;f2.6;-E2_0;21.22;0.00;5.43;CarA;128.78;1.60
36.00;270.00;f2.7;-E2_0;8.97;0.00;2.28;CarD;141.03;1.60
36.00;270.00;test0;-link_0;94.00;0.00;9.88;test;6.00;1.60
37.00;90.00;f1.3;E2_0;26.81;0.00;8.27;CarB;126.81;-1.60
37.00;90.00;f1.4;link_0;51.89;0.00;9.76;CarA;51.89;-1.60
37.00;90.00;f1.5;E0_0;36.26;0.00;9.66;CarD;-13.74;-1.60
37.00;90.00;f1.6;E0_0;17.42;0.00;7.65;CarB;-32.58;-1.60
37.00;270.00;f2.0;-link_0;74.82;0.00;7.84;CarA;25.18;1.60
37.00;270.00;f2.1;-link_0;57.87;0.00;8.77;CarB;42.13;1.60
37.00;270.00;f2.2;-link_0;41.73;0.00;8.78;CarC;58.27;1.60
37.00;270.00;f2.3;-link_0;25.01;0.00;8.31;CarD;74.99;1.60
37.00;270.00;f2.4;-link_0;7.00;0.00;6.63;CarC;93.00;1.60
37.00;270.00;f2.5;-E2_0;38.86;0.00;4.48;CarA;111.14;1.60
37.00;270.00;f2.6;-E2_0;26.99;0.00;5.76;CarA;123.01;1.60
37.00;270.00;f2.7;-E2_0;13.07;0.00;4.11;CarD;136.93;1.60
37.00;270.00;f2.8;-E2_0;5.10;0.00;1.47;CarD;144.90;1.60
37.00;270.00;test0;-E0_0;3.67;0.00;9.78;test;-3.67;1.60
38.00;90.00;f1.3;E2_0;35.39;0.00;8.58;CarB;135.39;-1.60
38.00;90.00;f1.4;link_0;60.05;0.00;8.16;CarA;60.05;-1.60
38.00;90.00;f1.5;E0_0;46.17;0.00;9.91;CarD;-3.83;-1.60
38.00;90.00;f1.6;E0_0;26.45;0.00;9.02;CarB;-23.55;-1.60
38.00;270.00;f2.0;-link_0;82.51;0.00;7.68;CarA;17.49;1.60
38.00;270.00;f2.1;-link_0;65.58;0.00;7.71;CarB;34.42;1.60
38.00;270.00;f2.2;-link_0;50.26;0.00;8.53;CarC;49.74;1.60
38.00;270.00;f2.3;-link_0;34.47;0.00;9.46;CarD;65.53;1.60
38.00;270.00;f2.4;-link_0;15.96;0.00;8.96;CarC;84.04;1.60
38.00;270.00;f2.5;-E2_0;46.27;0.00;7.41;CarA;103.73;1.60
38.00;270.00;f2.6;-E2_0;30.34;0.00;3.35;CarA;119.66;1.60
38.00;270.00;f2.7;-E2_0;18.33;0.00;5.26;CarD;131.67;1.60
38.00;270.00;f2.8;-E2_0;6.25;0.00;1.15;CarD;143.75;1.60
38.00;270.00;test0;-E0_0;13.50;0.00;9.82;test;-13.50;1.60
39.00;90.00;f1.3;E2_0;45.24;0.00;9.84;CarB;145.24;-1.60
39.00;90.00;f1.4;link_0;68.66;0.00;8.61;CarA;68.66;-1.60
39.00;90.00;f1.5;link_0;5.38;0.00;9.31;CarD;5.38;-1.60
39.00;90.00;f1.6;E0_0;35.52;0.00;9.07;CarB;-14.48;-1.60
39.00;270.00;f2.0;-link_0;91.78;0.00;9.28;CarA;8.22;1.60
39.00;270.00;f2.1;-link_0;72.60;0.00;7.02;CarB;27.40;1.60
39.00;270.00;f2.2;-link_0;57.22;0.00;6.96;CarC;42.78;1.60
39.00;270.00;f2.3;-link_0;42.79;0.00;8.32;CarD;57.21;1.60
39.00;270.00;f2.4;-link_0;24.88;0.00;8.92;CarC;75.12;1.60
39.00;270.00;f2.5;-link_0;4.23;0.00;8.06;CarA;95.77;1.60
39.00;270.00;f2.6;-E2_0;36.26;0.00;5.92;CarA;113.74;1.60
39.00;270.00;f2.7;-E2_0;23.65;0.00;5.32;CarD;126.35;1.60
39.00;270.00;f2.8;-E2_0;8.64;0.00;2.40;CarD;141.36;1.60
39.00;270.00;test0;-E0_0;23.30;0.00;9.80;test;-23.30;1.60
40.00;90.00;f1.4;link_0;76.24;0.00;7.58;CarA;76.24;-1.60
40.00;90.00;f1.5;link_0;14.70;0.00;9.32;CarD;14.70;-1.60
40.00;90.00;f1.6;E0_0;43.33;0.00;7.82;CarB;-6.67;-1.60
