begin;end;id;id2;sampledSeconds;traveltime;overlapTraveltime;density;laneDensity;occupancy;waitingTime;timeLoss;speed;speedRelative;departed;arrived;entered;left;laneChangedFrom;laneChangedTo
60;62;dump;-E2;1;5,27;5,79;10;10;5;0;0,05;9,49;0,47;1;0;0;0;0;0
60;62;dump;-link;1,79;43,05;31,33;8,95;8,95;3,04;0;1,19;3,35;0,17;0;0;0;1;0;0
60;62;dump;E0;13,43;241,61;97,83;134,33;134,33;64,98;11;12,76;0,56;0,03;0;0;0;1;0;0
60;62;dump;link;1,63;18,54;19,47;8,17;8,17;2,46;0;0,75;5,39;0,27;0;0;1;0;0;0
62;64;dump;-E0;2;6,66;7,33;20;20;10;0;0,5;7,5;0,38;0;0;0;0;0;0
62;64;dump;-E2;2;5,09;5,6;20;20;10;0;0,04;9,82;0,49;0;0;0;0;0;0
62;64;dump;E0;12;55,07;56,27;120;120;59,87;7;11,18;0,98;0,05;0;0;0;1;0;0
62;64;dump;link;2,23;12,54;13,17;11,14;11,14;5,06;0;0,5;7,97;0,4;0;0;1;0;0;0
64;66;dump;-E0;2;5,6;6,16;20;20;10;0;0,21;8,93;0,45;0;0;0;0;0;0
64;66;dump;-E2;2;7,04;7,74;20;20;10;0;0,58;7,1;0,36;0;0;0;0;0;0
64;66;dump;E0;10,67;32,82;30,62;106,72;106,72;51,32;3;9,06;1,8;0,09;0;0;0;0;0;0
64;66;dump;link;4;13,08;13,73;20;20;9,3;0;1,59;7,65;0,38;0;0;0;0;0;0
66;68;dump;-E0;1,76;5,61;5,97;17,64;17,64;7,57;0;0,14;9,21;0,46;0;1;0;0;0;0
66;68;dump;-E2;2;181,31;199,44;20;20;10;1;1,94;0,28;0,01;0;0;0;0;0;0
66;68;dump;E0;9,34;19,17;18,85;93,41;93,41;44,93;0;6,99;2,92;0,15;0;0;0;1;0;0
66;68;dump;link;5,45;11,64;12,22;27,25;27,25;12,5;0;1,73;8,59;0,43;0;0;1;0;0;0
68;70;dump;-E2;2;9100,37;10010,41;20;20;10;2;2;0,01;0;0;0;0;0;0;0
68;70;dump;E0;8,42;12,23;12,58;84,22;84,22;40,47;0;5,48;4,37;0,22;1;0;0;1;0;0
68;70;dump;link;7,2;10,77;11,31;36,01;36,01;17,23;0;1,71;9,28;0,46;0;0;1;0;0;0
70;72;dump;-E2;2;71138,97;78252,87;20;20;10;2;2;0;0;0;0;0;0;0;0
70;72;dump;E0;7,66;10,34;10,77;76,65;76,65;36,8;0;4,71;5,11;0,26;1;0;0;1;0;0
70;72;dump;link;8,93;10,9;11,44;44,66;44,66;21,57;0;2,19;9,18;0,46;0;0;1;0;0;0
72;74;dump;-E2;2;;100000;20;20;10;2;2;0;0;0;0;0;0;0;0
72;74;dump;E0;8;10,06;10,89;80;80;39,61;0;4,54;5,05;0,25;0;0;0;1;0;0
72;74;dump;link;10,32;14,97;15,72;51,6;51,6;25,18;0;4,86;6,68;0,33;0;0;1;0;0;0
74;76;dump;-E2;2;;100000;20;20;10;2;2;0;0;0;0;0;0;0;0
74;76;dump;E0;6,3;7,98;8,51;63,01;63,01;30,06;0;2,91;6,47;0,32;0;0;0;1;0;0
74;76;dump;link;12,28;17,29;18,15;61,41;61,41;29,94;0;6,13;5,78;0,29;0;0;1;0;0;0
76;78;dump;-E2;2;;100000;20;20;10;2;2;0;0;0;0;0;0;0;0
76;78;dump;E0;5,31;7,14;7,69;53,14;53,14;25,26;0;1,64;7,15;0,36;1;0;0;1;0;0
76;78;dump;link;14,18;20,15;21,16;70,9;70,9;34,85;2;8,66;4,96;0,25;0;0;1;0;0;0
78;80;dump;-E2;2;;100000;20;20;10;2;2;0;0;0;0;0;0;0;0
78;80;dump;E0;4,44;6,17;6,83;44,36;44,36;20,68;0;0,87;8,05;0,4;0;0;0;1;0;0
78;80;dump;link;16,1;25,09;26,34;80,51;80,51;39,63;4;10,89;3,99;0,2;0;0;1;0;0;0
80;82;dump;-E2;2;69,26;61,43;20;20;9,76;0;1,82;0,9;0,04;0;0;0;1;0;0
80;82;dump;-link;0,54;77,68;81,57;2,68;2,68;0,09;0;0,47;1,29;0,06;0;0;1;0;0;0
80;82;dump;E0;2,5;6,03;6,64;25,01;25,01;11,03;0;0,43;8,29;0,41;0;0;0;0;0;0
80;82;dump;E2;1,7;9,9;10,89;17,03;17,03;5,44;0;0,84;5,05;0,25;0;0;1;0;0;0
80;82;dump;link;17,38;26,59;27,58;86,91;86,91;41,68;3;11,6;3,81;0,19;0;0;0;1;0;0
82;84;dump;-E2;1,78;;23,22;17,77;17,77;4,01;0;1,36;2,37;0,12;0;0;0;0;0;0
82;84;dump;-link;2;41,47;43,54;10;10;2,91;0;1,52;2,41;0,12;0;0;0;0;0;0
82;84;dump;E0;1,42;6,88;7,09;14,18;14,18;5,67;0;0,32;7,76;0,39;0;0;0;1;0;0
82;84;dump;E2;2,56;6,01;6,61;25,61;25,61;10,85;0;0,58;8,32;0,42;0;0;1;0;0;0
82;84;dump;link;17,16;25,45;26,39;85,8;85,8;41,68;0;11,26;3,98;0,2;0;0;1;1;0;0
84;86;dump;-link;2;27,26;28,63;10;10;5;0;1,27;3,67;0,18;0;0;0;0;0;0
84;86;dump;E0;1;5,74;6,31;10;10;5;0;0,13;8,71;0,44;1;0;0;0;0;0
84;86;dump;E2;4;6,18;6,8;40;40;19,71;0;1,52;8,09;0,4;0;0;0;0;0;0
84;86;dump;link;16,28;29,99;30,94;81,38;81,38;40,13;0;11,14;3,39;0,17;0;0;0;0;0;0
86;88;dump;-link;2;21,58;22,65;10;10;5;0;1,07;4,63;0,23;0;0;0;0;0;0
86;88;dump;E0;2;5,86;6,44;20;20;10;0;0,29;8,53;0,43;0;0;0;0;0;0
86;88;dump;E2;4,93;5,57;6,11;49,31;49,31;22,27;0;1,57;9;0,45;0;1;1;0;0;0
86;88;dump;link;14,75;32,99;32,53;73,75;73,75;36,01;0;10,48;3,23;0,16;0;0;0;1;0;0
88;90;dump;-link;2;17,21;18,07;10;10;5;0;0,84;5,81;0,29;0;0;0;0;0;0
88;90;dump;E0;2;5,22;5,74;20;20;10;0;0,08;9,58;0,48;1;0;0;1;0;0
88;90;dump;E2;4,73;5,79;6,25;47,26;47,26;21,23;0;1,21;8,8;0,44;0;1;1;0;0;0
88;90;dump;link;13,1;29,58;29,63;65,51;65,51;31,73;0;9,29;3,54;0,18;0;0;0;1;0;0
90;92;dump;-link;2;13,87;14,56;10;10;5;0;0,56;7,21;0,36;0;0;0;0;0;0
90;92;dump;E0;3,52;6,78;7,15;35,21;35,21;16,29;0;0,81;7,69;0,38;1;0;0;0;0;0
90;92;dump;E2;5,55;5,79;6,36;55,52;55,52;26,17;0;1,37;8,64;0,43;0;0;1;0;0;0
90;92;dump;link;13,06;21,65;21,98;65,3;65,3;31,21;0;7,6;4,78;0,24;0;0;1;1;0;0
92;94;dump;-link;2;11,71;12,29;10;10;5;0;0,29;8,54;0,43;0;0;0;0;0;0
92;94;dump;E0;4;5,5;6,05;40;40;20;0;0,36;9,09;0,45;0;0;0;0;0;0
92;94;dump;E2;5,69;6,14;6,77;56,93;56,93;24,84;0;1,8;8,12;0,41;0;1;1;0;0;0
92;94;dump;link;11,87;18,29;19,06;59,33;59,33;28,64;0;5,89;5,51;0,28;0;0;0;1;0;0
94;96;dump;-link;2;10,48;11,01;10;10;5;0;0,09;9,54;0,48;0;0;0;0;0;0
94;96;dump;E0;4,45;6,91;7,42;44,54;44,54;20,78;0;1,15;7,41;0,37;1;0;0;1;0;0
94;96;dump;E2;5,55;5,42;6,05;55,5;55,5;25,02;0;1,66;9,09;0,45;0;1;1;0;0;0
94;96;dump;link;11,12;17,73;18,15;55,59;55,59;26,41;0;5,42;5,78;0,29;0;0;1;1;0;0
96;98;dump;-E0;0,4;5,17;5,68;3,95;3,95;0,76;0;0,01;9,68;0,48;0;0;1;0;0;0
96;98;dump;-link;2;10,17;10,72;10;10;4,6;0;0,04;9,8;0,49;0;0;0;1;0;0
96;98;dump;E0;3,39;6,2;6,93;33,87;33,87;15,14;0;0,7;7,93;0,4;1;0;0;1;0;0
96;98;dump;E2;5,08;5,61;5,99;50,81;50,81;23,1;0;1,49;9,19;0,46;0;1;1;0;0;0
96;98;dump;link;11,15;13,87;14,32;55,76;55,76;26,38;0;2,98;7,33;0,37;0;0;1;1;0;0
98;100;dump;-E0;2;5,07;5,58;20;20;9,93;0;0,03;9,86;0,49;0;0;0;0;0;0
98;100;dump;-link;0,11;;10,8;0,55;0,55;0,03;0;0;9,73;0,49;0;0;0;0;0;0
98;100;dump;E0;4;6,27;6,89;40;40;20;0;0,81;7,98;0,4;0;0;0;0;0;0
98;100;dump;E2;6,4;5,71;6,3;64,03;64,03;28,98;0;1,7;8,73;0,44;0;1;1;0;0;0
98;100;dump;link;9,84;13,33;13,93;49,2;49,2;23,83;0;2,42;7,54;0,38;0;0;0;1;0;0
100;102;dump;-E0;2;5,08;5,58;20;20;10;0;0,03;9,85;0,49;0;0;0;0;0;0
100;102;dump;E0;3,43;5,72;6,29;34,35;34,35;15,76;0;0,43;8,74;0,44;0;0;0;1;0;0
100;102;dump;E2;5;5,37;5,84;50;50;24,64;0;0,82;9,41;0,47;0;1;0;0;0;0
100;102;dump;link;9,13;12,75;13,39;45,63;45,63;22,09;0;1,97;7,84;0,39;0;0;1;0;0;0
102;104;dump;-E0;1;5,06;5,56;10;10;4,5;0;0,01;9,89;0,49;0;1;0;0;0;0
102;104;dump;E0;2;8,2;9,02;20;20;10;0;0,78;6,1;0,3;0;0;0;0;0;0
102;104;dump;E2;5,46;5,8;6,33;54,59;54,59;24,51;0;0,72;8,68;0,43;0;1;1;0;0;0
102;104;dump;link;8,66;11,56;12,14;43,31;43,31;20,94;0;1,17;8,65;0,43;0;0;0;1;0;0
104;106;dump;-E2;1;12,99;14,29;10;10;5;0;0,62;3,85;0,19;1;0;0;0;0;0
104;106;dump;E0;3;13,8;15,18;30;30;15;1;1,91;3,62;0,18;1;0;0;0;0;0
104;106;dump;E2;4,42;5,88;6,47;44,21;44,21;20,47;0;0,66;8,5;0,43;0;1;1;0;0;0
104;106;dump;link;7,19;11,43;12,09;35,95;35,95;17,23;0;0,94;8,69;0,43;0;0;0;1;0;0
106;108;dump;-E2;2;6,48;7,13;20;20;10;0;0,46;7,71;0,39;0;0;0;0;0;0
106;108;dump;E0;4;10,6;11,66;40;40;20;2;2,11;4,72;0,24;0;0;0;0;0;0
106;108;dump;E2;5,23;6,28;6,91;52,29;52,29;24,67;0;1,07;7,96;0,4;0;0;1;0;0;0
106;108;dump;link;5,4;11,03;11,77;26,99;26,99;12,64;0;0,58;8,92;0,45;0;0;0;1;0;0
108;110;dump;-E2;2;5,32;5,86;20;20;10;0;0,12;9,39;0,47;0;0;0;0;0;0
108;110;dump;E0;4;24,93;27,43;40;40;20;2;3,2;2,01;0,1;0;0;0;0;0;0
108;110;dump;E2;5,58;5,39;6;55,77;55,77;24,93;0;0,46;9,17;0,46;0;1;1;0;0;0
108;110;dump;link;3,77;11,62;12,2;18,87;18,87;8,71;0;0,53;8,6;0,43;0;0;0;1;0;0
110;112;dump;-E2;1,3;5,56;6,05;13,02;13,02;5,17;0;0,12;9,09;0,45;0;0;0;1;0;0
110;112;dump;-link;1,23;10,72;11,26;6,14;6,14;2,39;0;0,08;9,33;0,47;0;0;1;0;0;0
110;112;dump;E0;4;295,44;324,98;40;40;20;3;3,93;0,17;0,01;0;0;0;0;0;0
110;112;dump;E2;5,04;5,67;6,16;50,36;50,36;22,98;0;0,54;8,93;0,45;0;1;1;0;0;0
110;112;dump;link;2;10,73;11,25;10;10;4,85;0;0,13;9,34;0,47;0;0;0;1;0;0
112;114;dump;-link;2;11,62;12,2;10;10;5;0;0,28;8,61;0,43;0;0;0;0;0;0
112;114;dump;E0;4;7423,01;8165,31;40;40;20;4;4;0,01;0;0;0;0;0;0;0
112;114;dump;E2;4,98;5,74;6,35;49,82;49,82;23;0;0,67;8,66;0,43;0;1;0;0;0;0
112;114;dump;link;0,29;;11,51;1,43;1,43;0,19;0;0,03;9,12;0,46;0;0;0;0;0;0
114;116;dump;-link;2;11,16;11,72;10;10;5;0;0,21;8,96;0,45;0;0;0;0;0;0
114;116;dump;E0;4;100000;100000;40;40;20;4;4;0;0;1;0;0;0;0;0
114;116;dump;E2;3,6;5,78;6,23;35,98;35,98;16,73;0;0,42;8,83;0,44;0;1;0;0;0;0
116;118;dump;-link;2;11,33;11,89;10;10;5;0;0,23;8,83;0,44;0;0;0;0;0;0
116;118;dump;E0;6;16,81;18,49;60;60;30;4;4,22;2,97;0,15;0;0;0;0;0;0
116;118;dump;E2;2;5,59;6,22;20;20;8,69;0;0,23;8,84;0,44;0;1;0;0;0;0
118;120;dump;-link;2;11,85;12,44;10;10;5;0;0,31;8,44;0,42;0;0;0;0;0;0
118;120;dump;E0;6;33,49;36,84;60;60;30;4;5,1;1,49;0,07;0;0;0;0;0;0
120;122;dump;-E2;1;66,06;72,66;10;10;5;0;0,92;0,76;0,04;1;0;0;0;0;0
120;122;dump;-link;2;10,92;11,47;10;10;5;0;0,17;9,15;0,46;0;0;0;0;0;0
120;122;dump;E0;5,65;36,12;27,99;56,54;56,54;25,76;1;4,54;1,97;0,1;0;0;0;1;0;0
120;122;dump;link;1,54;22,71;23,85;7,72;7,72;2,06;0;0,86;4,4;0,22;0;0;1;0;0;0
122;124;dump;-E0;1,93;5,24;5,76;19,33;19,33;8,4;0;0,09;9,54;0,48;0;0;1;0;0;0
122;124;dump;-E2;2;32,95;36,25;20;20;10;0;1,7;1,52;0,08;0;0;0;0;0;0
122;124;dump;-link;0,56;10,11;10,62;2,81;2,81;0,77;0;0,01;9,89;0,49;0;0;0;1;0;0
122;124;dump;E0;4;17,31;16,33;40;40;18,99;0;2,65;3,37;0,17;1;0;0;1;0;0
122;124;dump;link;2,55;12,21;12,82;12,76;12,76;5,48;0;0,46;8,19;0,41;0;0;1;0;0;0
124;126;dump;-E0;2;5,92;6,51;20;20;10;0;0,31;8,44;0,42;0;0;0;0;0;0
124;126;dump;-E2;2;18,46;20,31;20;20;10;0;1,46;2,71;0,14;0;0;0;0;0;0
124;126;dump;E0;4,16;5,34;5,91;41,63;41,63;20,11;0;1,58;9,31;0,47;0;0;0;1;0;0
124;126;dump;link;4,02;11,27;11,84;20,09;20,09;9,93;0;0,45;8,87;0,44;0;0;1;0;0;0
126;128;dump;-E0;2;5,63;6,15;20;20;9,44;0;0,21;8,95;0,45;0;1;0;0;0;0
126;128;dump;-E2;2;12,73;14;20;20;10;0;1,21;3,93;0,2;0;0;0;0;0;0
126;128;dump;E0;2,65;5,84;6,64;26,45;26,45;11,55;0;1,29;8,29;0,41;0;0;0;0;0;0
126;128;dump;link;6;11,67;12,25;30;30;14,19;0;0,86;8,57;0,43;0;0;0;0;0;0
128;130;dump;-E2;2;10,13;11,15;20;20;10;0;1,01;4,93;0,25;0;0;0;0;0;0
128;130;dump;E0;0,75;5,97;6,57;7,45;7,45;2,23;0;0,42;8,37;0,42;0;0;0;1;0;0
128;130;dump;link;7,84;11,62;12,2;39,2;39,2;18,85;0;1,81;8,61;0,43;0;0;1;0;0;0
130;132;dump;-E2;2;8,26;9,09;20;20;10;0;0,79;6,05;0,3;0;0;0;0;0;0
130;132;dump;link;8;11,49;12,06;40;40;20;0;1,92;8,7;0,44;0;0;0;0;0;0
132;134;dump;-E2;2;20,89;22,98;20;20;10;0;1,52;2,39;0,12;0;0;0;0;0;0
132;134;dump;link;8;15,52;16,3;40;40;20;0;3,61;6,44;0,32;0;0;0;0;0;0
134;136;dump;-E2;2;1554,64;1710,1;20;20;10;2;1,99;0,03;0;0;0;0;0;0;0
134;136;dump;E0;1;10,37;11,41;10;10;5;0;0,52;4,82;0,24;1;0;0;0;0;0
134;136;dump;link;8;22,56;23,68;40;40;20;2;5,34;4,43;0,22;0;0;0;0;0;0
136;138;dump;-E2;2;14590,27;16049,3;20;20;10;2;2;0;0;0;0;0;0;0;0
136;138;dump;E0;3;7,89;8,68;30;30;15;0;1,1;6,34;0,32;1;0;0;0;0;0
136;138;dump;link;8;53,2;55,86;40;40;20;4;7;1,88;0,09;0;0;0;0;0;0
138;140;dump;-E2;2;;100000;20;20;10;2;2;0;0;0;0;0;0;0;0
138;140;dump;E0;5;8,14;8,96;50;50;25;0;1,93;6,14;0,31;1;0;0;0;0;0
138;140;dump;link;8;279,01;292,96;40;40;20;5;7,82;0,36;0,02;0;0;0;0;0;0
140;142;dump;-E2;2;82,3;83,93;20;20;9,95;0;1,87;0,66;0,03;0;0;0;1;0;0
140;142;dump;-link;0,24;113,74;119,43;1,19;1,19;0,01;0;0,22;0,88;0,04;0;0;1;0;0;0
140;142;dump;E0;5,24;7,25;7,74;52,4;52,4;24,83;0;1,51;7,11;0,36;1;0;0;1;0;0
140;142;dump;E2;1,66;9,18;10,1;16,58;16,58;5,09;0;0,76;5,44;0,27;0;0;1;0;0;0
140;142;dump;link;8,71;50,48;45,52;43,56;43,56;19,96;4;6,71;2,31;0,12;0;0;1;1;0;0
142;144;dump;-E2;2;;34,34;20;20;6,44;0;1,68;1,6;0,08;0;0;0;0;0;0
