timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
25.00;90.00;f1.0;E2_0;46.31;0.00;9.06;CarA;146.31;-1.60
25.00;270.00;f2.0;-link_0;0.27;0.00;1.99;CarA;99.73;1.60
25.00;270.00;test0;-link_0;12.09;0.00;3.91;test;87.91;1.60
26.00;90.00;f1.1;E0_0;5.10;0.00;4.91;CarC;-44.90;-1.60
26.00;270.00;f2.0;-link_0;4.03;0.00;3.76;CarA;95.97;1.60
26.00;270.00;test0;-link_0;16.52;0.00;4.43;test;83.48;1.60
27.00;90.00;f1.1;E0_0;12.60;0.00;7.50;CarC;-37.40;-1.60
27.00;90.00;f1.2;E0_0;5.10;0.00;3.51;CarB;-44.90;-1.60
27.00;270.00;f2.0;-link_0;6.84;0.00;2.81;CarA;93.16;1.60
27.00;270.00;test0;-link_0;21.48;0.00;4.96;test;78.52;1.60
28.00;90.00;f1.1;E0_0;21.48;0.00;8.88;CarC;-28.52;-1.60
28.00;90.00;f1.2;E0_0;8.54;0.00;3.44;CarB;-41.46;-1.60
28.00;270.00;f2.0;-link_0;10.71;0.00;3.87;CarA;89.29;1.60
28.00;270.00;test0;-link_0;27.20;0.00;5.72;test;72.80;1.60
29.00;90.00;f1.1;E0_0;31.08;0.00;9.60;CarC;-18.92;-1.60
29.00;90.00;f1.2;E0_0;15.69;0.00;7.14;CarB;-34.31;-1.60
29.00;270.00;f2.0;-link_0;15.05;0.00;4.34;CarA;84.95;1.60
29.00;270.00;test0;-link_0;33.71;0.00;6.51;test;66.29;1.60
30.00;90.00;f1.1;E0_0;39.79;0.00;8.71;CarC;-10.21;-1.60
30.00;90.00;f1.2;E0_0;22.65;0.00;6.96;CarB;-27.35;-1.60
30.00;90.00;f1.3;E0_0;5.10;0.00;0.44;CarA;-44.90;-1.60
30.00;270.00;f2.0;-link_0;20.85;0.00;5.80;CarA;79.15;1.60
30.00;270.00;test0;-link_0;40.64;0.00;6.93;test;59.36;1.60
31.00;90.00;f1.1;E0_0;48.79;0.00;9.00;CarC;-1.21;-1.60
31.00;90.00;f1.2;E0_0;30.22;0.00;7.58;CarB;-19.78;-1.60
31.00;90.00;f1.3;E0_0;8.65;0.00;3.55;CarA;-41.35;-1.60
31.00;270.00;f2.0;-link_0;27.80;0.00;6.96;CarA;72.20;1.60
31.00;270.00;test0;-link_0;48.19;0.00;7.55;test;51.81;1.60
32.00;90.00;f1.1;link_0;8.63;0.00;9.94;CarC;8.63;-1.60
32.00;90.00;f1.2;E0_0;39.05;0.00;8.83;CarB;-10.95;-1.60
32.00;90.00;f1.3;E0_0;15.89;0.00;7.24;CarA;-34.11;-1.60
32.00;90.00;f1.4;E0_0;5.10;0.00;2.48;CarC;-44.90;-1.60
32.00;270.00;f2.0;-link_0;35.84;0.00;8.03;CarA;64.16;1.60
32.00;270.00;test0;-link_0;56.26;0.00;8.07;test;43.74;1.60
33.00;90.00;f1.1;link_0;17.56;0.00;8.93;CarC;17.56;-1.60
33.00;90.00;f1.2;E0_0;48.63;0.00;9.58;CarB;-1.37;-1.60
33.00;90.00;f1.3;E0_0;25.33;0.00;9.44;CarA;-24.67;-1.60
33.00;90.00;f1.4;E0_0;9.62;0.00;4.52;CarC;-40.38;-1.60
33.00;270.00;f2.0;-link_0;42.81;0.00;6.97;CarA;57.19;1.60
33.00;270.00;test0;-link_0;64.89;0.00;8.64;test;35.11;1.60
34.00;90.00;f1.1;link_0;26.87;0.00;9.31;CarC;26.87;-1.60
34.00;90.00;f1.2;link_0;7.23;0.00;8.70;CarB;7.23;-1.60
34.00;90.00;f1.3;E0_0;34.06;0.00;8.73;CarA;-15.94;-1.60
34.00;90.00;f1.4;E0_0;17.12;0.00;7.50;CarC;-32.88;-1.60
34.00;90.00;f1.5;E0_0;5.10;0.00;5.45;CarB;-44.90;-1.60
34.00;270.00;f2.0;-link_0;52.03;0.00;9.22;CarA;47.97;1.60
34.00;270.00;test0;-link_0;73.96;0.00;9.07;test;26.04;1.60
35.00;90.00;f1.1;link_0;35.41;0.00;8.53;CarC;35.41;-1.60
35.00;90.00;f1.2;link_0;16.04;0.00;8.82;CarB;16.04;-1.60
35.00;90.00;f1.3;E0_0;42.29;0.00;8.24;CarA;-7.71;-1.60
35.00;90.00;f1.4;E0_0;26.63;0.00;9.51;CarC;-23.37;-1.60
35.00;90.00;f1.5;E0_0;9.31;0.00;4.21;CarB;-40.69;-1.60
35.00;270.00;f2.0;-link_0;59.25;0.00;7.22;CarA;40.75;1.60
35.00;270.00;test0;-link_0;83.52;0.00;9.56;test;16.48;1.60
36.00;90.00;f1.1;link_0;44.72;0.00;9.31;CarC;44.72;-1.60
36.00;90.00;f1.2;link_0;24.00;0.00;7.96;CarB;24.00;-1.60
36.00;90.00;f1.3;link_0;0.16;0.00;7.97;CarA;0.16;-1.60
36.00;90.00;f1.4;E0_0;35.05;0.00;8.42;CarC;-14.95;-1.60
36.00;90.00;f1.5;E0_0;16.67;0.00;7.36;CarB;-33.33;-1.60
36.00;90.00;f1.6;E0_0;5.10;0.00;6.21;CarD;-44.90;-1.60
36.00;270.00;f2.0;-link_0;68.30;0.00;9.05;CarA;31.70;1.60
36.00;270.00;f2.1;-E2_0;5.10;0.00;0.06;CarC;144.90;1.60
36.00;270.00;test0;-link_0;93.32;0.00;9.80;test;6.68;1.60
37.00;90.00;f1.1;link_0;54.41;0.00;9.70;CarC;54.41;-1.60
37.00;90.00;f1.2;link_0;33.02;0.00;9.02;CarB;33.02;-1.60
37.00;90.00;f1.3;link_0;7.63;0.00;7.47;CarA;7.63;-1.60
37.00;90.00;f1.4;E0_0;43.08;0.00;8.03;CarC;-6.92;-1.60
37.00;90.00;f1.5;E0_0;24.73;0.00;8.06;CarB;-25.27;-1.60
37.00;90.00;f1.6;E0_0;10.57;0.00;5.47;CarD;-39.43;-1.60
37.00;270.00;f2.0;-link_0;78.28;0.00;9.98;CarA;21.72;1.60
37.00;270.00;f2.1;-E2_0;7.79;0.00;2.69;CarC;142.21;1.60
37.00;270.00;test0;-E0_0;2.95;0.00;9.73;test;-2.95;1.60
38.00;90.00;f1.1;link_0;63.19;0.00;8.78;CarC;63.19;-1.60
38.00;90.00;f1.2;link_0;41.88;0.00;8.86;CarB;41.88;-1.60
38.00;90.00;f1.3;link_0;16.48;0.00;8.85;CarA;16.48;-1.60
38.00;90.00;f1.4;E0_0;50.00;0.00;6.92;CarC;-0.00;-1.60
38.00;90.00;f1.5;E0_0;33.01;0.00;8.28;CarB;-16.99;-1.60
38.00;90.00;f1.6;E0_0;17.74;0.00;7.16;CarD;-32.26;-1.60
38.00;270.00;f2.0;-link_0;86.73;0.00;8.45;CarA;13.27;1.60
38.00;270.00;f2.1;-E2_0;12.84;0.00;5.05;CarC;137.16;1.60
38.00;270.00;test0;-E0_0;12.78;0.00;9.82;test;-12.78;1.60
39.00;90.00;f1.1;link_0;71.75;0.00;8.56;CarC;71.75;-1.60
39.00;90.00;f1.2;link_0;51.54;0.00;9.66;CarB;51.54;-1.60
39.00;90.00;f1.3;link_0;24.66;0.00;8.17;CarA;24.66;-1.60
39.00;90.00;f1.4;link_0;9.23;0.00;9.34;CarC;9.23;-1.60
39.00;90.00;f1.5;E0_0;40.84;0.00;7.82;CarB;-9.16;-1.60
39.00;90.00;f1.6;E0_0;25.57;0.00;7.84;CarD;-24.43;-1.60
39.00;270.00;f2.0;-link_0;94.90;0.00;8.17;CarA;5.10;1.60
39.00;270.00;f2.1;-E2_0;19.74;0.00;6.90;CarC;130.26;1.60
39.00;270.00;test0;-E0_0;22.58;0.00;9.80;test;-22.58;1.60
40.00;90.00;f1.1;link_0;81.56;0.00;9.81;CarC;81.56;-1.60
40.00;90.00;f1.2;link_0;60.15;0.00;8.61;CarB;60.15;-1.60
40.00;90.00;f1.3;link_0;32.43;0.00;7.78;CarA;32.43;-1.60
40.00;90.00;f1.4;link_0;16.62;0.00;7.39;CarC;16.62;-1.60
40.00;90.00;f1.5;E0_0;46.27;0.00;5.44;CarB;-3.73;-1.60
40.00;90.00;f1.6;E0_0;33.53;0.00;7.95;CarD;-16.47;-1.60
40.00;270.00;f2.0;-E0_0;2.94;0.00;8.13;CarA;-2.94;1.60
40.00;270.00;f2.1;-E2_0;28.35;0.00;8.60;CarC;121.65;1.60
40.00;270.00;test0;-E0_0;32.57;0.00;9.99;test;-32.57;1.60
41.00;90.00;f1.1;link_0;90.27;0.00;8.71;CarC;90.27;-1.60
41.00;90.00;f1.2;link_0;69.89;0.00;9.74;CarB;69.89;-1.60
41.00;90.00;f1.3;link_0;41.49;0.00;9.05;CarA;41.49;-1.60
41.00;90.00;f1.4;link_0;24.13;0.00;7.50;CarC;24.13;-1.60
41.00;90.00;f1.5;E0_0;48.46;0.00;2.19;CarB;-1.54;-1.60
41.00;90.00;f1.6;E0_0;39.05;0.00;5.52;CarD;-10.95;-1.60
41.00;90.00;f1.7;E0_0;5.10;0.00;6.73;CarA;-44.90;-1.60
41.00;270.00;f2.0;-E0_0;10.67;0.00;7.74;CarA;-10.67;1.60
41.00;270.00;f2.1;-E2_0;38.05;0.00;9.70;CarC;111.95;1.60
41.00;270.00;test0;-E0_0;42.30;0.00;9.73;test;-42.30;1.60
42.00;90.00;f1.1;link_0;99.92;0.00;9.65;CarC;99.92;-1.60
42.00;90.00;f1.2;link_0;78.21;0.00;8.32;CarB;78.21;-1.60
42.00;90.00;f1.3;link_0;51.03;0.00;9.54;CarA;51.03;-1.60
42.00;90.00;f1.4;link_0;32.86;0.00;8.74;CarC;32.86;-1.60
42.00;90.00;f1.5;E0_0;48.80;0.00;0.34;CarB;-1.20;-1.60
42.00;90.00;f1.6;E0_0;41.36;0.00;2.31;CarD;-8.64;-1.60
42.00;90.00;f1.7;E0_0;13.94;0.00;8.84;CarA;-36.06;-1.60
42.00;90.00;f1.8;E0_0;5.10;0.00;4.66;CarA;-44.90;-1.60
42.00;270.00;f2.0;-E0_0;18.87;0.00;8.19;CarA;-18.87;1.60
42.00;270.00;f2.1;-E2_0;47.13;0.00;9.07;CarC;102.87;1.60
43.00;90.00;f1.1;E2_0;8.36;0.00;8.54;CarC;108.36;-1.60
43.00;90.00;f1.2;link_0;86.71;0.00;8.50;CarB;86.71;-1.60
43.00;90.00;f1.3;link_0;58.63;0.00;7.61;CarA;58.63;-1.60
43.00;90.00;f1.4;link_0;42.10;0.00;9.24;CarC;42.10;-1.60
43.00;90.00;f1.5;E0_0;48.91;0.00;0.11;CarB;-1.09;-1.60
43.00;90.00;f1.6;E0_0;42.09;0.00;0.72;CarD;-7.91;-1.60
43.00;90.00;f1.7;E0_0;23.35;0.00;9.41;CarA;-26.65;-1.60
43.00;90.00;f1.8;E0_0;10.17;0.00;5.07;CarA;-39.83;-1.60
43.00;270.00;f2.0;-E0_0;26.54;0.00;7.67;CarA;-26.54;1.60
43.00;270.00;f2.1;-link_0;6.88;0.00;9.85;CarC;93.12;1.60
44.00;90.00;f1.1;E2_0;18.25;0.00;9.89;CarC;118.25;-1.60
44.00;90.00;f1.2;link_0;96.64;0.00;9.93;CarB;96.64;-1.60
44.00;90.00;f1.3;link_0;67.53;0.00;8.89;CarA;67.53;-1.60
44.00;90.00;f1.4;link_0;50.11;0.00;8.01;CarC;50.11;-1.60
44.00;90.00;f1.5;E0_0;48.96;0.00;0.05;CarB;-1.04;-1.60
44.00;90.00;f1.6;E0_0;42.32;0.00;0.23;CarD;-7.68;-1.60
44.00;90.00;f1.7;E0_0;29.75;0.00;6.41;CarA;-20.25;-1.60
44.00;90.00;f1.8;E0_0;17.47;0.00;7.30;CarA;-32.53;-1.60
44.00;270.00;f2.0;-E0_0;34.90;0.00;8.36;CarA;-34.90;1.60
44.00;270.00;f2.1;-link_0;16.38;0.00;9.50;CarC;83.62;1.60
45.00;90.00;f1.1;E2_0;27.24;0.00;8.99;CarC;127.24;-1.60
45.00;90.00;f1.2;E2_0;6.43;0.00;9.89;CarB;106.43;-1.60
45.00;90.00;f1.3;link_0;75.48;0.00;7.95;CarA;75.48;-1.60
45.00;90.00;f1.4;link_0;59.33;0.00;9.22;CarC;59.33;-1.60
45.00;90.00;f1.5;E0_0;49.00;0.00;0.03;CarB;-1.00;-1.60
45.00;90.00;f1.6;E0_0;42.41;0.00;0.10;CarD;-7.59;-1.60
45.00;90.00;f1.7;E0_0;33.42;0.00;3.66;CarA;-16.58;-1.60
45.00;90.00;f1.8;E0_0;23.49;0.00;6.02;CarA;-26.51;-1.60
45.00;270.00;f2.0;-E0_0;43.98;0.00;9.07;CarA;-43.98;1.60
45.00;270.00;f2.1;-link_0;26.00;0.00;9.62;CarC;74.00;1.60
46.00;90.00;f1.1;E2_0;37.10;0.00;9.85;CarC;137.10;-1.60
46.00;90.00;f1.2;E2_0;15.28;0.00;8.86;CarB;115.28;-1.60
46.00;90.00;f1.3;link_0;84.84;0.00;9.37;CarA;84.84;-1.60
46.00;90.00;f1.4;link_0;67.98;0.00;8.66;CarC;67.98;-1.60
46.00;90.00;f1.5;E0_0;49.00;0.00;0.00;CarB;-1.00;-1.60
46.00;90.00;f1.6;E0_0;42.49;0.00;0.08;CarD;-7.51;-1.60
46.00;90.00;f1.7;E0_0;34.89;0.00;1.48;CarA;-15.11;-1.60
46.00;90.00;f1.8;E0_0;26.51;0.00;3.02;CarA;-23.49;-1.60
46.00;270.00;f2.1;-link_0;35.87;0.00;9.87;CarC;64.13;1.60
47.00;90.00;f1.1;E2_0;46.91;0.00;9.81;CarC;146.91;-1.60
47.00;90.00;f1.2;E2_0;24.67;0.00;9.39;CarB;124.67;-1.60
47.00;90.00;f1.3;link_0;93.01;0.00;8.16;CarA;93.01;-1.60
47.00;90.00;f1.4;link_0;77.01;0.00;9.03;CarC;77.01;-1.60
47.00;90.00;f1.5;E0_0;49.00;0.00;0.00;CarB;-1.00;-1.60
47.00;90.00;f1.6;E0_0;42.49;0.00;0.01;CarD;-7.51;-1.60
47.00;90.00;f1.7;E0_0;35.69;0.00;0.80;CarA;-14.31;-1.60
47.00;90.00;f1.8;E0_0;27.51;0.00;1.00;CarA;-22.49;-1.60
47.00;270.00;f2.1;-link_0;45.43;0.00;9.56;CarC;54.57;1.60
48.00;90.00;f1.2;E2_0;33.39;0.00;8.72;CarB;133.39;-1.60
48.00;90.00;f1.3;E2_0;0.49;0.00;7.58;CarA;100.49;-1.60
48.00;90.00;f1.4;link_0;84.82;0.00;7.81;CarC;84.82;-1.60
48.00;90.00;f1.5;E0_0;49.00;0.00;0.00;CarB;-1.00;-1.60
48.00;90.00;f1.6;E0_0;42.50;0.00;0.00;CarD;-7.50;-1.60
48.00;90.00;f1.7;E0_0;35.96;0.00;0.27;CarA;-14.04;-1.60
48.00;90.00;f1.8;E0_0;28.64;0.00;1.13;CarA;-21.36;-1.60
48.00;90.00;f1.9;E0_0;5.10;0.00;8.38;CarD;-44.90;-1.60
48.00;270.00;f2.1;-link_0;55.01;0.00;9.57;CarC;44.99;1.60
49.00;90.00;f1.10;E0_0;5.10;0.00;5.52;CarA;-44.90;-1.60
49.00;90.00;f1.2;E2_0;42.98;0.00;9.59;CarB;142.98;-1.60
49.00;90.00;f1.3;E2_0;9.47;0.00;8.98;CarA;109.47;-1.60
49.00;90.00;f1.4;link_0;92.08;0.00;7.25;CarC;92.08;-1.60
49.00;90.00;f1.5;E0_0;49.00;0.00;0.00;CarB;-1.00;-1.60
49.00;90.00;f1.6;E0_0;42.50;0.00;0.00;CarD;-7.50;-1.60
49.00;90.00;f1.7;E0_0;35.98;0.00;0.02;CarA;-14.02;-1.60
49.00;90.00;f1.8;E0_0;29.26;0.00;0.62;CarA;-20.74;-1.60
49.00;90.00;f1.9;E0_0;15.37;0.00;10.27;CarD;-34.63;-1.60
49.00;270.00;f2.1;-link_0;64.40;0.00;9.40;CarC;35.60;1.60
50.00;90.00;f1.10;E0_0;9.08;0.00;3.98;CarA;-40.92;-1.60
50.00;90.00;f1.3;E2_0;19.43;0.00;9.96;CarA;119.43;-1.60
50.00;90.00;f1.4;E2_0;1.56;0.00;9.58;CarC;101.56;-1.60
50.00;90.00;f1.5;E0_0;49.00;0.00;0.00;CarB;-1.00;-1.60
50.00;90.00;f1.6;E0_0;42.50;0.00;0.00;CarD;-7.50;-1.60
50.00;90.00;f1.7;E0_0;35.99;0.00;0.01;CarA;-14.01;-1.60
50.00;90.00;f1.8;E0_0;29.45;0.00;0.20;CarA;-20.55;-1.60
50.00;90.00;f1.9;E0_0;21.63;0.00;6.27;CarD;-28.37;-1.60
50.00;270.00;f2.1;-link_0;73.49;0.00;9.09;CarC;26.51;1.60
51.00;90.00;f1.10;E0_0;13.35;0.00;4.27;CarA;-36.65;-1.60
51.00;90.00;f1.11;E0_0;5.10;0.00;1.13;CarD;-44.90;-1.60
51.00;90.00;f1.3;E2_0;29.15;0.00;9.72;CarA;129.15;-1.60
51.00;90.00;f1.4;E2_0;10.07;0.00;8.52;CarC;110.07;-1.60
51.00;90.00;f1.5;E0_0;49.00;0.00;0.00;CarB;-1.00;-1.60
51.00;90.00;f1.6;E0_0;42.50;0.00;0.00;CarD;-7.50;-1.60
51.00;90.00;f1.7;E0_0;35.99;0.00;0.00;CarA;-14.01;-1.60
51.00;90.00;f1.8;E0_0;29.48;0.00;0.03;CarA;-20.52;-1.60
51.00;90.00;f1.9;E0_0;22.64;0.00;1.01;CarD;-27.36;-1.60
51.00;270.00;f2.1;-link_0;82.05;0.00;8.55;CarC;17.95;1.60
52.00;90.00;f1.10;E0_0;15.28;0.00;1.93;CarA;-34.72;-1.60
52.00;90.00;f1.11;E0_0;6.16;0.00;1.06;CarD;-43.84;-1.60
52.00;90.00;f1.3;E2_0;36.98;0.00;7.83;CarA;136.98;-1.60
52.00;90.00;f1.4;E2_0;19.01;0.00;8.94;CarC;119.01;-1.60
52.00;90.00;f1.5;E0_0;49.00;0.00;0.00;CarB;-1.00;-1.60
52.00;90.00;f1.6;E0_0;42.50;0.00;0.00;CarD;-7.50;-1.60
52.00;90.00;f1.7;E0_0;36.00;0.00;0.00;CarA;-14.00;-1.60
52.00;90.00;f1.8;E0_0;29.49;0.00;0.01;CarA;-20.51;-1.60
52.00;90.00;f1.9;E0_0;22.89;0.00;0.25;CarD;-27.11;-1.60
52.00;270.00;f2.1;-link_0;91.21;0.00;9.16;CarC;8.79;1.60
53.00;90.00;f1.10;E0_0;16.14;0.00;0.86;CarA;-33.86;-1.60
53.00;90.00;f1.11;E0_0;8.12;0.00;1.96;CarD;-41.88;-1.60
53.00;90.00;f1.3;E2_0;46.79;0.00;9.80;CarA;146.79;-1.60
53.00;90.00;f1.4;E2_0;28.66;0.00;9.65;CarC;128.66;-1.60
53.00;90.00;f1.5;E0_0;49.00;0.00;0.00;CarB;-1.00;-1.60
53.00;90.00;f1.6;E0_0;42.50;0.00;0.00;CarD;-7.50;-1.60
53.00;90.00;f1.7;E0_0;36.00;0.00;0.00;CarA;-14.00;-1.60
53.00;90.00;f1.8;E0_0;29.49;0.00;0.00;CarA;-20.51;-1.60
53.00;90.00;f1.9;E0_0;22.98;0.00;0.08;CarD;-27.02;-1.60
53.00;270.00;f2.1;-link_0;96.31;0.00;5.10;CarC;3.69;1.60
54.00;90.00;f1.10;E0_0;16.46;0.00;0.32;CarA;-33.54;-1.60
54.00;90.00;f1.11;E0_0;9.53;0.00;1.42;CarD;-40.47;-1.60
54.00;90.00;f1.4;E2_0;37.19;0.00;8.54;CarC;137.19;-1.60
54.00;90.00;f1.5;E0_0;49.00;0.00;0.00;CarB;-1.00;-1.60
54.00;90.00;f1.6;E0_0;42.50;0.00;0.00;CarD;-7.50;-1.60
54.00;90.00;f1.7;E0_0;36.00;0.00;0.00;CarA;-14.00;-1.60
54.00;90.00;f1.8;E0_0;29.50;0.00;0.00;CarA;-20.50;-1.60
54.00;90.00;f1.9;E0_0;22.99;0.00;0.01;CarD;-27.01;-1.60
54.00;270.00;f2.1;-link_0;98.18;0.00;1.87;CarC;1.82;1.60
55.00;90.00;f1.10;E0_0;16.48;0.00;0.02;CarA;-33.52;-1.60
55.00;90.00;f1.11;E0_0;9.93;0.00;0.39;CarD;-40.07;-1.60
55.00;90.00;f1.4;E2_0;46.41;0.00;9.22;CarC;146.41;-1.60
55.00;90.00;f1.5;E0_0;49.00;0.00;0.00;CarB;-1.00;-1.60
55.00;90.00;f1.6;E0_0;42.50;0.00;0.00;CarD;-7.50;-1.60
55.00;90.00;f1.7;E0_0;36.00;0.00;0.00;CarA;-14.00;-1.60
55.00;90.00;f1.8;E0_0;29.50;0.00;0.00;CarA;-20.50;-1.60
55.00;90.00;f1.9;E0_0;22.99;0.00;0.00;CarD;-27.01;-1.60
55.00;270.00;f2.1;-link_0;98.99;0.00;0.81;CarC;1.01;1.60
56.00;90.00;f1.10;E0_0;16.49;0.00;0.01;CarA;-33.51;-1.60
56.00;90.00;f1.11;E0_0;9.97;0.00;0.04;CarD;-40.03;-1.60
56.00;90.00;f1.5;E0_0;49.00;0.00;0.00;CarB;-1.00;-1.60
56.00;90.00;f1.6;E0_0;42.50;0.00;0.00;CarD;-7.50;-1.60
56.00;90.00;f1.7;E0_0;36.00;0.00;0.00;CarA;-14.00;-1.60
56.00;90.00;f1.8;E0_0;29.50;0.00;0.00;CarA;-20.50;-1.60
56.00;90.00;f1.9;E0_0;22.99;0.00;0.00;CarD;-27.01;-1.60
56.00;270.00;f2.1;-link_0;99.00;0.00;0.01;CarC;1.00;1.60
57.00;90.00;f1.10;E0_0;16.49;0.00;0.00;CarA;-33.51;-1.60
57.00;90.00;f1.11;E0_0;9.98;0.00;0.01;CarD;-40.02;-1.60
57.00;90.00;f1.5;E0_0;49.00;0.00;0.00;CarB;-1.00;-1.60
57.00;90.00;f1.6;E0_0;42.50;0.00;0.00;CarD;-7.50;-1.60
57.00;90.00;f1.7;E0_0;36.00;0.00;0.00;CarA;-14.00;-1.60
57.00;90.00;f1.8;E0_0;29.50;0.00;0.00;CarA;-20.50;-1.60
57.00;90.00;f1.9;E0_0;22.99;0.00;0.00;CarD;-27.01;-1.60
57.00;270.00;f2.1;-link_0;99.00;0.00;0.00;CarC;1.00;1.60
58.00;90.00;f1.10;E0_0;16.49;0.00;0.00;CarA;-33.51;-1.60
58.00;90.00;f1.11;E0_0;9.99;0.00;0.01;CarD;-40.01;-1.60
58.00;90.00;f1.5;E0_0;49.00;0.00;0.00;CarB;-1.00;-1.60
58.00;90.00;f1.6;E0_0;42.50;0.00;0.00;CarD;-7.50;-1.60
58.00;90.00;f1.7;E0_0;36.00;0.00;0.00;CarA;-14.00;-1.60
58.00;90.00;f1.8;E0_0;29.50;0.00;0.00;CarA;-20.50;-1.60
