timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
20.00;90.00;f1.0;link_0;49.29;0.00;8.84;CarA;49.29;-1.60
20.00;90.00;f1.1;link_0;32.24;0.00;8.04;CarC;32.24;-1.60
20.00;270.00;f2.0;-E0_0;9.37;0.00;8.23;CarA;-9.37;1.60
21.00;90.00;f1.0;link_0;58.59;0.00;9.30;CarA;58.59;-1.60
21.00;90.00;f1.1;link_0;41.85;0.00;9.62;CarC;41.85;-1.60
21.00;90.00;f1.2;E0_0;5.10;0.00;0.44;CarB;-44.90;-1.60
21.00;270.00;f2.0;-E0_0;17.57;0.00;8.19;CarA;-17.57;1.60
22.00;90.00;f1.0;link_0;68.42;0.00;9.83;CarA;68.42;-1.60
22.00;90.00;f1.1;link_0;50.55;0.00;8.70;CarC;50.55;-1.60
22.00;90.00;f1.2;E0_0;8.20;0.00;3.10;CarB;-41.80;-1.60
22.00;270.00;f2.0;-E0_0;25.24;0.00;7.67;CarA;-25.24;1.60
23.00;90.00;f1.0;link_0;77.27;0.00;8.85;CarA;77.27;-1.60
23.00;90.00;f1.1;link_0;59.09;0.00;8.53;CarC;59.09;-1.60
23.00;90.00;f1.2;E0_0;14.10;0.00;5.89;CarB;-35.90;-1.60
23.00;90.00;f1.3;E0_0;5.10;0.00;3.69;CarA;-44.90;-1.60
23.00;270.00;f2.0;-E0_0;33.60;0.00;8.36;CarA;-33.60;1.60
24.00;90.00;f1.0;link_0;86.02;0.00;8.75;CarA;86.02;-1.60
24.00;90.00;f1.1;link_0;68.40;0.00;9.31;CarC;68.40;-1.60
24.00;90.00;f1.2;E0_0;22.48;0.00;8.38;CarB;-27.52;-1.60
24.00;90.00;f1.3;E0_0;8.72;0.00;3.62;CarA;-41.28;-1.60
24.00;270.00;f2.0;-E0_0;42.68;0.00;9.07;CarA;-42.68;1.60
25.00;90.00;f1.0;link_0;94.14;0.00;8.12;CarA;94.14;-1.60
25.00;90.00;f1.1;link_0;78.03;0.00;9.63;CarC;78.03;-1.60
25.00;90.00;f1.2;E0_0;31.95;0.00;9.47;CarB;-18.05;-1.60
25.00;90.00;f1.3;E0_0;14.42;0.00;5.70;CarA;-35.58;-1.60
25.00;90.00;f1.4;E0_0;5.10;0.00;3.52;CarC;-44.90;-1.60
26.00;90.00;f1.0;E2_0;2.81;0.00;8.77;CarA;102.81;-1.60
26.00;90.00;f1.1;link_0;85.48;0.00;7.45;CarC;85.48;-1.60
26.00;90.00;f1.2;E0_0;41.53;0.00;9.58;CarB;-8.47;-1.60
26.00;90.00;f1.3;E0_0;22.85;0.00;8.43;CarA;-27.15;-1.60
26.00;90.00;f1.4;E0_0;7.66;0.00;2.56;CarC;-42.34;-1.60
27.00;90.00;f1.0;E2_0;11.89;0.00;9.08;CarA;111.89;-1.60
27.00;90.00;f1.1;link_0;94.11;0.00;8.63;CarC;94.11;-1.60
27.00;90.00;f1.2;link_0;0.64;0.00;9.21;CarB;0.64;-1.60
27.00;90.00;f1.3;E0_0;30.91;0.00;8.06;CarA;-19.09;-1.60
27.00;90.00;f1.4;E0_0;13.20;0.00;5.54;CarC;-36.80;-1.60
27.00;90.00;f1.5;E0_0;5.10;0.00;2.14;CarB;-44.90;-1.60
28.00;90.00;f1.0;E2_0;21.57;0.00;9.68;CarA;121.57;-1.60
28.00;90.00;f1.1;E2_0;3.16;0.00;9.15;CarC;103.16;-1.60
28.00;90.00;f1.2;link_0;9.72;0.00;9.08;CarB;9.72;-1.60
28.00;90.00;f1.3;E0_0;38.58;0.00;7.67;CarA;-11.42;-1.60
28.00;90.00;f1.4;E0_0;21.67;0.00;8.47;CarC;-28.33;-1.60
28.00;90.00;f1.5;E0_0;6.28;0.00;1.18;CarB;-43.72;-1.60
29.00;90.00;f1.0;E2_0;30.08;0.00;8.51;CarA;130.08;-1.60
29.00;90.00;f1.1;E2_0;12.59;0.00;9.43;CarC;112.59;-1.60
29.00;90.00;f1.2;link_0;17.79;0.00;8.07;CarB;17.79;-1.60
29.00;90.00;f1.3;E0_0;46.28;0.00;7.69;CarA;-3.72;-1.60
29.00;90.00;f1.4;E0_0;30.43;0.00;8.77;CarC;-19.57;-1.60
29.00;90.00;f1.5;E0_0;10.61;0.00;4.33;CarB;-39.39;-1.60
30.00;90.00;f1.0;E2_0;39.83;0.00;9.75;CarA;139.83;-1.60
30.00;90.00;f1.1;E2_0;22.23;0.00;9.64;CarC;122.23;-1.60
30.00;90.00;f1.2;link_0;27.45;0.00;9.66;CarB;27.45;-1.60
30.00;90.00;f1.3;link_0;4.97;0.00;8.80;CarA;4.97;-1.60
30.00;90.00;f1.4;E0_0;38.17;0.00;7.74;CarC;-11.83;-1.60
30.00;90.00;f1.5;E0_0;17.46;0.00;6.85;CarB;-32.54;-1.60
30.00;90.00;f1.6;E0_0;5.10;0.00;6.35;CarD;-44.90;-1.60
31.00;90.00;f1.0;E2_0;48.15;0.00;8.32;CarA;148.15;-1.60
31.00;90.00;f1.1;E2_0;32.08;0.00;9.85;CarC;132.08;-1.60
31.00;90.00;f1.2;link_0;35.99;0.00;8.54;CarB;35.99;-1.60
31.00;90.00;f1.3;link_0;14.66;0.00;9.68;CarA;14.66;-1.60
31.00;90.00;f1.4;E0_0;46.88;0.00;8.70;CarC;-3.12;-1.60
31.00;90.00;f1.5;E0_0;26.43;0.00;8.97;CarB;-23.57;-1.60
31.00;90.00;f1.6;E0_0;11.14;0.00;6.04;CarD;-38.86;-1.60
32.00;90.00;f1.1;E2_0;40.84;0.00;8.76;CarC;140.84;-1.60
32.00;90.00;f1.2;link_0;44.85;0.00;8.86;CarB;44.85;-1.60
32.00;90.00;f1.3;link_0;21.91;0.00;7.25;CarA;21.91;-1.60
32.00;90.00;f1.4;link_0;6.65;0.00;9.87;CarC;6.65;-1.60
32.00;90.00;f1.5;E0_0;36.01;0.00;9.57;CarB;-13.99;-1.60
32.00;90.00;f1.6;E0_0;18.49;0.00;7.35;CarD;-31.51;-1.60
32.00;90.00;f1.7;E0_0;5.10;0.00;3.22;CarC;-44.90;-1.60
33.00;90.00;f1.2;link_0;53.30;0.00;8.46;CarB;53.30;-1.60
33.00;90.00;f1.3;link_0;29.76;0.00;7.86;CarA;29.76;-1.60
33.00;90.00;f1.4;link_0;14.46;0.00;7.81;CarC;14.46;-1.60
33.00;90.00;f1.5;E0_0;45.36;0.00;9.36;CarB;-4.64;-1.60
33.00;90.00;f1.6;E0_0;27.51;0.00;9.01;CarD;-22.49;-1.60
33.00;90.00;f1.7;E0_0;10.73;0.00;5.63;CarC;-39.27;-1.60
34.00;90.00;f1.2;link_0;62.55;0.00;9.24;CarB;62.55;-1.60
34.00;90.00;f1.3;link_0;38.03;0.00;8.26;CarA;38.03;-1.60
34.00;90.00;f1.4;link_0;22.44;0.00;7.98;CarC;22.44;-1.60
34.00;90.00;f1.5;link_0;3.23;0.00;7.97;CarB;3.23;-1.60
34.00;90.00;f1.6;E0_0;36.77;0.00;9.26;CarD;-13.23;-1.60
34.00;90.00;f1.7;E0_0;18.46;0.00;7.73;CarC;-31.54;-1.60
35.00;90.00;f1.2;link_0;71.01;0.00;8.46;CarB;71.01;-1.60
35.00;90.00;f1.3;link_0;47.57;0.00;9.54;CarA;47.57;-1.60
35.00;90.00;f1.4;link_0;29.89;0.00;7.46;CarC;29.89;-1.60
35.00;90.00;f1.5;link_0;10.51;0.00;7.28;CarB;10.51;-1.60
35.00;90.00;f1.6;E0_0;45.32;0.00;8.55;CarD;-4.68;-1.60
35.00;90.00;f1.7;E0_0;27.16;0.00;8.70;CarC;-22.84;-1.60
36.00;90.00;f1.2;link_0;79.50;0.00;8.50;CarB;79.50;-1.60
36.00;90.00;f1.3;link_0;55.14;0.00;7.57;CarA;55.14;-1.60
36.00;90.00;f1.4;link_0;39.13;0.00;9.24;CarC;39.13;-1.60
36.00;90.00;f1.5;link_0;19.55;0.00;9.04;CarB;19.55;-1.60
36.00;90.00;f1.6;link_0;2.80;0.00;7.58;CarD;2.80;-1.60
36.00;90.00;f1.7;E0_0;36.57;0.00;9.41;CarC;-13.43;-1.60
37.00;90.00;f1.2;link_0;88.62;0.00;9.11;CarB;88.62;-1.60
37.00;90.00;f1.3;link_0;63.78;0.00;8.64;CarA;63.78;-1.60
37.00;90.00;f1.4;link_0;47.58;0.00;8.46;CarC;47.58;-1.60
37.00;90.00;f1.5;link_0;27.68;0.00;8.13;CarB;27.68;-1.60
37.00;90.00;f1.6;link_0;11.93;0.00;9.13;CarD;11.93;-1.60
37.00;90.00;f1.7;E0_0;43.82;0.00;7.25;CarC;-6.18;-1.60
38.00;90.00;f1.2;link_0;98.11;0.00;9.49;CarB;98.11;-1.60
38.00;90.00;f1.3;link_0;73.54;0.00;9.76;CarA;73.54;-1.60
38.00;90.00;f1.4;link_0;55.65;0.00;8.07;CarC;55.65;-1.60
38.00;90.00;f1.5;link_0;36.19;0.00;8.51;CarB;36.19;-1.60
38.00;90.00;f1.6;link_0;19.65;0.00;7.72;CarD;19.65;-1.60
38.00;90.00;f1.7;link_0;2.32;0.00;8.60;CarC;2.32;-1.60
39.00;90.00;f1.2;E2_0;6.65;0.00;8.64;CarB;106.65;-1.60
39.00;90.00;f1.3;link_0;81.59;0.00;8.05;CarA;81.59;-1.60
39.00;90.00;f1.4;link_0;65.25;0.00;9.60;CarC;65.25;-1.60
39.00;90.00;f1.5;link_0;45.43;0.00;9.24;CarB;45.43;-1.60
39.00;90.00;f1.6;link_0;28.22;0.00;8.57;CarD;28.22;-1.60
39.00;90.00;f1.7;link_0;9.76;0.00;7.44;CarC;9.76;-1.60
40.00;90.00;f1.2;E2_0;16.24;0.00;9.59;CarB;116.24;-1.60
40.00;90.00;f1.3;link_0;90.65;0.00;9.05;CarA;90.65;-1.60
40.00;90.00;f1.4;link_0;73.67;0.00;8.42;CarC;73.67;-1.60
40.00;90.00;f1.5;link_0;53.78;0.00;8.35;CarB;53.78;-1.60
40.00;90.00;f1.6;link_0;37.44;0.00;9.22;CarD;37.44;-1.60
40.00;90.00;f1.7;link_0;18.60;0.00;8.84;CarC;18.60;-1.60
41.00;90.00;f1.2;E2_0;24.96;0.00;8.72;CarB;124.96;-1.60
41.00;90.00;f1.3;E2_0;0.08;0.00;9.53;CarA;100.08;-1.60
41.00;90.00;f1.4;link_0;82.42;0.00;8.75;CarC;82.42;-1.60
41.00;90.00;f1.5;link_0;62.19;0.00;8.42;CarB;62.19;-1.60
41.00;90.00;f1.6;link_0;46.24;0.00;8.80;CarD;46.24;-1.60
41.00;90.00;f1.7;link_0;27.57;0.00;8.97;CarC;27.57;-1.60
42.00;90.00;f1.2;E2_0;34.55;0.00;9.59;CarB;134.55;-1.60
42.00;90.00;f1.3;E2_0;9.06;0.00;8.98;CarA;109.06;-1.60
42.00;90.00;f1.4;link_0;91.70;0.00;9.28;CarC;91.70;-1.60
42.00;90.00;f1.5;link_0;70.51;0.00;8.32;CarB;70.51;-1.60
42.00;90.00;f1.6;link_0;54.27;0.00;8.03;CarD;54.27;-1.60
42.00;90.00;f1.7;link_0;36.31;0.00;8.74;CarC;36.31;-1.60
43.00;90.00;f1.2;E2_0;42.55;0.00;8.00;CarB;142.55;-1.60
43.00;90.00;f1.3;E2_0;19.02;0.00;9.96;CarA;119.02;-1.60
43.00;90.00;f1.4;E2_0;1.06;0.00;9.46;CarC;101.06;-1.60
43.00;90.00;f1.5;link_0;79.76;0.00;9.25;CarB;79.76;-1.60
43.00;90.00;f1.6;link_0;63.29;0.00;9.02;CarD;63.29;-1.60
43.00;90.00;f1.7;link_0;45.28;0.00;8.97;CarC;45.28;-1.60
44.00;90.00;f1.3;E2_0;26.31;0.00;7.28;CarA;126.31;-1.60
44.00;90.00;f1.4;E2_0;9.76;0.00;8.70;CarC;109.76;-1.60
44.00;90.00;f1.5;link_0;88.38;0.00;8.62;CarB;88.38;-1.60
44.00;90.00;f1.6;link_0;72.66;0.00;9.38;CarD;72.66;-1.60
44.00;90.00;f1.7;link_0;54.62;0.00;9.33;CarC;54.62;-1.60
45.00;90.00;f1.3;E2_0;34.53;0.00;8.23;CarA;134.53;-1.60
45.00;90.00;f1.4;E2_0;18.31;0.00;8.55;CarC;118.31;-1.60
45.00;90.00;f1.5;link_0;97.63;0.00;9.26;CarB;97.63;-1.60
45.00;90.00;f1.6;link_0;81.15;0.00;8.49;CarD;81.15;-1.60
45.00;90.00;f1.7;link_0;64.41;0.00;9.79;CarC;64.41;-1.60
46.00;90.00;f1.3;E2_0;44.53;0.00;9.99;CarA;144.53;-1.60
46.00;90.00;f1.4;E2_0;26.29;0.00;7.98;CarC;126.29;-1.60
46.00;90.00;f1.5;E2_0;5.53;0.00;7.99;CarB;105.53;-1.60
46.00;90.00;f1.6;link_0;90.05;0.00;8.90;CarD;90.05;-1.60
46.00;90.00;f1.7;link_0;72.07;0.00;7.66;CarC;72.07;-1.60
47.00;90.00;f1.4;E2_0;35.51;0.00;9.22;CarC;135.51;-1.60
47.00;90.00;f1.5;E2_0;14.51;0.00;8.98;CarB;114.51;-1.60
47.00;90.00;f1.6;link_0;97.68;0.00;7.63;CarD;97.68;-1.60
47.00;90.00;f1.7;link_0;80.93;0.00;8.86;CarC;80.93;-1.60
48.00;90.00;f1.4;E2_0;44.22;0.00;8.71;CarC;144.22;-1.60
48.00;90.00;f1.5;E2_0;24.03;0.00;9.52;CarB;124.03;-1.60
48.00;90.00;f1.6;E2_0;6.22;0.00;8.65;CarD;106.22;-1.60
48.00;90.00;f1.7;link_0;89.14;0.00;8.21;CarC;89.14;-1.60
49.00;90.00;f1.5;E2_0;32.05;0.00;8.02;CarB;132.05;-1.60
49.00;90.00;f1.6;E2_0;15.65;0.00;9.42;CarD;115.65;-1.60
49.00;90.00;f1.7;link_0;97.51;0.00;8.37;CarC;97.51;-1.60
50.00;90.00;f1.5;E2_0;41.12;0.00;9.07;CarB;141.12;-1.60
50.00;90.00;f1.6;E2_0;24.04;0.00;8.39;CarD;124.04;-1.60
50.00;90.00;f1.7;E2_0;7.35;0.00;9.94;CarC;107.35;-1.60
51.00;90.00;f1.6;E2_0;33.66;0.00;9.62;CarD;133.66;-1.60
51.00;90.00;f1.7;E2_0;15.29;0.00;7.94;CarC;115.29;-1.60
52.00;90.00;f1.6;E2_0;42.70;0.00;9.04;CarD;142.70;-1.60
52.00;90.00;f1.7;E2_0;24.25;0.00;8.96;CarC;124.25;-1.60
52.00;90.00;f1.8;E0_0;5.10;0.00;6.84;CarA;-44.90;-1.60
53.00;90.00;f1.7;E2_0;34.01;0.00;9.76;CarC;134.01;-1.60
53.00;90.00;f1.8;E0_0;13.63;0.00;8.53;CarA;-36.37;-1.60
54.00;90.00;f1.7;E2_0;43.21;0.00;9.20;CarC;143.21;-1.60
54.00;90.00;f1.8;E0_0;21.23;0.00;7.60;CarA;-28.77;-1.60
54.00;90.00;f1.9;E0_0;5.10;0.00;0.46;CarA;-44.90;-1.60
55.00;90.00;f1.8;E0_0;29.89;0.00;8.66;CarA;-20.11;-1.60
55.00;90.00;f1.9;E0_0;10.16;0.00;5.06;CarA;-39.84;-1.60
56.00;90.00;f1.8;E0_0;38.22;0.00;8.33;CarA;-11.78;-1.60
56.00;90.00;f1.9;E0_0;19.09;0.00;8.93;CarA;-30.91;-1.60
57.00;90.00;f1.8;E0_0;48.04;0.00;9.82;CarA;-1.96;-1.60
57.00;90.00;f1.9;E0_0;28.54;0.00;9.45;CarA;-21.46;-1.60
58.00;90.00;f1.8;link_0;7.52;0.00;9.58;CarA;7.52;-1.60
58.00;90.00;f1.9;E0_0;36.50;0.00;7.96;CarA;-13.50;-1.60
59.00;90.00;f1.8;link_0;16.36;0.00;8.84;CarA;16.36;-1.60
59.00;90.00;f1.9;E0_0;44.24;0.00;7.74;CarA;-5.76;-1.60
60.00;90.00;f1.8;link_0;24.57;0.00;8.22;CarA;24.57;-1.60
60.00;90.00;f1.9;link_0;1.65;0.00;7.50;CarA;1.65;-1.60
60.00;270.00;test1;-E2_0;5.10;0.00;5.13;test;144.90;1.60
61.00;90.00;f1.8;link_0;32.53;0.00;7.96;CarA;32.53;-1.60
61.00;90.00;f1.9;link_0;10.78;0.00;9.14;CarA;10.78;-1.60
61.00;270.00;test1;-E2_0;10.83;0.00;5.73;test;139.17;1.60
62.00;90.00;f1.10;E0_0;5.10;0.00;3.07;CarC;-44.90;-1.60
62.00;90.00;f1.8;link_0;40.97;0.00;8.44;CarA;40.97;-1.60
62.00;90.00;f1.9;link_0;19.03;0.00;8.25;CarA;19.03;-1.60
62.00;270.00;test1;-E2_0;17.17;0.00;6.33;test;132.83;1.60
63.00;90.00;f1.10;E0_0;10.28;0.00;5.18;CarC;-39.72;-1.60
63.00;90.00;f1.8;link_0;50.54;0.00;9.57;CarA;50.54;-1.60
63.00;90.00;f1.9;link_0;27.18;0.00;8.15;CarA;27.18;-1.60
63.00;270.00;test1;-E2_0;24.04;0.00;6.88;test;125.96;1.60
64.00;90.00;f1.10;E0_0;17.65;0.00;7.37;CarC;-32.35;-1.60
64.00;90.00;f1.8;link_0;58.05;0.00;7.50;CarA;58.05;-1.60
64.00;90.00;f1.9;link_0;36.56;0.00;9.38;CarA;36.56;-1.60
64.00;270.00;test1;-E2_0;31.44;0.00;7.39;test;118.56;1.60
65.00;90.00;f1.10;E0_0;26.24;0.00;8.59;CarC;-23.76;-1.60
65.00;90.00;f1.8;link_0;66.94;0.00;8.89;CarA;66.94;-1.60
65.00;90.00;f1.9;link_0;45.23;0.00;8.67;CarA;45.23;-1.60
65.00;270.00;test1;-E2_0;39.62;0.00;8.18;test;110.38;1.60
66.00;90.00;f1.10;E0_0;34.84;0.00;8.59;CarC;-15.16;-1.60
66.00;90.00;f1.8;link_0;75.00;0.00;8.07;CarA;75.00;-1.60
66.00;90.00;f1.9;link_0;54.86;0.00;9.63;CarA;54.86;-1.60
66.00;270.00;test1;-E2_0;48.50;0.00;8.88;test;101.50;1.60
67.00;90.00;f1.10;E0_0;43.42;0.00;8.59;CarC;-6.58;-1.60
67.00;90.00;f1.8;link_0;84.58;0.00;9.58;CarA;84.58;-1.60
67.00;90.00;f1.9;link_0;64.16;0.00;9.30;CarA;64.16;-1.60
67.00;270.00;test1;-link_0;7.82;0.00;9.42;test;92.18;1.60
68.00;90.00;f1.10;link_0;3.03;0.00;9.70;CarC;3.03;-1.60
68.00;90.00;f1.8;link_0;93.04;0.00;8.46;CarA;93.04;-1.60
68.00;90.00;f1.9;link_0;71.82;0.00;7.66;CarA;71.82;-1.60
68.00;270.00;test1;-link_0;17.78;0.00;9.97;test;82.22;1.60
69.00;90.00;f1.10;link_0;12.78;0.00;9.75;CarC;12.78;-1.60
69.00;90.00;f1.8;E2_0;0.83;0.00;7.89;CarA;100.83;-1.60
69.00;90.00;f1.9;link_0;80.70;0.00;8.88;CarA;80.70;-1.60
69.00;270.00;test1;-link_0;27.47;0.00;9.69;test;72.53;1.60
70.00;90.00;f1.10;link_0;22.13;0.00;9.35;CarC;22.13;-1.60
70.00;90.00;f1.11;E0_0;5.10;0.00;6.33;CarA;-44.90;-1.60
70.00;90.00;f1.8;E2_0;9.52;0.00;8.69;CarA;109.52;-1.60
70.00;90.00;f1.9;link_0;90.28;0.00;9.57;CarA;90.28;-1.60
70.00;270.00;test1;-link_0;37.10;0.00;9.63;test;62.90;1.60
71.00;90.00;f1.10;link_0;30.80;0.00;8.67;CarC;30.80;-1.60
71.00;90.00;f1.11;E0_0;13.46;0.00;8.36;CarA;-36.54;-1.60
71.00;90.00;f1.8;E2_0;17.89;0.00;8.37;CarA;117.89;-1.60
71.00;90.00;f1.9;link_0;99.77;0.00;9.50;CarA;99.77;-1.60
71.00;270.00;test1;-link_0;46.91;0.00;9.80;test;53.09;1.60
72.00;90.00;f1.10;link_0;40.54;0.00;9.73;CarC;40.54;-1.60
72.00;90.00;f1.11;E0_0;21.01;0.00;7.55;CarA;-28.99;-1.60
72.00;90.00;f1.8;E2_0;25.72;0.00;7.83;CarA;125.72;-1.60
72.00;90.00;f1.9;E2_0;6.73;0.00;7.06;CarA;106.73;-1.60
72.00;270.00;test1;-link_0;56.76;0.00;9.85;test;43.24;1.60
73.00;90.00;f1.10;link_0;49.36;0.00;8.82;CarC;49.36;-1.60
73.00;90.00;f1.11;E0_0;28.64;0.00;7.64;CarA;-21.36;-1.60
73.00;90.00;f1.8;E2_0;35.66;0.00;9.94;CarA;135.66;-1.60
73.00;90.00;f1.9;E2_0;13.95;0.00;7.22;CarA;113.95;-1.60
73.00;270.00;test1;-link_0;66.49;0.00;9.73;test;33.51;1.60
74.00;90.00;f1.10;link_0;59.18;0.00;9.82;CarC;59.18;-1.60
74.00;90.00;f1.11;E0_0;36.89;0.00;8.25;CarA;-13.11;-1.60
74.00;90.00;f1.8;E2_0;45.10;0.00;9.44;CarA;145.10;-1.60
74.00;90.00;f1.9;E2_0;21.84;0.00;7.89;CarA;121.84;-1.60
74.00;270.00;test1;-link_0;76.48;0.00;10.00;test;23.52;1.60
75.00;90.00;f1.10;link_0;67.99;0.00;8.81;CarC;67.99;-1.60
75.00;90.00;f1.11;E0_0;45.64;0.00;8.75;CarA;-4.36;-1.60
75.00;90.00;f1.9;E2_0;30.92;0.00;9.08;CarA;130.92;-1.60
75.00;270.00;test1;-link_0;86.24;0.00;9.75;test;13.76;1.60
76.00;90.00;f1.10;link_0;77.59;0.00;9.60;CarC;77.59;-1.60
76.00;90.00;f1.11;link_0;5.26;0.00;9.72;CarA;5.26;-1.60
76.00;90.00;f1.9;E2_0;38.82;0.00;7.90;CarA;138.82;-1.60
76.00;270.00;test1;-link_0;95.94;0.00;9.71;test;4.06;1.60
77.00;90.00;f1.10;link_0;86.90;0.00;9.31;CarC;86.90;-1.60
77.00;90.00;f1.11;link_0;12.94;0.00;7.68;CarA;12.94;-1.60
77.00;90.00;f1.9;E2_0;47.67;0.00;8.85;CarA;147.67;-1.60
77.00;270.00;test1;-E0_0;5.54;0.00;9.70;test;-5.54;1.60
78.00;90.00;f1.10;link_0;95.98;0.00;9.08;CarC;95.98;-1.60
78.00;90.00;f1.11;link_0;20.80;0.00;7.86;CarA;20.80;-1.60
78.00;270.00;test1;-E0_0;15.37;0.00;9.82;test;-15.37;1.60
79.00;90.00;f1.10;E2_0;5.75;0.00;9.87;CarC;105.75;-1.60
79.00;90.00;f1.11;link_0;29.03;0.00;8.23;CarA;29.03;-1.60
79.00;270.00;test1;-E0_0;25.11;0.00;9.74;test;-25.11;1.60
80.00;90.00;f1.10;E2_0;14.85;0.00;9.11;CarC;114.85;-1.60
80.00;90.00;f1.11;link_0;38.70;0.00;9.67;CarA;38.70;-1.60
80.00;90.00;f1.12;E0_0;5.10;0.00;9.39;CarC;-44.90;-1.60
