Generations;0;1;2;3;4
0;-0.012374571515032524;-0.017005883469129898;-0.014209332660669805;-0.015312324468507728;-0.015160223492562443
1;-0.01034198046803944;-0.010149172861073722;-0.014209332660669805;-0.013881081391749458;-0.012941454220567136
2;-0.010070145344706639;-0.010149172861073722;-0.010147095485464962;-0.009735913339660751;-0.012941454220567136
3;-0.009512705618321992;-0.009811204204376011;-0.010147095485464962;-0.006785157654145798;-0.008496833658619562
4;-0.0068561202501333214;-0.007382473020568508;-0.007090890895134554;-0.006785157654145798;-0.007149579740347225
5;-0.0068561202501333214;-0.006862031926408101;-0.007090890895134554;-0.0036319061459680058;-0.007149579740347225
6;-0.0068561202501333214;-0.006862031926408101;-0.007090890895134554;-0.0036319061459680058;-0.007149579740347225
7;-0.0068561202501333214;-0.006862031926408101;-0.006954684082156921;-0.0036319061459680058;-0.007149579740347225
8;-0.0068561202501333214;-0.006862031926408101;-0.006954684082156921;-0.0036319061459680058;-0.007064345512151797
9;-0.0068561202501333214;-0.00630806826896959;-0.006954684082156921;-0.0036319061459680058;-0.006696142091581291
10;-0.00683710804113021;-0.00630806826896959;-0.006954684082156921;-0.0036319061459680058;-0.006696142091581291
11;-0.005777955853312256;-0.00630806826896959;-0.005684718790152514;-0.0036319061459680058;-0.006451110896572776
12;-0.004772975430033612;-0.004535880806707905;-0.005684718790152514;-0.0036319061459680058;-0.006451110896572776
13;-0.004302523566912741;-0.004535880806707905;-0.005520154969318473;-0.0036319061459680058;-0.0040197478289969195
14;-0.004302523566912741;-0.0034152590860120503;-0.004003957049770861;-0.0036319061459680058;-0.0040197478289969195
15;-0.004302523566912741;-0.0034152590860120503;-0.004003957049770861;-0.0036319061459680058;-0.003786485616459015
16;-0.004302523566912741;-0.0034152590860120503;-0.004003957049770861;-0.0036319061459680058;-0.003786485616459015
17;-0.004302523566912741;-0.0034152590860120503;-0.004003957049770861;-0.0036319061459680058;-0.003786485616459015
18;-0.004302523566912741;-0.0034152590860120503;-0.004003957049770861;-0.003381666449372772;-0.003786485616459015
19;-0.004302523566912741;-0.0034152590860120503;-0.004003957049770861;-0.003381666449372772;-0.003786485616459015
20;-0.0037833800100383758;-0.0034152590860120503;-0.004003957049770861;-0.003381666449372772;-0.003786485616459015
21;-0.0037833800100383758;-0.0034152590860120503;-0.004003957049770861;-0.003193790270449868;-0.003786485616459015
22;-0.0037833800100383758;-0.0034152590860120503;-0.004003957049770861;-0.003193790270449868;-0.003786485616459015
23;-0.003645519780525369;-0.0034152590860120503;-0.003271125671596468;-0.003193790270449868;-0.003786485616459015
24;-0.003645519780525369;-0.0034152590860120503;-0.003271125671596468;-0.003193790270449868;-0.003709118757403922
25;-0.003645519780525369;-0.0033386505398255583;-0.003271125671596468;-0.003193790270449868;-0.003709118757403922
26;-0.003645519780525369;-0.0033386505398255583;-0.003271125671596468;-0.003193790270449868;-0.003709118757403922
27;-0.003645519780525369;-0.0033386505398255583;-0.003271125671596468;-0.003193790270449868;-0.003709118757403922
28;-0.0035906634559193934;-0.0033386505398255583;-0.003271125671596468;-0.003193790270449868;-0.002709982612228734
29;-0.0035906634559193934;-0.0033386505398255583;-0.003271125671596468;-0.003193790270449868;-0.002709982612228734
30;-0.0035906634559193934;-0.0030654403086667506;-0.003271125671596468;-0.003193790270449868;-0.002709982612228734
31;-0.0033461941971706446;-0.0030654403086667506;-0.003271125671596468;-0.003193790270449868;-0.002709982612228734
32;-0.0033461941971706446;-0.0030654403086667506;-0.003271125671596468;-0.003193790270449868;-0.002709982612228734
33;-0.0033461941971706446;-0.0030374655270412835;-0.003271125671596468;-0.003193790270449868;-0.0025150898892168307
34;-0.0033461941971706446;-0.0030374655270412835;-0.003271125671596468;-0.003193790270449868;-0.0025150898892168307
35;-0.0033461941971706446;-0.0030374655270412835;-0.003271125671596468;-0.003193790270449868;-0.0025150898892168307
36;-0.0033461941971706446;-0.0030374655270412835;-0.003271125671596468;-0.003193790270449868;-0.0022318945123124896
37;-0.0033461941971706446;-0.002848472706148865;-0.003271125671596468;-0.003193790270449868;-0.0022318945123124896
38;-0.0033461941971706446;-0.002848472706148865;-0.003271125671596468;-0.003193790270449868;-0.0022318945123124896
39;-0.0033461941971706446;-0.002848472706148865;-0.003271125671596468;-0.003193790270449868;-0.0022318945123124896
40;-0.003116532542608848;-0.002848472706148865;-0.003271125671596468;-0.003193790270449868;-0.0021825622045219617
