Generations;0;1;2;3;4
0;-0.010223378164762709;-0.009375428847804351;-0.010574927416005664;-0.00943802617935973;-0.011180190048760998
1;-0.009626784976937185;-0.007661559881695527;-0.00784884782962089;-0.008701893195296958;-0.009831737738387985
2;-0.008881688180445131;-0.007054255177491083;-0.007047982331194291;-0.00789037215519841;-0.008995174640975536
3;-0.007319084611402426;-0.006983091637477318;-0.006580059645757094;-0.007180587487362219;-0.008773299947569873
4;-0.006567847520430859;-0.006846808673619242;-0.005967379257107558;-0.006949035265951095;-0.006849941994671056
5;-0.00638980822752972;-0.006468854990836535;-0.005967379257107558;-0.006354032838278662;-0.006447171507642033
6;-0.0062360521119412295;-0.0062636089924498995;-0.005905333803785372;-0.006326181395619326;-0.006099294858068099
7;-0.005989688395240035;-0.005917815338002386;-0.005905333803785372;-0.00610057233621158;-0.006099294858068099
8;-0.0058331451808431274;-0.005862792575361142;-0.005897241000018501;-0.00610057233621158;-0.006053540415995878
9;-0.005775001035875222;-0.00575468890589008;-0.0058897557252877925;-0.0059975111263728806;-0.005988161099873437
10;-0.005766961314602147;-0.00575468890589008;-0.0058897557252877925;-0.00591664943445005;-0.005911149759196191
11;-0.00575603450338873;-0.0056794536646377495;-0.005857570484160115;-0.005780414622781196;-0.005748992924756568
12;-0.005716321523866449;-0.005678470296178498;-0.005857570484160115;-0.005780414622781196;-0.005748992924756568
13;-0.0056763005084315855;-0.005678470296178498;-0.005857570484160115;-0.005780414622781196;-0.005694995170393613
14;-0.005667345715082839;-0.005652042346915061;-0.005857570484160115;-0.005711996396942531;-0.005674696691287745
15;-0.005647007489010271;-0.0056455169434475256;-0.005784999668515984;-0.005632173646503684;-0.005664636504162051
16;-0.005647007489010271;-0.0056455169434475256;-0.005784999668515984;-0.005632173646503684;-0.005663923751680217
17;-0.005637518170510381;-0.005645156398456502;-0.00576744911758893;-0.005632173646503684;-0.005653752115957881
18;-0.005637518170510381;-0.0056331777134678695;-0.005766229289653762;-0.0056245528622499135;-0.005653752115957881
19;-0.005637518170510381;-0.0056331777134678695;-0.005759137958136787;-0.0056245528622499135;-0.005641423938224192
20;-0.0056373456530834885;-0.005632262660735881;-0.005759137958136787;-0.0056245528622499135;-0.005632939912220723
21;-0.005636162429278948;-0.005631005134464285;-0.005758661963247211;-0.0056245528622499135;-0.005632939912220723
22;-0.005636162429278948;-0.005630603067414795;-0.005756041509068849;-0.005624458893413831;-0.005632939912220723
23;-0.0056351105410192585;-0.005630402035746802;-0.005753774395666183;-0.005624301820332211;-0.005632238923927989
24;-0.005633586153879356;-0.005630402035746802;-0.005670415639544971;-0.005624301820332211;-0.005627489392568349
25;-0.005631981718386926;-0.005630402035746802;-0.005666272473757642;-0.00562420784730174;-0.005624396965959409
26;-0.005631349549650443;-0.005630402035746802;-0.005648846560342062;-0.005623292645730764;-0.005624233971164346
27;-0.005631349549650443;-0.005630402035746802;-0.005648846560342062;-0.005623108092224332;-0.0056235503384322195
28;-0.0056310226772100765;-0.005630402035746802;-0.005648846560342062;-0.005623108092224332;-0.0056235503384322195
29;-0.0056310226772100765;-0.005630402035746802;-0.00564487257951201;-0.005623026388371423;-0.0056235503384322195
30;-0.005630510662009488;-0.005630402035746802;-0.00564487257951201;-0.00562242867974032;-0.005623387319097521
31;-0.005630486766130102;-0.005630402035746802;-0.005643738339391682;-0.00562242867974032;-0.005623387319097521
32;-0.005630183740865694;-0.005630402035746802;-0.005643738339391682;-0.00562242867974032;-0.005623387319097521
33;-0.005630155282332312;-0.005630402035746802;-0.005641601709857476;-0.005622348066975809;-0.005620655719883161
34;-0.005629629136997465;-0.005630402035746802;-0.005641601709857476;-0.005622348066975809;-0.005620500264515369
35;-0.0056291063412003345;-0.005630402035746802;-0.005641601709857476;-0.005622348066975809;-0.005620500264515369
36;-0.0056285987774795775;-0.005630402035746802;-0.005641601709857476;-0.005622348066975809;-0.005620500264515369
37;-0.005628384898422772;-0.005630402035746802;-0.005641601709857476;-0.005621646750648135;-0.005620500264515369
38;-0.005628384898422772;-0.005630402035746802;-0.005641590658620009;-0.005621589193206675;-0.005620500264515369
39;-0.005628384898422772;-0.005630402035746802;-0.005638861558468423;-0.005621589193206675;-0.005619321426181064
40;-0.005628384898422772;-0.005630402035746802;-0.005638861558468423;-0.005621589193206675;-0.005619321426181064
41;-0.005627695402512536;-0.005630402035746802;-0.005623576704083304;-0.005621589193206675;-0.005619321426181064
