Generations;0;1;2;3;4
0;-0.015500497837359295;-0.015440595601552077;-0.015558051446334657;-0.015973645661899447;-0.01613632854238403
1;-0.015500497837359295;-0.015440595601552077;-0.015380860895752317;-0.015652670099448547;-0.015349238649069227
2;-0.015291724200232547;-0.015219846680165131;-0.01529544681273275;-0.015223589450915169;-0.015349238649069227
3;-0.01525626253536309;-0.015219846680165131;-0.01524886083627451;-0.015223589450915169;-0.015231358210396792
4;-0.01525626253536309;-0.015212013496930382;-0.015238518521124069;-0.015223589450915169;-0.01522874270503909
5;-0.015199602312476013;-0.015209592599572126;-0.015225167516604644;-0.015203122041221342;-0.015210173215272052
6;-0.015199602312476013;-0.01520373540266833;-0.015203815159539195;-0.015203122041221342;-0.015210111302002727
7;-0.015199602312476013;-0.01520373540266833;-0.015203815159539195;-0.015202236781703921;-0.015209905608946358
8;-0.015199602312476013;-0.01520373540266833;-0.015203815159539195;-0.015202236781703921;-0.015209905608946358
9;-0.015199602312476013;-0.015203716471172144;-0.015202749730407606;-0.01519993862813798;-0.015209905608946358
10;-0.015199602312476013;-0.015203716471172144;-0.015202749730407606;-0.01519993862813798;-0.015209880090720886
11;-0.015199344648876375;-0.015203716471172144;-0.015202749730407606;-0.01519993862813798;-0.015209880090720886
12;-0.015199344648876375;-0.015203716471172144;-0.015202746169464819;-0.015199920012200645;-0.015207104171980472
13;-0.015199344648876375;-0.015202952086314123;-0.015201626432902092;-0.015199920012200645;-0.015207104171980472
14;-0.015199344648876375;-0.0152015195824763;-0.015201353814558572;-0.015199920012200645;-0.015206846631023455
15;-0.015199344648876375;-0.0152015195824763;-0.015201010082390736;-0.015199920012200645;-0.015205198596284504
16;-0.015199042606050638;-0.0152015195824763;-0.015201006763023635;-0.015199920012200645;-0.015205090490694026
17;-0.015198923275275408;-0.015201408218876505;-0.015201006763023635;-0.015199920012200645;-0.015205027178359021
18;-0.015198923275275408;-0.015201408218876505;-0.015201006763023635;-0.015199625849227535;-0.01520469821875017
19;-0.015198923275275408;-0.015201408218876505;-0.015201006763023635;-0.015199625849227535;-0.01520469821875017
20;-0.015198923275275408;-0.015201408218876505;-0.015201006763023635;-0.015199625849227535;-0.01520455802593963
21;-0.015198917154191326;-0.015201408218876505;-0.015200599864485716;-0.015199625849227535;-0.01520455802593963
22;-0.015198917154191326;-0.015201408218876505;-0.015200599864485716;-0.015199625849227535;-0.015202833605611544
23;-0.015198873292645857;-0.015201407513721496;-0.015200599864485716;-0.015199073213595333;-0.015202463248561513
24;-0.015198873292645857;-0.015201407513721496;-0.015200599864485716;-0.015198721287360347;-0.015200521051746746
25;-0.015198873292645857;-0.015201407513721496;-0.015200453421251188;-0.015198721287360347;-0.015200402799517879
26;-0.015198870871684603;-0.015201407513721496;-0.015200453421251188;-0.015198721287360347;-0.0152003017492672
27;-0.015198870871684603;-0.015201407513721496;-0.015200453421251188;-0.015198721287360347;-0.0152003017492672
28;-0.015198870871684603;-0.015201407513721496;-0.015200364531132717;-0.015198721287360347;-0.0152003017492672
29;-0.015198870871684603;-0.015200465880662439;-0.015200364531132717;-0.015198721287360347;-0.0152003017492672
30;-0.015198870871684603;-0.015200465880662439;-0.015200364531132717;-0.015198721287360347;-0.015200127171136687
31;-0.015198870871684603;-0.015200465880662439;-0.015200364531132717;-0.015198721287360347;-0.015200127171136687
32;-0.015198870871684603;-0.015200465880662439;-0.015200364531132717;-0.015198721287360347;-0.015200127171136687
33;-0.015198870871684603;-0.01519999237963271;-0.015200364531132717;-0.015198721287360347;-0.015200127171136687
34;-0.015198870871684603;-0.01519999237963271;-0.015200364531132717;-0.015198721287360347;-0.015200127171136687
35;-0.015198870871684603;-0.015199943096670873;-0.015200364531132717;-0.015198721287360347;-0.015199763896152097
36;-0.015198870871684603;-0.015199943096670873;-0.015200364531132717;-0.015198721287360347;-0.015199763896152097
37;-0.015198870871684603;-0.015199764464722088;-0.015200314252293066;-0.015198721287360347;-0.015199763896152097
38;-0.015198870871684603;-0.01519962993353084;-0.015200314252293066;-0.015198721287360347;-0.015199763896152097
39;-0.015198870871684603;-0.015199588943658363;-0.015200314252293066;-0.015198721287360347;-0.015199763896152097
40;-0.015198870871684603;-0.015199588943658363;-0.015200314065384675;-0.015198721287360347;-0.015199763896152097
41;-0.015198870871684603;-0.015199588943658363;-0.015200314065384675;-0.015198721287360347;-0.015199763896152097
42;-0.015198870871684603;-0.015199588943658363;-0.015200314065384675;-0.015198721287360347;-0.015199763896152097
43;-0.015198870871684603;-0.015199588943658363;-0.015200314065384675;-0.015198721287360347;-0.015199763896152097
44;-0.015198870871684603;-0.015199588943658363;-0.015200314065384675;-0.015198721287360347;-0.015199763896152097
45;-0.015198870871684603;-0.015199435029592853;-0.015200314065384675;-0.015198721287360347;-0.015199763896152097
46;-0.015198870871684603;-0.015199435029592853;-0.015200314065384675;-0.015198721287360347;-0.015199763896152097
47;-0.015198870871684603;-0.015199435029592853;-0.015200314065384675;-0.015198721287360347;-0.015199763896152097
48;-0.015198870871684603;-0.015199435029592853;-0.015200314065384675;-0.015198721287360347;-0.015199763896152097
49;-0.015198870871684603;-0.015199435029592853;-0.015200314065384675;-0.015198721287360347;-0.015199480932659132
50;-0.015198870871684603;-0.015199404167469132;-0.015200314065384675;-0.015198721287360347;-0.015199480932659132
51;-0.015198870871684603;-0.015198973967412287;-0.015200314065384675;-0.015198721287360347;-0.015199480932659132
52;-0.015198870871684603;-0.015198973967412287;-0.015199180757741203;-0.015198721287360347;-0.015199480932659132
53;-0.015198870871684603;-0.015198973967412287;-0.015199180757741203;-0.015198721287360347;-0.015199480932659132
54;-0.015198870871684603;-0.015198973967412287;-0.015199180757741203;-0.015198721287360347;-0.015199411733627226
55;-0.015198870871684603;-0.015198973967412287;-0.015199180757741203;-0.015198721287360347;-0.015199383854620203
56;-0.015198863370046944;-0.015198973967412287;-0.015199078591377755;-0.015198720482202038;-0.015199383854620203
57;-0.015198863370046944;-0.015198973967412287;-0.015199078591377755;-0.015198720482202038;-0.015199383854620203
58;-0.015198863370046944;-0.015198973967412287;-0.015198862565732973;-0.015198720482202038;-0.015199324933282663
59;-0.015198787476109935;-0.015198973967412287;-0.015198862565732973;-0.015198720482202038;-0.015199324933282663
