Generations;0;1;2;3;4
0;-0.020786233030528567;-0.021835830683801745;-0.01599976658158088;-0.020384914094933846;-0.01854261716438429
1;-0.01620117760356404;-0.015418134767280675;-0.015189562403426084;-0.016371233598364884;-0.016978206354075976
2;-0.013675357783323256;-0.013983598785188381;-0.015189562403426084;-0.012732783357235399;-0.015859577690668942
3;-0.013073816281243952;-0.013321692619505719;-0.014508611323009348;-0.012732783357235399;-0.014649654877215118
4;-0.010651311278065904;-0.011678404835319787;-0.013800390631375576;-0.011403931152806721;-0.01298540564356562
5;-0.010651311278065904;-0.01061209159734026;-0.012487761334956046;-0.011403931152806721;-0.011694211582673822
6;-0.010651311278065904;-0.010087013526353954;-0.010103436438597511;-0.011403931152806721;-0.011694211582673822
7;-0.010453404915306264;-0.010087013526353954;-0.010103436438597511;-0.010164695930662068;-0.008985837020909455
8;-0.008454389587939164;-0.010087013526353954;-0.009593935150487285;-0.008360558883855748;-0.008985837020909455
9;-0.008454389587939164;-0.01007449767756988;-0.009535825403181248;-0.008293459038168293;-0.008985837020909455
10;-0.008454389587939164;-0.008184246272366543;-0.009535825403181248;-0.008293459038168293;-0.008985837020909455
11;-0.008454389587939164;-0.008184246272366543;-0.009058151532052928;-0.007741729212267574;-0.008985837020909455
12;-0.008454389587939164;-0.008184246272366543;-0.008746448590236565;-0.007741729212267574;-0.008985837020909455
13;-0.008454389587939164;-0.008184246272366543;-0.008746448590236565;-0.007741729212267574;-0.0077239352504030155
14;-0.008454389587939164;-0.008184246272366543;-0.008746448590236565;-0.007741729212267574;-0.0077239352504030155
15;-0.008378025492724284;-0.007271614062353856;-0.008746448590236565;-0.007741729212267574;-0.0077239352504030155
16;-0.008378025492724284;-0.007271614062353856;-0.008746448590236565;-0.007741729212267574;-0.007658004331307407
17;-0.007959414287132713;-0.007271614062353856;-0.008746448590236565;-0.007741729212267574;-0.007658004331307407
18;-0.007959414287132713;-0.007271614062353856;-0.008746448590236565;-0.007741729212267574;-0.007658004331307407
19;-0.007661203224668715;-0.007271614062353856;-0.008746448590236565;-0.007741729212267574;-0.007658004331307407
20;-0.007661203224668715;-0.007271614062353856;-0.008746448590236565;-0.007741729212267574;-0.007658004331307407
