;nGen100_nPop100_nMat50_tour10_mutProb0-9;nGen100_nPop200_nMat100_tour10_mutProb0-9;nGen100_nPop400_nMat200_tour10_mutProb0-9;nGen100_nPop600_nMat300_tour10_mutProb0-9;nGen100_nPop800_nMat400_tour10_mutProb0-9;nGen120_nPop100_nMat50_tour10_mutProb0-9;nGen120_nPop200_nMat100_tour10_mutProb0-9;nGen120_nPop400_nMat200_tour10_mutProb0-9;nGen120_nPop600_nMat300_tour10_mutProb0-9;nGen120_nPop800_nMat400_tour10_mutProb0-9;nGen40_nPop100_nMat50_tour10_mutProb0-9;nGen40_nPop200_nMat100_tour10_mutProb0-9;nGen40_nPop400_nMat200_tour10_mutProb0-9;nGen40_nPop600_nMat300_tour10_mutProb0-9;nGen40_nPop800_nMat400_tour10_mutProb0-9;nGen60_nPop100_nMat50_tour10_mutProb0-9;nGen60_nPop200_nMat100_tour10_mutProb0-9;nGen60_nPop400_nMat200_tour10_mutProb0-9;nGen60_nPop500_nMat250_tour10_mutProb0-5;nGen60_nPop500_nMat250_tour10_mutProb0-6;nGen60_nPop500_nMat250_tour10_mutProb0-7;nGen60_nPop500_nMat250_tour10_mutProb0-8;nGen60_nPop500_nMat250_tour10_mutProb0-9;nGen60_nPop500_nMat250_tour2_mutProb0-5;nGen60_nPop500_nMat250_tour2_mutProb0-6;nGen60_nPop500_nMat250_tour2_mutProb0-7;nGen60_nPop500_nMat250_tour2_mutProb0-8;nGen60_nPop500_nMat250_tour2_mutProb0-9;nGen60_nPop500_nMat250_tour4_mutProb0-5;nGen60_nPop500_nMat250_tour4_mutProb0-6;nGen60_nPop500_nMat250_tour4_mutProb0-7;nGen60_nPop500_nMat250_tour4_mutProb0-8;nGen60_nPop500_nMat250_tour4_mutProb0-9;nGen60_nPop500_nMat250_tour6_mutProb0-5;nGen60_nPop500_nMat250_tour6_mutProb0-6;nGen60_nPop500_nMat250_tour6_mutProb0-7;nGen60_nPop500_nMat250_tour6_mutProb0-8;nGen60_nPop500_nMat250_tour6_mutProb0-9;nGen60_nPop500_nMat250_tour8_mutProb0-5;nGen60_nPop500_nMat250_tour8_mutProb0-6;nGen60_nPop500_nMat250_tour8_mutProb0-7;nGen60_nPop500_nMat250_tour8_mutProb0-8;nGen60_nPop500_nMat250_tour8_mutProb0-9;nGen60_nPop600_nMat300_tour10_mutProb0-9;nGen60_nPop800_nMat400_tour10_mutProb0-9;nGen80_nPop100_nMat50_tour10_mutProb0-9;nGen80_nPop200_nMat100_tour10_mutProb0-9;nGen80_nPop400_nMat200_tour10_mutProb0-9;nGen80_nPop600_nMat300_tour10_mutProb0-9;nGen80_nPop800_nMat400_tour10_mutProb0-9
10;0.0083645432713508;0.0075817395198529;0.0069219039499234;0.0099343581955436;0.0061081120214901;0.0084913215962912;0.007130171662819;0.0073856825359732;0.0115236022174892;0.0079889061330231;0.0192473710399599;0.0057214806620923;0.0066589557610597;0.0066912971680161;0.0108079862858724;0.0060868127153327;0.006640057002237;0.00608127720497;0.0092446113136814;0.0096849970767142;0.0153545765278739;0.0187761615169695;0.0076192629518108;0.0218080976256766;0.0067074845573754;0.0067047138286585;0.0098986579455372;0.0061471768429494;0.0073977580830474;0.014817279412171;0.013920179494232;0.0110416927335545;0.0061125681821421;0.0073763346630218;0.0099730935695589;0.0129187313669249;0.0150219371825904;0.0111669616102701;0.0097942537333118;0.0077980559974321;0.018403327811107;0.0121104519734895;0.0097596434778682;0.0082459114617822;0.0087445952574092;0.0096963367745841;0.009851395252549;0.0090888755886406;0.0108451949740839;0.0111262547082086
11;0.007010403647181;0.0070380863592867;0.0068855672082136;0.0070055804282289;0.0067711546832056;0.0072383913932025;0.006127975379346;0.0068165440142757;0.00686769845109;0.0072156615105828;0.0056990750768574;0.0055600700602316;0.0068373402828503;0.0068743341784353;0.007011118458334;0.0058737389936188;0.0057731952767734;0.0068136398195813;0.0077783504570551;0.0073591844871095;0.0074525679254543;0.0072260032701875;0.0069950525618337;0.0083881483126117;0.0082572791572616;0.0087021779360128;0.0082979605303088;0.0071783335744129;0.010054133856474;0.0067973746796075;0.0080717392757882;0.0078255843506952;0.0072264919489862;0.0099458426026798;0.008398888877102;0.0071397536475525;0.0078647185395709;0.0072811858885546;0.0082462052020197;0.0081586448942421;0.005955127780413;0.0067082599360743;0.0069607151886381;0.007077985535418;0.0072563394350146;0.0065279115404226;0.0070730650375802;0.0071241186630272;0.0072609703740328;0.0068712321262186
12;0.0035276523580773;0.0035917272392517;0.0035714172383483;0.0035575622512468;0.0035863232337734;0.0036879856684209;0.0035638329258355;0.0035572680621005;0.0035828180267046;0.0035759105225334;0.0039134156333488;0.0036068057086511;0.0036214507270723;0.0035935382126261;0.0035869557216812;0.0036299466801399;0.0035754055177147;0.0035403702251109;0.0044871015743511;0.0038398722952722;0.0039518775694604;0.0037506913795968;0.0035854678396574;0.0057007311921755;0.0089848357338661;0.0051939620945159;0.0049257898559266;0.0043760708785647;0.0049970049931059;0.0044668279365778;0.0044522057987839;0.0047216594281445;0.0036946533655968;0.0126349839920281;0.0038053897825488;0.0046351619886461;0.0038352843940544;0.0035901201849083;0.0045073846895528;0.004292673134223;0.0036228946877638;0.0039786593473634;0.0035325988959315;0.0035855531801934;0.0036106901383291;0.0035321442064436;0.0036078103627696;0.0035591154346926;0.0035680092163379;0.0035599572427677
13;0.0098489885164689;0.0132495054736591;0.0137314866353676;0.0137823867339289;0.0132894540345806;0.0128660729978992;0.0127840369860965;0.0098425760909677;0.0116406385082846;0.0132395359742986;0.0121785525768352;0.012172405961545;0.0104671726089372;0.0129464665151405;0.013517243086774;0.012893715236417;0.0107343877891282;0.013506735937008;0.0136861105682227;0.0140309902229024;0.0135863625877087;0.0132727129058488;0.0136613189738048;0.0139478309537121;0.0098752037529911;0.0144212746159396;0.0133155979413728;0.0133192394312168;0.011550362996701;0.0143945181552;0.012851072566894;0.0136835326159502;0.0133870047361051;0.0124817836875072;0.010393639528616;0.0135856203059014;0.0134257619077693;0.0134306239048616;0.013932976844461;0.0135191537869853;0.0135704385171548;0.0135942808418421;0.0126823236385465;0.0106679290462971;0.0095683204511274;0.0104682378028831;0.0134697422406166;0.0132995457074816;0.0136624878881727;0.0132581899816935
14;0.0041825949125233;0.0046074879175545;0.0043087675696296;0.004126583976828;0.0048819932582857;0.0068728896224262;0.0041569167377979;0.0042579572055523;0.0041580403333933;0.004218474838344;0.0043144785395081;0.0112920798704868;0.0076116211767765;0.0045731493542605;0.0050421285186939;0.0046223074914305;0.0042022966016593;0.005125221952212;0.0059373224960799;0.0078531025899575;0.0060071149599793;0.0042699636829731;0.0042379275057292;0.013982767559812;0.008166917798389;0.0091704945269559;0.0084609124128428;0.0111334796432242;0.0133513853882597;0.0136221536119083;0.0161860818057938;0.0047383837339523;0.0045706211222777;0.0074654926706694;0.0077257036345606;0.015714822845643;0.0050198437884049;0.0041463816909436;0.0084883593044237;0.012454512454081;0.0048573143344497;0.004649088243859;0.0041146507918121;0.004491975073347;0.0041097737437263;0.0044715829487204;0.0045723954410155;0.0048333850399171;0.0042050537778644;0.004150434273494
15;0.0082949600636422;0.0080150806988228;0.0081275437859552;0.0082997712555464;0.0080380738901448;0.0080070730976598;0.007848176446215;0.0078782981236625;0.0078353563523646;0.0081406461428532;0.0081184177282556;0.0083976133634467;0.0079344125147628;0.007870193933192;0.0081843862732183;0.0078992779790104;0.0080427531208128;0.0077393332710026;0.0096393176631223;0.0088949031729219;0.0077149516153726;0.0078956753760452;0.0081057181962515;0.0081237777573983;0.0098584267652689;0.0098898551672537;0.011958673855853;0.0081519065624841;0.0103164056986607;0.0082372478014646;0.00699935954356;0.0078656349465973;0.0080125511217598;0.0099225571485916;0.0087305512127781;0.0088202877658612;0.0078660404258172;0.0083226963328;0.0085048086088902;0.0075270323704012;0.0072472155353579;0.0077270632873562;0.0078346760628714;0.0082592874135404;0.0080399941144488;0.0085892539055273;0.0081989147205795;0.0078326512333828;0.0080190982522683;0.0077663502282569
16;0.0047464836514066;0.004725164309332;0.0046989878395903;0.0046933740069923;0.0046836660066951;0.0047081678700599;0.0047048179275786;0.0046884727038347;0.0046887186768276;0.0046856237024441;0.0047070588383328;0.004647185065921;0.0047036233707925;0.0046940637419355;0.0046968856965534;0.0047900399862931;0.0046937455432805;0.0046139827326877;0.004747325738809;0.0045505526860524;0.0047386493540867;0.0047433713249359;0.0046694736601278;0.0067800044526373;0.0059284635092289;0.0064120990490286;0.0069546304904731;0.0054306700605692;0.0049630601812635;0.0050066292719852;0.0057008505640631;0.0047822035297939;0.0048076957783522;0.0046963165978752;0.0056073676686543;0.0049251407917321;0.0047256028155838;0.0047251512985494;0.0043903969921081;0.0056632323903215;0.0054667468803899;0.0047515950564648;0.0046975794657055;0.004694421386644;0.0047073911969878;0.0046386910657256;0.0046801270294468;0.0046775153533749;0.0046881783742332;0.0046830921264624
17;0.0112321723928097;0.0080151564402315;0.0105767286943307;0.0090778096897051;0.0079747749147566;0.0093664751326857;0.0126447701807476;0.0109375771429217;0.0119047080293913;0.0093204636852608;0.0092176554916588;0.0099190251555495;0.0099090328810326;0.0082317888189637;0.0086755506012027;0.0104512197700851;0.008061052748186;0.0099678214809156;0.0103032141508534;0.0085650904851726;0.0096473876684414;0.0116713071414839;0.0111885966298419;0.010125215891625;0.0130804819868469;0.0115550781924566;0.0086397650739214;0.009007278495123;0.0128563884481479;0.0116684086639393;0.0084762347658478;0.0089517373023662;0.0089158799947484;0.0103105908060456;0.0118404742334978;0.00851705996417;0.0104616851607359;0.0092023061125013;0.012191490226681;0.0096912496720726;0.0111328204208876;0.0109473304468939;0.0100783649128932;0.0085151495597281;0.0100024914305088;0.0081225055335249;0.0114056575340051;0.0088196776038364;0.0126019768729974;0.0101396870476305
18;0.0124291228496106;0.0121304876299435;0.0108610179386226;0.0123309334750178;0.0122072458618646;0.0123704029570055;0.0115920072715249;0.0120466296649359;0.0120157537409097;0.012155465675202;0.0114093715519311;0.0107264879534705;0.0139647034278769;0.0123592108315591;0.0132682388601713;0.0100987105937588;0.0109842348027301;0.0133015357100314;0.0100722205660129;0.0127434290668176;0.0128178577654961;0.012544491734086;0.0136305794768424;0.0131136005746199;0.0120861566368435;0.0112663788260533;0.0101091420085;0.0115492220452179;0.01109006911149;0.0117969255834879;0.0118498950764165;0.0125044504865348;0.0119655110152369;0.0116416153795777;0.0136671604298858;0.0125343265829821;0.0118401275262079;0.012097170578931;0.0118974560979137;0.0120323569243727;0.0117678431851231;0.0119038688183349;0.0121121503358099;0.0121112136073211;0.0121903695800783;0.0118944293877368;0.0107909928228618;0.012274262598619;0.0127745831156894;0.0111011699904634
19;0.0162673414082544;0.0162865132925414;0.0163528260412396;0.0163058169923218;0.0162165301259744;0.0160924720260563;0.0162966213674478;0.0163488580439183;0.0163249694521706;0.0163073049519224;0.0121705670733571;0.0114417845292339;0.0162521526450519;0.0163049703302892;0.0162980819344093;0.0163104851823446;0.0164537717224496;0.0162978652518879;0.0166780763985044;0.017125095719218;0.0160538399007642;0.0163600387780514;0.0162748943375598;0.0145289381513933;0.0133120197983651;0.017409698691436;0.0147118700934887;0.0158958956401981;0.0162478869941358;0.0159800882174867;0.0121650559051568;0.0168936633322925;0.0164274229560401;0.0149428628030731;0.0162468866549725;0.0132796609105467;0.0169671549310366;0.0164069382012252;0.0141397309401896;0.0133069005851447;0.0161431304710675;0.0163680705238325;0.0162077439495897;0.0163545320840415;0.0162520868413296;0.0164969244396016;0.016383413278853;0.0162346961076814;0.0162623395710662;0.01632066498396
20;0.0114872233244135;0.0152812867683495;0.014605598525084;0.0139532436429754;0.015866578074566;0.0177925012863696;0.012109078017912;0.0123787170896818;0.0129882817537865;0.0137040450103969;0.0092747885448854;0.0098927998054889;0.0110190286465052;0.0130606505378139;0.015213711335495;0.0109491009897928;0.012275837874113;0.0120251444781072;0.0120138735752071;0.0072021802821071;0.0126596389714687;0.0125474603899881;0.0161213688660284;0.0083234411936007;0.0104369409065862;0.0081425855357984;0.010137011678893;0.009706489461191;0.0099224207749544;0.0082974392731159;0.0128645247649668;0.009389608730011;0.0098837450253427;0.0122362678792692;0.0112374354640975;0.0119602087270789;0.0116821725442464;0.0135582506195711;0.0106352700958254;0.0072021763383142;0.0087083031987176;0.0115357425905629;0.0144535458710795;0.0121112805954984;0.0119002261860687;0.0107143839329653;0.0135914099903526;0.013281915005821;0.0156522121433088;0.012394045693207
21;0.0096468789107453;0.0087984611132234;0.0091483863083068;0.010659179995682;0.0108439101270564;0.0101184808674459;0.0152538195235745;0.0128337558391045;0.0083794877682356;0.0089700873810677;0.0113552840341946;0.0107367472926528;0.0093202819416382;0.0086990101182602;0.0109720229161529;0.0176974201655463;0.0118043870612817;0.0109221449553145;0.0101644848058709;0.0119585366174934;0.0111771611220843;0.0092097963021756;0.0116281757406483;0.011768949719279;0.0184300669055476;0.015929960758717;0.0186265533110597;0.0077745766547018;0.0097889850055369;0.010971996381367;0.00843254980324;0.0151021264127339;0.0168862543966306;0.0088271935152233;0.0087471845681747;0.0079252877152024;0.0099912825454216;0.0079725599490171;0.0148725563777741;0.0123627093919465;0.0099562323778778;0.0112247176977849;0.0093922540386844;0.0207117212982741;0.011978577687173;0.0102379256919825;0.013458850162751;0.0105932576671282;0.0106310971262054;0.0077019525263993
22;0.0196993311071773;0.0101996726457469;0.0103452618094785;0.0105645937850386;0.0107209068511028;0.011040083911276;0.0104518396187545;0.0103066695922627;0.0102602800668903;0.0104434077537162;0.0154320794697365;0.0117519279232993;0.0099724056174201;0.0104993424103493;0.0102803559915082;0.0101815656910146;0.0124296267976846;0.010410403274206;0.011993096719633;0.0096200567999979;0.0104195958601992;0.01020351911355;0.0102323296744623;0.0177686836230642;0.0157241619764614;0.0133448409960696;0.0125486067134771;0.0126014859427621;0.0198657098349578;0.0098141928169368;0.0100869633929233;0.0100334707466164;0.0106342932860414;0.0155320236640164;0.0169833257866262;0.010321753252356;0.0103343925860903;0.010397096209694;0.0092904667122338;0.0099689776045836;0.0103161699856098;0.009996904767204;0.0103761136120278;0.0124384275213794;0.0102133120511606;0.0101720614864948;0.0153869836786736;0.0163345916864471;0.0103847621697653;0.0103094767584416
23;0.0075174400509742;0.0066749178070847;0.0105539821664129;0.0094745152088395;0.0071451304886363;0.0066482697523531;0.0067271481325246;0.0066435091122806;0.0068809364535305;0.0066620042377484;0.0066298692124566;0.0107679928002798;0.0067266671206346;0.007578406236202;0.0071888804465673;0.0073946176968894;0.0066860555955076;0.0067386445817651;0.0066676613275955;0.0075289380162417;0.0066374649465186;0.0066687759091451;0.0067958080422948;0.0073169832765366;0.0094115338519415;0.0067229665907184;0.0065029095007017;0.0073397811916142;0.0050412080640958;0.0066510780948019;0.0065205278300914;0.0069101381018636;0.0065649258741027;0.005137703131591;0.0066942532743836;0.0066275831176409;0.0066654166480485;0.0095503620098796;0.008498767056574;0.0064482854888528;0.0064352079651476;0.0068802782065864;0.0067294212325524;0.0068859737703172;0.0074091688565552;0.0067274534821369;0.0074263845806238;0.0067878957879462;0.0073077814527549;0.0083724238723375
24;0.0148568754775241;0.0148326401795055;0.0148977605138424;0.0149948964718354;0.0149540142184007;0.0147181193554983;0.01480251377826;0.0147819387408755;0.014908069095585;0.0149321002032611;0.0146116688346803;0.014526733606215;0.0149606181384533;0.0149159917584277;0.0148298435744327;0.0149007696241708;0.0147678455337707;0.0147678312743902;0.0149040794048808;0.0143566471148454;0.0150515375227394;0.0149138019661639;0.0150373786850862;0.0117884843879321;0.0136241000988573;0.0156287248793185;0.0106700692121714;0.0136579062223414;0.0161235642021772;0.011073660854986;0.0130675183211345;0.0156906660482339;0.0150014300735416;0.0136875120834589;0.0153237599559961;0.0152542575820371;0.0150043156613062;0.014900043533776;0.0143488298043418;0.0150733726996887;0.0149096831130244;0.0146762302408749;0.0151047038157675;0.0151324503059794;0.0148965386054318;0.0152450446950062;0.0148218747821333;0.0149003026160639;0.0149099200963331;0.0149865589695805
