Generations;0;1;2;3;4
0;-0.014278245350889032;-0.017210523843324214;-0.01567699582694246;-0.016987055999910173;-0.017961327701160008
1;-0.01165368811928811;-0.01544808398349606;-0.011861062697301054;-0.013114102055743933;-0.011054046138301037
2;-0.009894674925699306;-0.012079137728040671;-0.011471567825120411;-0.007982132778402005;-0.011054046138301037
3;-0.007395201531235145;-0.010258305268006909;-0.01005759267809321;-0.007982132778402005;-0.008471019437527573
4;-0.007395201531235145;-0.0091193260643122;-0.00803140054313274;-0.0071113169825478655;-0.0082479821766477
5;-0.007117108221530992;-0.007653768874330511;-0.007992188826301726;-0.0071113169825478655;-0.007735518351708299
6;-0.00657251237150231;-0.007414740081320754;-0.007695106400649211;-0.0071113169825478655;-0.007350783243736722
7;-0.00657251237150231;-0.007382455186913239;-0.007401028342550262;-0.006901090314101568;-0.006967780911666864
8;-0.00657251237150231;-0.007001252656963835;-0.007250981677824049;-0.006813077460063242;-0.006967780911666864
9;-0.006547068019132045;-0.00672190463353343;-0.0068035079844642994;-0.006601548913101553;-0.006721037096895857
10;-0.006511802979756314;-0.006458768975922087;-0.006348561062986975;-0.006402474473235348;-0.006617835540184503
11;-0.0064344356325690515;-0.006442993605439493;-0.006254704917590716;-0.006176239895311063;-0.006167105629031305
12;-0.0063729857239341135;-0.006270359649172359;-0.006193894037953005;-0.006069451060316361;-0.006129979649328644
13;-0.006270956432035138;-0.006270359649172359;-0.006193894037953005;-0.006066741987130146;-0.006045486158158834
14;-0.006241864761734777;-0.0061117480865381015;-0.006119443738456428;-0.006046042954928653;-0.00597411508742752
15;-0.006177028027362403;-0.0060882703202488325;-0.006076202313255718;-0.00599326138849067;-0.0059395603976751254
16;-0.006014923457507934;-0.006033867688502994;-0.006060879047665781;-0.005945260647914488;-0.005933855208882272
17;-0.00597790833979956;-0.006002286595134564;-0.005981483145100867;-0.0059321127946936275;-0.005930473182087095
18;-0.00597790833979956;-0.005951846610721479;-0.005981483145100867;-0.0059247610917512695;-0.00592105397107987
19;-0.00597790833979956;-0.005951846610721479;-0.005978751064798524;-0.005922067247754302;-0.005890026533575722
20;-0.005964672915522501;-0.005951846610721479;-0.00594356255810802;-0.005915866065159465;-0.005890026533575722
21;-0.005954711883045988;-0.005951846610721479;-0.005932016166270724;-0.005896282781860116;-0.005889523591643339
22;-0.005933498074337514;-0.005949589434683234;-0.005932016166270724;-0.005896282781860116;-0.005886607563638382
23;-0.005922905069354527;-0.005922411963019997;-0.005907919490544282;-0.005896282781860116;-0.005874141004604285
24;-0.005922905069354527;-0.005922411963019997;-0.005902481988139884;-0.005867376084310207;-0.005874141004604285
