Generations;0;1;2;3;4
0;-0.027327211036818573;-0.02611456198822154;-0.02895870309081718;-0.026303081364146007;-0.026080733610551344
1;-0.02411079425472535;-0.025450911175740252;-0.021344411144079378;-0.02000336549698412;-0.02438691664410767
2;-0.020878136032675805;-0.020919014625129285;-0.021344411144079378;-0.019044365723630975;-0.021185489059919904
3;-0.020188219674172215;-0.01954850938100896;-0.020714402934692084;-0.019044365723630975;-0.020027029011656376
4;-0.019539158617597297;-0.019497705289583094;-0.019786055220740662;-0.01828503241941522;-0.018303218479238215
5;-0.01898891086457293;-0.017843750263619722;-0.018529169844894732;-0.01793025399819451;-0.017721123293951948
6;-0.018164510254995016;-0.017534026471170017;-0.017528813224807094;-0.017030516140026007;-0.017112204026844477
7;-0.017558797874235754;-0.017534026471170017;-0.01669353824651364;-0.01688980181111389;-0.016890223590201196
8;-0.017331728444752333;-0.016854258428143816;-0.01669353824651364;-0.016832729069048844;-0.016890223590201196
9;-0.016935852987862193;-0.016854258428143816;-0.01669353824651364;-0.01631855792481719;-0.016770647579718752
10;-0.016654342077326426;-0.01635319151051028;-0.01669353824651364;-0.016223288435068244;-0.016090917717951875
11;-0.015958171232653043;-0.016281628712366106;-0.016372752748663774;-0.01607120000221318;-0.016090917717951875
12;-0.015497708070034246;-0.016281628712366106;-0.01592725231810724;-0.01597463453456705;-0.01587967619366117
13;-0.015497708070034246;-0.016281628712366106;-0.015852149867990745;-0.01597463453456705;-0.01587967619366117
14;-0.015497708070034246;-0.016281628712366106;-0.015789126633003133;-0.015741195934725054;-0.015876395137849813
15;-0.015497708070034246;-0.015849647791891748;-0.015378146859937719;-0.015619914741684232;-0.015705967359902973
16;-0.015497708070034246;-0.015849647791891748;-0.015378146859937719;-0.01546321715531421;-0.015491234619387612
17;-0.015497708070034246;-0.015773511686570287;-0.015349416682077089;-0.015392062079931268;-0.015491234619387612
18;-0.015497708070034246;-0.015773511686570287;-0.015349416682077089;-0.015392062079931268;-0.015178656665263805
19;-0.015382051353608301;-0.01560900732741093;-0.015349416682077089;-0.015264887237458533;-0.015178656665263805
20;-0.015382051353608301;-0.015269614676644996;-0.015349416682077089;-0.015264887237458533;-0.015178656665263805
21;-0.015377978893628963;-0.015269614676644996;-0.015199413332601042;-0.015264887237458533;-0.015178656665263805
22;-0.015266397655726077;-0.015269614676644996;-0.015199413332601042;-0.015259391750199936;-0.015178656665263805
23;-0.015170829428832808;-0.015269614676644996;-0.015199413332601042;-0.015242094183962104;-0.015083170812323602
24;-0.015130137760382904;-0.015269614676644996;-0.015124506628569477;-0.015093015488146094;-0.015083170812323602
25;-0.015106421223835738;-0.015033316747163981;-0.015124506628569477;-0.015093015488146094;-0.015083170812323602
26;-0.015065693538045105;-0.015033316747163981;-0.01511122164020124;-0.014944303896487533;-0.015083170812323602
