Generations;0;1;2;3;4
0;-0.010108981907778597;-0.009839651600064843;-0.008856860291489023;-0.009228493140868174;-0.008791467012012695
1;-0.009337996758530528;-0.006648325289082259;-0.008843506498675657;-0.009228493140868174;-0.007901834576985246
2;-0.00885711228812728;-0.006648325289082259;-0.008076661768482039;-0.00636445663935118;-0.0055495515531737375
3;-0.007036514134247307;-0.006648325289082259;-0.008006124165768045;-0.00636445663935118;-0.0055495515531737375
4;-0.007036514134247307;-0.006648325289082259;-0.007256931380370966;-0.00636445663935118;-0.0055495515531737375
5;-0.006884602154474225;-0.006648325289082259;-0.007256931380370966;-0.00636445663935118;-0.0055495515531737375
6;-0.006884602154474225;-0.006648325289082259;-0.006657996558371583;-0.00636445663935118;-0.005485647827844076
7;-0.006881784889289234;-0.006428788473838013;-0.006657996558371583;-0.006291054575592291;-0.005485647827844076
8;-0.0059576177965470056;-0.0052146368149123415;-0.006657996558371583;-0.006291054575592291;-0.005241143543524068
9;-0.0059576177965470056;-0.0052146368149123415;-0.006657996558371583;-0.006291054575592291;-0.005241143543524068
10;-0.0059576177965470056;-0.0052146368149123415;-0.006657996558371583;-0.005966209564296555;-0.005241143543524068
11;-0.0059576177965470056;-0.0052146368149123415;-0.006498591020856467;-0.005966209564296555;-0.005241143543524068
12;-0.0059576177965470056;-0.0052146368149123415;-0.006331360901442405;-0.005890370752231127;-0.005241143543524068
13;-0.0059576177965470056;-0.0052146368149123415;-0.006331360901442405;-0.005890370752231127;-0.005241143543524068
14;-0.0059576177965470056;-0.0052146368149123415;-0.006088012259871741;-0.005890370752231127;-0.005207859896059951
15;-0.005736618576840036;-0.0052146368149123415;-0.0054533435697206615;-0.005890370752231127;-0.005152174432598958
16;-0.005177006564847877;-0.005094671888664866;-0.0054533435697206615;-0.005338166532897346;-0.005152174432598958
17;-0.005177006564847877;-0.005094671888664866;-0.0054533435697206615;-0.005338166532897346;-0.005152174432598958
18;-0.005177006564847877;-0.005094671888664866;-0.0054533435697206615;-0.005338166532897346;-0.005152174432598958
19;-0.005177006564847877;-0.005094671888664866;-0.0054533435697206615;-0.005338166532897346;-0.005152174432598958
20;-0.005177006564847877;-0.005094671888664866;-0.0054533435697206615;-0.004864194236097095;-0.005152174432598958
21;-0.005177006564847877;-0.005010981873508499;-0.0054533435697206615;-0.004864194236097095;-0.005152174432598958
22;-0.005177006564847877;-0.005010981873508499;-0.0054533435697206615;-0.004864194236097095;-0.005152174432598958
23;-0.005177006564847877;-0.005010981873508499;-0.0054533435697206615;-0.004864194236097095;-0.005152174432598958
24;-0.00504335564766899;-0.005010981873508499;-0.0054533435697206615;-0.004864194236097095;-0.005152174432598958
25;-0.00504335564766899;-0.005010981873508499;-0.005145228940729422;-0.004864194236097095;-0.005152174432598958
26;-0.00504335564766899;-0.005010981873508499;-0.005145228940729422;-0.004864194236097095;-0.005152174432598958
27;-0.00504335564766899;-0.005010981873508499;-0.005145228940729422;-0.004864194236097095;-0.005152174432598958
28;-0.004996250948967013;-0.005010981873508499;-0.005145228940729422;-0.004864194236097095;-0.005152174432598958
29;-0.004996250948967013;-0.005010981873508499;-0.005145228940729422;-0.004864194236097095;-0.005152174432598958
30;-0.004996250948967013;-0.005010981873508499;-0.005145228940729422;-0.004864194236097095;-0.005152174432598958
31;-0.004996250948967013;-0.005010981873508499;-0.005145228940729422;-0.004864194236097095;-0.005152174432598958
32;-0.004996250948967013;-0.005010981873508499;-0.005145228940729422;-0.004864194236097095;-0.005152174432598958
33;-0.004996250948967013;-0.005010981873508499;-0.004828371810928362;-0.004864194236097095;-0.005152174432598958
34;-0.004996250948967013;-0.005010981873508499;-0.004828371810928362;-0.004864194236097095;-0.005152174432598958
35;-0.004996250948967013;-0.005010981873508499;-0.004828371810928362;-0.004864194236097095;-0.005152174432598958
36;-0.004996250948967013;-0.004996343674096298;-0.004828371810928362;-0.004864194236097095;-0.005152174432598958
37;-0.004996250948967013;-0.004996343674096298;-0.004828371810928362;-0.004847663983281371;-0.005152174432598958
38;-0.004996250948967013;-0.004996343674096298;-0.004828371810928362;-0.004847663983281371;-0.005152174432598958
39;-0.004996250948967013;-0.004996343674096298;-0.004828371810928362;-0.004847663983281371;-0.005152174432598958
40;-0.004996250948967013;-0.004996343674096298;-0.004828371810928362;-0.004847663983281371;-0.005034946621188871
41;-0.004996250948967013;-0.004996343674096298;-0.004788380404098219;-0.004847663983281371;-0.005034946621188871
